time,value,top,bot,time_step,next_value
0.0349475,-0.19741961,0.0,1.0,5e-07,-0.19790974
0.034948,-0.19790974,0.0,1.0,5e-07,-0.19839983
0.0349485,-0.19839983,0.0,1.0,5e-07,-0.1988899
0.034949,-0.1988899,0.0,1.0,5e-07,-0.19937994
0.0349495,-0.19937994,0.0,1.0,5e-07,-0.19986996
0.03495,-0.19986996,0.0,1.0,5e-07,-0.20035996
0.0349505,-0.20035996,0.0,1.0,5e-07,-0.20084992
0.034951,-0.20084992,0.0,1.0,5e-07,-0.20133987
0.0349515,-0.20133987,0.0,1.0,5e-07,-0.20182979
0.034952,-0.20182979,0.0,1.0,5e-07,-0.20231968
0.0349525,-0.20231968,0.0,1.0,5e-07,-0.20280956
0.034953,-0.20280956,0.0,1.0,5e-07,-0.2032994
0.0349535,-0.2032994,0.0,1.0,5e-07,-0.20378922
0.034954,-0.20378922,0.0,1.0,5e-07,-0.20427902
0.0349545,-0.20427902,0.0,1.0,5e-07,-0.20476879
0.034955,-0.20476879,0.0,1.0,5e-07,-0.20525855
0.0349555,-0.20525855,0.0,1.0,5e-07,-0.20574827
0.034956,-0.20574827,0.0,1.0,5e-07,-0.20623797
0.0349565,-0.20623797,0.0,1.0,5e-07,-0.20672765
0.034957,-0.20672765,0.0,1.0,5e-07,-0.2072173
0.0349575,-0.2072173,0.0,1.0,5e-07,-0.20770693
0.034958,-0.20770693,0.0,1.0,5e-07,-0.20819654
0.0349585,-0.20819654,0.0,1.0,5e-07,-0.20868611
0.034959,-0.20868611,0.0,1.0,5e-07,-0.20917566
0.0349595,-0.20917566,0.0,1.0,5e-07,-0.2096652
0.03496,-0.2096652,0.0,1.0,5e-07,-0.2101547
0.0349605,-0.2101547,0.0,1.0,5e-07,-0.21064417
0.034961,-0.21064417,0.0,1.0,5e-07,-0.21113363
0.0349615,-0.21113363,0.0,1.0,5e-07,-0.21162306
0.034962,-0.21162306,0.0,1.0,5e-07,-0.21211247
0.0349625,-0.21211247,0.0,1.0,5e-07,-0.21260186
0.034963,-0.21260186,0.0,1.0,5e-07,-0.21309121
0.0349635,-0.21309121,0.0,1.0,5e-07,-0.21358053
0.034964,-0.21358053,0.0,1.0,5e-07,-0.21406984
0.0349645,-0.21406984,0.0,1.0,5e-07,-0.21455914
0.034965,-0.21455914,0.0,1.0,5e-07,-0.21504839
0.0349655,-0.21504839,0.0,1.0,5e-07,-0.21553762
0.034966,-0.21553762,0.0,1.0,5e-07,-0.21602684
0.0349665,-0.21602684,0.0,1.0,5e-07,-0.21651603
0.034967,-0.21651603,0.0,1.0,5e-07,-0.2170052
0.0349675,-0.2170052,0.0,1.0,5e-07,-0.21749432
0.034968,-0.21749432,0.0,1.0,5e-07,-0.21798344
0.0349685,-0.21798344,0.0,1.0,5e-07,-0.21847253
0.034969,-0.21847253,0.0,1.0,5e-07,-0.2189616
0.0349695,-0.2189616,0.0,1.0,5e-07,-0.21945064
0.03497,-0.21945064,0.0,1.0,5e-07,-0.21993965
0.0349705,-0.21993965,0.0,1.0,5e-07,-0.22042863
0.034971,-0.22042863,0.0,1.0,5e-07,-0.2209176
0.0349715,-0.2209176,0.0,1.0,5e-07,-0.22140655
0.034972,-0.22140655,0.0,1.0,5e-07,-0.22189546
0.0349725,-0.22189546,0.0,1.0,5e-07,-0.22238435
0.034973,-0.22238435,0.0,1.0,5e-07,-0.22287323
0.0349735,-0.22287323,0.0,1.0,5e-07,-0.22336207
0.034974,-0.22336207,0.0,1.0,5e-07,-0.22385089
0.0349745,-0.22385089,0.0,1.0,5e-07,-0.22433968
0.034975,-0.22433968,0.0,1.0,5e-07,-0.22482845
0.0349755,-0.22482845,0.0,1.0,5e-07,-0.2253172
0.034976,-0.2253172,0.0,1.0,5e-07,-0.22580592
0.0349765,-0.22580592,0.0,1.0,5e-07,-0.22629462
0.034977,-0.22629462,0.0,1.0,5e-07,-0.22678329
0.0349775,-0.22678329,0.0,1.0,5e-07,-0.22727194
0.034978,-0.22727194,0.0,1.0,5e-07,-0.22776057
0.0349785,-0.22776057,0.0,1.0,5e-07,-0.22824916
0.034979,-0.22824916,0.0,1.0,5e-07,-0.22873774
0.0349795,-0.22873774,0.0,1.0,5e-07,-0.22922629
0.03498,-0.22922629,0.0,0.0,5e-07,-0.22971481
0.0349805,-0.22971481,0.0,0.0,5e-07,-0.22920334
0.034981,-0.22920334,1.0,0.0,5e-07,-0.22869189
0.0349815,-0.22869189,1.0,0.0,5e-07,-0.22818048
0.034982,-0.22818048,1.0,0.0,5e-07,-0.22766908
0.0349825,-0.22766908,1.0,0.0,5e-07,-0.22715771
0.034983,-0.22715771,1.0,0.0,5e-07,-0.22664636
0.0349835,-0.22664636,1.0,0.0,5e-07,-0.22613505
0.034984,-0.22613505,1.0,0.0,5e-07,-0.22562376
0.0349845,-0.22562376,1.0,0.0,5e-07,-0.22511248
0.034985,-0.22511248,1.0,0.0,5e-07,-0.22460124
0.0349855,-0.22460124,1.0,0.0,5e-07,-0.22409002
0.034986,-0.22409002,1.0,0.0,5e-07,-0.22357883
0.0349865,-0.22357883,1.0,0.0,5e-07,-0.22306767
0.034987,-0.22306767,1.0,0.0,5e-07,-0.22255652
0.0349875,-0.22255652,1.0,0.0,5e-07,-0.2220454
0.034988,-0.2220454,1.0,0.0,5e-07,-0.22153431
0.0349885,-0.22153431,1.0,0.0,5e-07,-0.22102326
0.034989,-0.22102326,1.0,0.0,5e-07,-0.22051221
0.0349895,-0.22051221,1.0,0.0,5e-07,-0.2200012
0.03499,-0.2200012,1.0,0.0,5e-07,-0.21949022
0.0349905,-0.21949022,1.0,0.0,5e-07,-0.21897925
0.034991,-0.21897925,1.0,0.0,5e-07,-0.21846832
0.0349915,-0.21846832,1.0,0.0,5e-07,-0.2179574
0.034992,-0.2179574,1.0,0.0,5e-07,-0.21744652
0.0349925,-0.21744652,1.0,0.0,5e-07,-0.21693566
0.034993,-0.21693566,1.0,0.0,5e-07,-0.21642482
0.0349935,-0.21642482,1.0,0.0,5e-07,-0.21591403
0.034994,-0.21591403,1.0,0.0,5e-07,-0.21540324
0.0349945,-0.21540324,1.0,0.0,5e-07,-0.21489248
0.034995,-0.21489248,1.0,0.0,5e-07,-0.21438175
0.0349955,-0.21438175,1.0,0.0,5e-07,-0.21387105
0.034996,-0.21387105,1.0,0.0,5e-07,-0.21336035
0.0349965,-0.21336035,1.0,0.0,5e-07,-0.2128497
0.034997,-0.2128497,1.0,0.0,5e-07,-0.21233907
0.0349975,-0.21233907,1.0,0.0,5e-07,-0.21182847
0.034998,-0.21182847,1.0,0.0,5e-07,-0.2113179
0.0349985,-0.2113179,1.0,0.0,5e-07,-0.21080734
0.034999,-0.21080734,1.0,0.0,5e-07,-0.21029681
0.0349995,-0.21029681,1.0,0.0,5e-07,-0.20978631
0.035,-0.20978631,1.0,0.0,5e-07,-0.20927583
0.0350005,-0.20927583,1.0,0.0,5e-07,-0.20876539
0.035001,-0.20876539,1.0,0.0,5e-07,-0.20825496
0.0350015,-0.20825496,1.0,0.0,5e-07,-0.20774455
0.035002,-0.20774455,1.0,0.0,5e-07,-0.20723419
0.0350025,-0.20723419,1.0,0.0,5e-07,-0.20672384
0.035003,-0.20672384,1.0,0.0,5e-07,-0.2062135
0.0350035,-0.2062135,1.0,0.0,5e-07,-0.20570321
0.035004,-0.20570321,1.0,0.0,5e-07,-0.20519294
0.0350045,-0.20519294,1.0,0.0,5e-07,-0.2046827
0.035005,-0.2046827,1.0,0.0,5e-07,-0.20417248
0.0350055,-0.20417248,1.0,0.0,5e-07,-0.20366228
0.035006,-0.20366228,1.0,0.0,5e-07,-0.2031521
0.0350065,-0.2031521,1.0,0.0,5e-07,-0.20264196
0.035007,-0.20264196,1.0,0.0,5e-07,-0.20213184
0.0350075,-0.20213184,1.0,0.0,5e-07,-0.20162174
0.035008,-0.20162174,1.0,0.0,5e-07,-0.20111167
0.0350085,-0.20111167,1.0,0.0,5e-07,-0.20060164
0.035009,-0.20060164,1.0,0.0,5e-07,-0.20009162
0.0350095,-0.20009162,1.0,0.0,5e-07,-0.19958162
0.03501,-0.19958162,1.0,0.0,5e-07,-0.19907166
0.0350105,-0.19907166,1.0,0.0,5e-07,-0.19856171
0.035011,-0.19856171,1.0,0.0,5e-07,-0.19805181
0.0350115,-0.19805181,1.0,0.0,5e-07,-0.19754192
0.035012,-0.19754192,1.0,0.0,5e-07,-0.19703205
0.0350125,-0.19703205,1.0,0.0,5e-07,-0.1965222
0.035013,-0.1965222,1.0,0.0,5e-07,-0.1960124
0.0350135,-0.1960124,1.0,0.0,5e-07,-0.19550261
0.035014,-0.19550261,1.0,0.0,5e-07,-0.19499286
0.0350145,-0.19499286,1.0,0.0,5e-07,-0.19448312
0.035015,-0.19448312,1.0,0.0,5e-07,-0.1939734
0.0350155,-0.1939734,1.0,0.0,5e-07,-0.19346371
0.035016,-0.19346371,1.0,0.0,5e-07,-0.19295405
0.0350165,-0.19295405,1.0,0.0,5e-07,-0.19244441
0.035017,-0.19244441,1.0,0.0,5e-07,-0.19193481
0.0350175,-0.19193481,1.0,0.0,5e-07,-0.19142522
0.035018,-0.19142522,1.0,0.0,5e-07,-0.19091567
0.0350185,-0.19091567,1.0,0.0,5e-07,-0.19040613
0.035019,-0.19040613,1.0,0.0,5e-07,-0.18989663
0.0350195,-0.18989663,1.0,0.0,5e-07,-0.18938714
0.03502,-0.18938714,1.0,0.0,5e-07,-0.18887769
0.0350205,-0.18887769,0.0,0.0,5e-07,-0.18836826
0.035021,-0.18836826,0.0,0.0,5e-07,-0.18785885
0.0350215,-0.18785885,0.0,1.0,5e-07,-0.18785249
0.035022,-0.18785249,0.0,1.0,5e-07,-0.18882754
0.0350225,-0.18882754,0.0,1.0,5e-07,-0.18931809
0.035023,-0.18931809,0.0,1.0,5e-07,-0.1898086
0.0350235,-0.1898086,0.0,1.0,5e-07,-0.19029911
0.035024,-0.19029911,0.0,1.0,5e-07,-0.19078958
0.0350245,-0.19078958,0.0,1.0,5e-07,-0.19128002
0.035025,-0.19128002,0.0,1.0,5e-07,-0.19177045
0.0350255,-0.19177045,0.0,1.0,5e-07,-0.19226085
0.035026,-0.19226085,0.0,1.0,5e-07,-0.19275123
0.0350265,-0.19275123,0.0,1.0,5e-07,-0.19324158
0.035027,-0.19324158,0.0,1.0,5e-07,-0.1937319
0.0350275,-0.1937319,0.0,1.0,5e-07,-0.1942222
0.035028,-0.1942222,0.0,1.0,5e-07,-0.19471247
0.0350285,-0.19471247,0.0,1.0,5e-07,-0.19520274
0.035029,-0.19520274,0.0,1.0,5e-07,-0.19569296
0.0350295,-0.19569296,0.0,1.0,5e-07,-0.19618316
0.03503,-0.19618316,0.0,1.0,5e-07,-0.19667333
0.0350305,-0.19667333,0.0,1.0,5e-07,-0.19716349
0.035031,-0.19716349,0.0,1.0,5e-07,-0.19765362
0.0350315,-0.19765362,0.0,1.0,5e-07,-0.19814374
0.035032,-0.19814374,0.0,1.0,5e-07,-0.1986338
0.0350325,-0.1986338,0.0,1.0,5e-07,-0.19912386
0.035033,-0.19912386,0.0,1.0,5e-07,-0.1996139
0.0350335,-0.1996139,0.0,1.0,5e-07,-0.20010391
0.035034,-0.20010391,0.0,1.0,5e-07,-0.20059389
0.0350345,-0.20059389,0.0,1.0,5e-07,-0.20108384
0.035035,-0.20108384,0.0,1.0,5e-07,-0.20157377
0.0350355,-0.20157377,0.0,1.0,5e-07,-0.2020637
0.035036,-0.2020637,0.0,1.0,5e-07,-0.20255357
0.0350365,-0.20255357,0.0,1.0,5e-07,-0.20304343
0.035037,-0.20304343,0.0,1.0,5e-07,-0.20353326
0.0350375,-0.20353326,0.0,1.0,5e-07,-0.20402308
0.035038,-0.20402308,0.0,1.0,5e-07,-0.20451286
0.0350385,-0.20451286,0.0,1.0,5e-07,-0.20500262
0.035039,-0.20500262,0.0,1.0,5e-07,-0.20549236
0.0350395,-0.20549236,0.0,1.0,5e-07,-0.20598207
0.03504,-0.20598207,0.0,1.0,5e-07,-0.20647177
0.0350405,-0.20647177,0.0,1.0,5e-07,-0.20696144
0.035041,-0.20696144,0.0,1.0,5e-07,-0.20745108
0.0350415,-0.20745108,0.0,1.0,5e-07,-0.20794068
0.035042,-0.20794068,0.0,1.0,5e-07,-0.20843028
0.0350425,-0.20843028,0.0,1.0,5e-07,-0.20891984
0.035043,-0.20891984,0.0,1.0,5e-07,-0.20940939
0.0350435,-0.20940939,0.0,1.0,5e-07,-0.2098989
0.035044,-0.2098989,0.0,1.0,5e-07,-0.21038839
0.0350445,-0.21038839,0.0,1.0,5e-07,-0.21087787
0.035045,-0.21087787,0.0,1.0,5e-07,-0.21136731
0.0350455,-0.21136731,0.0,1.0,5e-07,-0.21185672
0.035046,-0.21185672,0.0,1.0,5e-07,-0.21234612
0.0350465,-0.21234612,0.0,1.0,5e-07,-0.21283549
0.035047,-0.21283549,0.0,1.0,5e-07,-0.21332484
0.0350475,-0.21332484,0.0,1.0,5e-07,-0.21381415
0.035048,-0.21381415,0.0,1.0,5e-07,-0.21430346
0.0350485,-0.21430346,0.0,1.0,5e-07,-0.21479273
0.035049,-0.21479273,0.0,1.0,5e-07,-0.21528198
0.0350495,-0.21528198,0.0,1.0,5e-07,-0.2157712
0.03505,-0.2157712,0.0,1.0,5e-07,-0.2162604
0.0350505,-0.2162604,0.0,1.0,5e-07,-0.21674958
0.035051,-0.21674958,0.0,1.0,5e-07,-0.21723872
0.0350515,-0.21723872,0.0,1.0,5e-07,-0.21772785
0.035052,-0.21772785,0.0,1.0,5e-07,-0.21821696
0.0350525,-0.21821696,0.0,1.0,5e-07,-0.21870603
0.035053,-0.21870603,0.0,1.0,5e-07,-0.21919508
0.0350535,-0.21919508,0.0,1.0,5e-07,-0.21968411
0.035054,-0.21968411,0.0,1.0,5e-07,-0.22017312
0.0350545,-0.22017312,0.0,1.0,5e-07,-0.22066209
0.035055,-0.22066209,0.0,1.0,5e-07,-0.22115105
0.0350555,-0.22115105,0.0,1.0,5e-07,-0.22163998
0.035056,-0.22163998,0.0,1.0,5e-07,-0.22212888
0.0350565,-0.22212888,0.0,1.0,5e-07,-0.22261776
0.035057,-0.22261776,0.0,1.0,5e-07,-0.22310662
0.0350575,-0.22310662,0.0,1.0,5e-07,-0.22359546
0.035058,-0.22359546,0.0,1.0,5e-07,-0.22408426
0.0350585,-0.22408426,0.0,1.0,5e-07,-0.22457305
0.035059,-0.22457305,0.0,1.0,5e-07,-0.2250618
0.0350595,-0.2250618,0.0,1.0,5e-07,-0.22555053
0.03506,-0.22555053,0.0,1.0,5e-07,-0.22603925
0.0350605,-0.22603925,0.0,1.0,5e-07,-0.22652793
0.035061,-0.22652793,0.0,1.0,5e-07,-0.2270166
0.0350615,-0.2270166,0.0,1.0,5e-07,-0.22750524
0.035062,-0.22750524,0.0,1.0,5e-07,-0.22799385
0.0350625,-0.22799385,0.0,1.0,5e-07,-0.22848244
0.035063,-0.22848244,0.0,1.0,5e-07,-0.228971
0.0350635,-0.228971,0.0,1.0,5e-07,-0.22945954
0.035064,-0.22945954,0.0,1.0,5e-07,-0.22994806
0.0350645,-0.22994806,0.0,1.0,5e-07,-0.23043655
0.035065,-0.23043655,0.0,1.0,5e-07,-0.23092501
0.0350655,-0.23092501,0.0,1.0,5e-07,-0.23141345
0.035066,-0.23141345,0.0,1.0,5e-07,-0.23190187
0.0350665,-0.23190187,0.0,1.0,5e-07,-0.23239025
0.035067,-0.23239025,0.0,1.0,5e-07,-0.23287863
0.0350675,-0.23287863,0.0,1.0,5e-07,-0.23336697
0.035068,-0.23336697,0.0,1.0,5e-07,-0.23385529
0.0350685,-0.23385529,0.0,1.0,5e-07,-0.23434359
0.035069,-0.23434359,0.0,1.0,5e-07,-0.23483185
0.0350695,-0.23483185,0.0,1.0,5e-07,-0.2353201
0.03507,-0.2353201,0.0,1.0,5e-07,-0.23580833
0.0350705,-0.23580833,0.0,1.0,5e-07,-0.23629652
0.035071,-0.23629652,0.0,1.0,5e-07,-0.2367847
0.0350715,-0.2367847,0.0,1.0,5e-07,-0.23727284
0.035072,-0.23727284,0.0,1.0,5e-07,-0.23776096
0.0350725,-0.23776096,0.0,1.0,5e-07,-0.23824906
0.035073,-0.23824906,0.0,1.0,5e-07,-0.23873714
0.0350735,-0.23873714,0.0,1.0,5e-07,-0.2392252
0.035074,-0.2392252,0.0,1.0,5e-07,-0.23971322
0.0350745,-0.23971322,0.0,1.0,5e-07,-0.24020122
0.035075,-0.24020122,0.0,1.0,5e-07,-0.2406892
0.0350755,-0.2406892,0.0,1.0,5e-07,-0.24117716
0.035076,-0.24117716,0.0,1.0,5e-07,-0.24166508
0.0350765,-0.24166508,0.0,1.0,5e-07,-0.24215299
0.035077,-0.24215299,0.0,1.0,5e-07,-0.24264087
0.0350775,-0.24264087,0.0,1.0,5e-07,-0.24312872
0.035078,-0.24312872,0.0,1.0,5e-07,-0.24361655
0.0350785,-0.24361655,0.0,1.0,5e-07,-0.24410436
0.035079,-0.24410436,0.0,1.0,5e-07,-0.24459215
0.0350795,-0.24459215,0.0,1.0,5e-07,-0.2450799
0.03508,-0.2450799,0.0,1.0,5e-07,-0.24556763
0.0350805,-0.24556763,0.0,0.0,5e-07,-0.24557373
0.035081,-0.24557373,0.0,0.0,5e-07,-0.2445556
0.0350815,-0.2445556,1.0,0.0,5e-07,-0.2440434
0.035082,-0.2440434,1.0,0.0,5e-07,-0.2435312
0.0350825,-0.2435312,1.0,0.0,5e-07,-0.24301903
0.035083,-0.24301903,1.0,0.0,5e-07,-0.24250689
0.0350835,-0.24250689,1.0,0.0,5e-07,-0.24199478
0.035084,-0.24199478,1.0,0.0,5e-07,-0.2414827
0.0350845,-0.2414827,1.0,0.0,5e-07,-0.24097064
0.035085,-0.24097064,1.0,0.0,5e-07,-0.24045861
0.0350855,-0.24045861,1.0,0.0,5e-07,-0.23994659
0.035086,-0.23994659,1.0,0.0,5e-07,-0.2394346
0.0350865,-0.2394346,1.0,0.0,5e-07,-0.23892264
0.035087,-0.23892264,1.0,0.0,5e-07,-0.23841071
0.0350875,-0.23841071,1.0,0.0,5e-07,-0.23789881
0.035088,-0.23789881,1.0,0.0,5e-07,-0.23738693
0.0350885,-0.23738693,1.0,0.0,5e-07,-0.23687507
0.035089,-0.23687507,1.0,0.0,5e-07,-0.23636323
0.0350895,-0.23636323,1.0,0.0,5e-07,-0.23585144
0.03509,-0.23585144,1.0,0.0,5e-07,-0.23533966
0.0350905,-0.23533966,1.0,0.0,5e-07,-0.23482789
0.035091,-0.23482789,1.0,0.0,5e-07,-0.23431617
0.0350915,-0.23431617,1.0,0.0,5e-07,-0.23380446
0.035092,-0.23380446,1.0,0.0,5e-07,-0.23329279
0.0350925,-0.23329279,1.0,0.0,5e-07,-0.23278114
0.035093,-0.23278114,1.0,0.0,5e-07,-0.23226951
0.0350935,-0.23226951,1.0,0.0,5e-07,-0.23175791
0.035094,-0.23175791,1.0,0.0,5e-07,-0.23124634
0.0350945,-0.23124634,1.0,0.0,5e-07,-0.23073478
0.035095,-0.23073478,1.0,0.0,5e-07,-0.23022327
0.0350955,-0.23022327,1.0,0.0,5e-07,-0.22971176
0.035096,-0.22971176,1.0,0.0,5e-07,-0.22920029
0.0350965,-0.22920029,1.0,0.0,5e-07,-0.22868884
0.035097,-0.22868884,1.0,0.0,5e-07,-0.22817743
0.0350975,-0.22817743,1.0,0.0,5e-07,-0.22766602
0.035098,-0.22766602,1.0,0.0,5e-07,-0.22715466
0.0350985,-0.22715466,1.0,0.0,5e-07,-0.22664331
0.035099,-0.22664331,1.0,0.0,5e-07,-0.22613199
0.0350995,-0.22613199,1.0,0.0,5e-07,-0.2256207
0.0351,-0.2256207,1.0,0.0,5e-07,-0.22510943
0.0351005,-0.22510943,1.0,0.0,5e-07,-0.22459818
0.035101,-0.22459818,1.0,0.0,5e-07,-0.22408697
0.0351015,-0.22408697,1.0,0.0,5e-07,-0.22357577
0.035102,-0.22357577,1.0,0.0,5e-07,-0.22306462
0.0351025,-0.22306462,1.0,0.0,5e-07,-0.22255348
0.035103,-0.22255348,1.0,0.0,5e-07,-0.22204235
0.0351035,-0.22204235,1.0,0.0,5e-07,-0.22153127
0.035104,-0.22153127,1.0,0.0,5e-07,-0.2210202
0.0351045,-0.2210202,1.0,0.0,5e-07,-0.22050916
0.035105,-0.22050916,1.0,0.0,5e-07,-0.21999815
0.0351055,-0.21999815,1.0,0.0,5e-07,-0.21948716
0.035106,-0.21948716,1.0,0.0,5e-07,-0.2189762
0.0351065,-0.2189762,1.0,0.0,5e-07,-0.21846527
0.035107,-0.21846527,1.0,0.0,5e-07,-0.21795435
0.0351075,-0.21795435,1.0,0.0,5e-07,-0.21744347
0.035108,-0.21744347,1.0,0.0,5e-07,-0.21693261
0.0351085,-0.21693261,1.0,0.0,5e-07,-0.21642178
0.035109,-0.21642178,1.0,0.0,5e-07,-0.21591097
0.0351095,-0.21591097,1.0,0.0,5e-07,-0.21540019
0.03511,-0.21540019,1.0,0.0,5e-07,-0.21488942
0.0351105,-0.21488942,1.0,0.0,5e-07,-0.2143787
0.035111,-0.2143787,1.0,0.0,5e-07,-0.21386799
0.0351115,-0.21386799,1.0,0.0,5e-07,-0.21335731
0.035112,-0.21335731,1.0,0.0,5e-07,-0.21284665
0.0351125,-0.21284665,1.0,0.0,5e-07,-0.21233603
0.035113,-0.21233603,1.0,0.0,5e-07,-0.21182542
0.0351135,-0.21182542,1.0,0.0,5e-07,-0.21131484
0.035114,-0.21131484,1.0,0.0,5e-07,-0.21080428
0.0351145,-0.21080428,1.0,0.0,5e-07,-0.21029377
0.035115,-0.21029377,1.0,0.0,5e-07,-0.20978326
0.0351155,-0.20978326,1.0,0.0,5e-07,-0.20927279
0.035116,-0.20927279,1.0,0.0,5e-07,-0.20876233
0.0351165,-0.20876233,1.0,0.0,5e-07,-0.20825191
0.035117,-0.20825191,1.0,0.0,5e-07,-0.20774151
0.0351175,-0.20774151,1.0,0.0,5e-07,-0.20723113
0.035118,-0.20723113,1.0,0.0,5e-07,-0.20672078
0.0351185,-0.20672078,1.0,0.0,5e-07,-0.20621046
0.035119,-0.20621046,1.0,0.0,5e-07,-0.20570016
0.0351195,-0.20570016,1.0,0.0,5e-07,-0.2051899
0.03512,-0.2051899,0.0,0.0,5e-07,-0.20467965
0.0351205,-0.20467965,0.0,0.0,5e-07,-0.20416942
0.035121,-0.20416942,0.0,1.0,5e-07,-0.20365922
0.0351215,-0.20365922,0.0,1.0,5e-07,-0.20414904
0.035122,-0.20414904,0.0,1.0,5e-07,-0.20463881
0.0351225,-0.20463881,0.0,1.0,5e-07,-0.20512857
0.035123,-0.20512857,0.0,1.0,5e-07,-0.2056183
0.0351235,-0.2056183,0.0,1.0,5e-07,-0.206108
0.035124,-0.206108,0.0,1.0,5e-07,-0.20659769
0.0351245,-0.20659769,0.0,1.0,5e-07,-0.20708735
0.035125,-0.20708735,0.0,1.0,5e-07,-0.20757698
0.0351255,-0.20757698,0.0,1.0,5e-07,-0.2080666
0.035126,-0.2080666,0.0,1.0,5e-07,-0.20855618
0.0351265,-0.20855618,0.0,1.0,5e-07,-0.20904574
0.035127,-0.20904574,0.0,1.0,5e-07,-0.20953527
0.0351275,-0.20953527,0.0,1.0,5e-07,-0.21002477
0.035128,-0.21002477,0.0,1.0,5e-07,-0.21051426
0.0351285,-0.21051426,0.0,1.0,5e-07,-0.21100374
0.035129,-0.21100374,0.0,1.0,5e-07,-0.21149316
0.0351295,-0.21149316,0.0,1.0,5e-07,-0.21198258
0.03513,-0.21198258,0.0,1.0,5e-07,-0.21247196
0.0351305,-0.21247196,0.0,1.0,5e-07,-0.21296133
0.035131,-0.21296133,0.0,1.0,5e-07,-0.21345067
0.0351315,-0.21345067,0.0,1.0,5e-07,-0.21394
0.035132,-0.21394,0.0,1.0,5e-07,-0.21442927
0.0351325,-0.21442927,0.0,1.0,5e-07,-0.21491854
0.035133,-0.21491854,0.0,1.0,5e-07,-0.21540779
0.0351335,-0.21540779,0.0,1.0,5e-07,-0.21589701
0.035134,-0.21589701,0.0,1.0,5e-07,-0.2163862
0.0351345,-0.2163862,0.0,1.0,5e-07,-0.21687536
0.035135,-0.21687536,0.0,1.0,5e-07,-0.2173645
0.0351355,-0.2173645,0.0,1.0,5e-07,-0.21785364
0.035136,-0.21785364,0.0,1.0,5e-07,-0.21834272
0.0351365,-0.21834272,0.0,1.0,5e-07,-0.21883179
0.035137,-0.21883179,0.0,1.0,5e-07,-0.21932085
0.0351375,-0.21932085,0.0,1.0,5e-07,-0.21980986
0.035138,-0.21980986,0.0,1.0,5e-07,-0.22029886
0.0351385,-0.22029886,0.0,1.0,5e-07,-0.22078784
0.035139,-0.22078784,0.0,1.0,5e-07,-0.22127678
0.0351395,-0.22127678,0.0,1.0,5e-07,-0.22176571
0.03514,-0.22176571,0.0,1.0,5e-07,-0.2222546
0.0351405,-0.2222546,0.0,1.0,5e-07,-0.22274348
0.035141,-0.22274348,0.0,1.0,5e-07,-0.22323233
0.0351415,-0.22323233,0.0,1.0,5e-07,-0.22372116
0.035142,-0.22372116,0.0,1.0,5e-07,-0.22420996
0.0351425,-0.22420996,0.0,1.0,5e-07,-0.22469874
0.035143,-0.22469874,0.0,1.0,5e-07,-0.2251875
0.0351435,-0.2251875,0.0,1.0,5e-07,-0.22567622
0.035144,-0.22567622,0.0,1.0,5e-07,-0.22616492
0.0351445,-0.22616492,0.0,1.0,5e-07,-0.2266536
0.035145,-0.2266536,0.0,1.0,5e-07,-0.22714226
0.0351455,-0.22714226,0.0,1.0,5e-07,-0.22763088
0.035146,-0.22763088,0.0,1.0,5e-07,-0.22811949
0.0351465,-0.22811949,0.0,1.0,5e-07,-0.22860807
0.035147,-0.22860807,0.0,1.0,5e-07,-0.22909664
0.0351475,-0.22909664,0.0,1.0,5e-07,-0.22958517
0.035148,-0.22958517,0.0,1.0,5e-07,-0.23007368
0.0351485,-0.23007368,0.0,1.0,5e-07,-0.23056215
0.035149,-0.23056215,0.0,1.0,5e-07,-0.23105061
0.0351495,-0.23105061,0.0,1.0,5e-07,-0.23153906
0.03515,-0.23153906,0.0,1.0,5e-07,-0.23202746
0.0351505,-0.23202746,0.0,1.0,5e-07,-0.23251586
0.035151,-0.23251586,0.0,1.0,5e-07,-0.23300421
0.0351515,-0.23300421,0.0,1.0,5e-07,-0.23349255
0.035152,-0.23349255,0.0,1.0,5e-07,-0.23398086
0.0351525,-0.23398086,0.0,1.0,5e-07,-0.23446915
0.035153,-0.23446915,0.0,1.0,5e-07,-0.23495741
0.0351535,-0.23495741,0.0,1.0,5e-07,-0.23544565
0.035154,-0.23544565,0.0,1.0,5e-07,-0.23593387
0.0351545,-0.23593387,0.0,1.0,5e-07,-0.23642206
0.035155,-0.23642206,0.0,1.0,5e-07,-0.23691022
0.0351555,-0.23691022,0.0,1.0,5e-07,-0.23739837
0.035156,-0.23739837,0.0,1.0,5e-07,-0.23788649
0.0351565,-0.23788649,0.0,1.0,5e-07,-0.23837458
0.035157,-0.23837458,0.0,1.0,5e-07,-0.23886265
0.0351575,-0.23886265,0.0,1.0,5e-07,-0.23935069
0.035158,-0.23935069,0.0,1.0,5e-07,-0.23983872
0.0351585,-0.23983872,0.0,1.0,5e-07,-0.24032672
0.035159,-0.24032672,0.0,1.0,5e-07,-0.24081469
0.0351595,-0.24081469,0.0,1.0,5e-07,-0.24130262
0.03516,-0.24130262,0.0,1.0,5e-07,-0.24179055
0.0351605,-0.24179055,0.0,1.0,5e-07,-0.24227846
0.035161,-0.24227846,0.0,1.0,5e-07,-0.24276632
0.0351615,-0.24276632,0.0,1.0,5e-07,-0.24325417
0.035162,-0.24325417,0.0,1.0,5e-07,-0.243742
