time,value,top,bot,time_step,L_value,next_value
0.024647,0.027759297,0.0,1.0,5e-07,9e-2,0.027703589
0.0246475,0.027703589,0.0,1.0,5e-07,9e-2,0.027647879
0.024648,0.027647879,0.0,1.0,5e-07,9e-2,0.02759217
0.0246485,0.02759217,0.0,1.0,5e-07,9e-2,0.027536461
0.024649,0.027536461,0.0,1.0,5e-07,9e-2,0.027480753
0.0246495,0.027480753,0.0,1.0,5e-07,9e-2,0.027425045
0.02465,0.027425045,0.0,1.0,5e-07,9e-2,0.027369337
0.0246505,0.027369337,0.0,1.0,5e-07,9e-2,0.02731363
0.024651,0.02731363,0.0,1.0,5e-07,9e-2,0.027257923
0.0246515,0.027257923,0.0,1.0,5e-07,9e-2,0.027202215
0.024652,0.027202215,0.0,1.0,5e-07,9e-2,0.027146509
0.0246525,0.027146509,0.0,1.0,5e-07,9e-2,0.027090803
0.024653,0.027090803,0.0,1.0,5e-07,9e-2,0.027035097
0.0246535,0.027035097,0.0,1.0,5e-07,9e-2,0.02697939
0.024654,0.02697939,0.0,1.0,5e-07,9e-2,0.026923686
0.0246545,0.026923686,0.0,1.0,5e-07,9e-2,0.02686798
0.024655,0.02686798,0.0,1.0,5e-07,9e-2,0.026812276
0.0246555,0.026812276,0.0,1.0,5e-07,9e-2,0.026756572
0.024656,0.026756572,0.0,1.0,5e-07,9e-2,0.026700867
0.0246565,0.026700867,0.0,1.0,5e-07,9e-2,0.026645163
0.024657,0.026645163,0.0,1.0,5e-07,9e-2,0.02658946
0.0246575,0.02658946,0.0,1.0,5e-07,9e-2,0.026533758
0.024658,0.026533758,0.0,1.0,5e-07,9e-2,0.026478054
0.0246585,0.026478054,0.0,1.0,5e-07,9e-2,0.026422352
0.024659,0.026422352,0.0,1.0,5e-07,9e-2,0.02636665
0.0246595,0.02636665,0.0,1.0,5e-07,9e-2,0.026310949
0.02466,0.026310949,0.0,1.0,5e-07,9e-2,0.026255246
0.0246605,0.026255246,0.0,1.0,5e-07,9e-2,0.026199546
0.024661,0.026199546,0.0,1.0,5e-07,9e-2,0.026143845
0.0246615,0.026143845,0.0,1.0,5e-07,9e-2,0.026088143
0.024662,0.026088143,0.0,1.0,5e-07,9e-2,0.026032444
0.0246625,0.026032444,0.0,1.0,5e-07,9e-2,0.025976744
0.024663,0.025976744,0.0,1.0,5e-07,9e-2,0.025921043
0.0246635,0.025921043,0.0,1.0,5e-07,9e-2,0.025865344
0.024664,0.025865344,0.0,1.0,5e-07,9e-2,0.025809646
0.0246645,0.025809646,0.0,1.0,5e-07,9e-2,0.025753947
0.024665,0.025753947,0.0,1.0,5e-07,9e-2,0.025698248
0.0246655,0.025698248,0.0,1.0,5e-07,9e-2,0.02564255
0.024666,0.02564255,0.0,1.0,5e-07,9e-2,0.025586851
0.0246665,0.025586851,0.0,1.0,5e-07,9e-2,0.025531154
0.024667,0.025531154,0.0,1.0,5e-07,9e-2,0.025475457
0.0246675,0.025475457,0.0,1.0,5e-07,9e-2,0.02541976
0.024668,0.02541976,0.0,1.0,5e-07,9e-2,0.025364064
0.0246685,0.025364064,0.0,1.0,5e-07,9e-2,0.025308367
0.024669,0.025308367,0.0,1.0,5e-07,9e-2,0.025252672
0.0246695,0.025252672,0.0,1.0,5e-07,9e-2,0.025196975
0.02467,0.025196975,0.0,1.0,5e-07,9e-2,0.02514128
0.0246705,0.02514128,0.0,0.0,5e-07,9e-2,0.025085585
0.024671,0.025085585,0.0,0.0,5e-07,9e-2,0.02502989
0.0246715,0.02502989,1.0,0.0,5e-07,9e-2,0.025022233
0.024672,0.025022233,1.0,0.0,5e-07,9e-2,0.025125446
0.0246725,0.025125446,1.0,0.0,5e-07,9e-2,0.025180861
0.024673,0.025180861,1.0,0.0,5e-07,9e-2,0.025236277
0.0246735,0.025236277,1.0,0.0,5e-07,9e-2,0.025291692
0.024674,0.025291692,1.0,0.0,5e-07,9e-2,0.025347106
0.0246745,0.025347106,1.0,0.0,5e-07,9e-2,0.025402522
0.024675,0.025402522,1.0,0.0,5e-07,9e-2,0.025457935
0.0246755,0.025457935,1.0,0.0,5e-07,9e-2,0.02551335
0.024676,0.02551335,1.0,0.0,5e-07,9e-2,0.025568763
0.0246765,0.025568763,1.0,0.0,5e-07,9e-2,0.025624176
0.024677,0.025624176,1.0,0.0,5e-07,9e-2,0.02567959
0.0246775,0.02567959,1.0,0.0,5e-07,9e-2,0.025735002
0.024678,0.025735002,1.0,0.0,5e-07,9e-2,0.025790414
0.0246785,0.025790414,1.0,0.0,5e-07,9e-2,0.025845828
0.024679,0.025845828,1.0,0.0,5e-07,9e-2,0.02590124
0.0246795,0.02590124,1.0,0.0,5e-07,9e-2,0.02595665
0.02468,0.02595665,1.0,0.0,5e-07,9e-2,0.026012061
0.0246805,0.026012061,1.0,0.0,5e-07,9e-2,0.026067473
0.024681,0.026067473,1.0,0.0,5e-07,9e-2,0.026122883
0.0246815,0.026122883,1.0,0.0,5e-07,9e-2,0.026178293
0.024682,0.026178293,1.0,0.0,5e-07,9e-2,0.026233703
0.0246825,0.026233703,1.0,0.0,5e-07,9e-2,0.026289113
0.024683,0.026289113,1.0,0.0,5e-07,9e-2,0.026344523
0.0246835,0.026344523,1.0,0.0,5e-07,9e-2,0.026399931
0.024684,0.026399931,1.0,0.0,5e-07,9e-2,0.026455339
0.0246845,0.026455339,1.0,0.0,5e-07,9e-2,0.026510749
0.024685,0.026510749,1.0,0.0,5e-07,9e-2,0.026566157
0.0246855,0.026566157,1.0,0.0,5e-07,9e-2,0.026621563
0.024686,0.026621563,1.0,0.0,5e-07,9e-2,0.026676971
0.0246865,0.026676971,1.0,0.0,5e-07,9e-2,0.02673238
0.024687,0.02673238,1.0,0.0,5e-07,9e-2,0.026787786
0.0246875,0.026787786,1.0,0.0,5e-07,9e-2,0.026843192
0.024688,0.026843192,1.0,0.0,5e-07,9e-2,0.026898598
0.0246885,0.026898598,1.0,0.0,5e-07,9e-2,0.026954005
0.024689,0.026954005,1.0,0.0,5e-07,9e-2,0.02700941
0.0246895,0.02700941,1.0,0.0,5e-07,9e-2,0.027064815
0.02469,0.027064815,1.0,0.0,5e-07,9e-2,0.027120221
0.0246905,0.027120221,1.0,0.0,5e-07,9e-2,0.027175626
0.024691,0.027175626,1.0,0.0,5e-07,9e-2,0.02723103
0.0246915,0.02723103,1.0,0.0,5e-07,9e-2,0.027286435
0.024692,0.027286435,1.0,0.0,5e-07,9e-2,0.027341837
0.0246925,0.027341837,1.0,0.0,5e-07,9e-2,0.027397241
0.024693,0.027397241,1.0,0.0,5e-07,9e-2,0.027452644
0.0246935,0.027452644,1.0,0.0,5e-07,9e-2,0.027508046
0.024694,0.027508046,1.0,0.0,5e-07,9e-2,0.027563449
0.0246945,0.027563449,1.0,0.0,5e-07,9e-2,0.027618852
0.024695,0.027618852,1.0,0.0,5e-07,9e-2,0.027674254
0.0246955,0.027674254,1.0,0.0,5e-07,9e-2,0.027729657
0.024696,0.027729657,1.0,0.0,5e-07,9e-2,0.027785057
0.0246965,0.027785057,1.0,0.0,5e-07,9e-2,0.027840458
0.024697,0.027840458,1.0,0.0,5e-07,9e-2,0.027895859
0.0246975,0.027895859,1.0,0.0,5e-07,9e-2,0.02795126
0.024698,0.02795126,1.0,0.0,5e-07,9e-2,0.02800666
0.0246985,0.02800666,1.0,0.0,5e-07,9e-2,0.028062059
0.024699,0.028062059,1.0,0.0,5e-07,9e-2,0.02811746
0.0246995,0.02811746,1.0,0.0,5e-07,9e-2,0.028172858
0.0247,0.028172858,1.0,0.0,5e-07,9e-2,0.028228257
0.0247005,0.028228257,1.0,0.0,5e-07,9e-2,0.028283656
0.024701,0.028283656,1.0,0.0,5e-07,9e-2,0.028339054
0.0247015,0.028339054,1.0,0.0,5e-07,9e-2,0.028394451
0.024702,0.028394451,1.0,0.0,5e-07,9e-2,0.02844985
0.0247025,0.02844985,1.0,0.0,5e-07,9e-2,0.028505247
0.024703,0.028505247,1.0,0.0,5e-07,9e-2,0.028560644
0.0247035,0.028560644,1.0,0.0,5e-07,9e-2,0.028616041
0.024704,0.028616041,1.0,0.0,5e-07,9e-2,0.028671436
0.0247045,0.028671436,1.0,0.0,5e-07,9e-2,0.028726833
0.024705,0.028726833,1.0,0.0,5e-07,9e-2,0.028782228
0.0247055,0.028782228,1.0,0.0,5e-07,9e-2,0.028837625
0.024706,0.028837625,1.0,0.0,5e-07,9e-2,0.02889302
0.0247065,0.02889302,1.0,0.0,5e-07,9e-2,0.028948415
0.024707,0.028948415,1.0,0.0,5e-07,9e-2,0.029003808
0.0247075,0.029003808,1.0,0.0,5e-07,9e-2,0.029059203
0.024708,0.029059203,1.0,0.0,5e-07,9e-2,0.029114597
0.0247085,0.029114597,1.0,0.0,5e-07,9e-2,0.029169992
0.024709,0.029169992,1.0,0.0,5e-07,9e-2,0.029225385
0.0247095,0.029225385,1.0,0.0,5e-07,9e-2,0.029280778
0.02471,0.029280778,1.0,0.0,5e-07,9e-2,0.02933617
0.0247105,0.02933617,1.0,0.0,5e-07,9e-2,0.029391563
0.024711,0.029391563,1.0,0.0,5e-07,9e-2,0.029446954
0.0247115,0.029446954,1.0,0.0,5e-07,9e-2,0.029502347
0.024712,0.029502347,1.0,0.0,5e-07,9e-2,0.029557738
0.0247125,0.029557738,1.0,0.0,5e-07,9e-2,0.02961313
0.024713,0.02961313,1.0,0.0,5e-07,9e-2,0.02966852
0.0247135,0.02966852,1.0,0.0,5e-07,9e-2,0.02972391
0.024714,0.02972391,1.0,0.0,5e-07,9e-2,0.0297793
0.0247145,0.0297793,1.0,0.0,5e-07,9e-2,0.029834691
0.024715,0.029834691,1.0,0.0,5e-07,9e-2,0.02989008
0.0247155,0.02989008,1.0,0.0,5e-07,9e-2,0.02994547
0.024716,0.02994547,1.0,0.0,5e-07,9e-2,0.030000858
0.0247165,0.030000858,1.0,0.0,5e-07,9e-2,0.030056247
0.024717,0.030056247,1.0,0.0,5e-07,9e-2,0.030111635
0.0247175,0.030111635,1.0,0.0,5e-07,9e-2,0.030167025
0.024718,0.030167025,1.0,0.0,5e-07,9e-2,0.030222412
0.0247185,0.030222412,1.0,0.0,5e-07,9e-2,0.0302778
0.024719,0.0302778,1.0,0.0,5e-07,9e-2,0.030333186
0.0247195,0.030333186,1.0,0.0,5e-07,9e-2,0.030388573
0.02472,0.030388573,1.0,0.0,5e-07,9e-2,0.03044396
0.0247205,0.03044396,1.0,0.0,5e-07,9e-2,0.030499347
0.024721,0.030499347,1.0,0.0,5e-07,9e-2,0.030554732
0.0247215,0.030554732,1.0,0.0,5e-07,9e-2,0.030610118
0.024722,0.030610118,1.0,0.0,5e-07,9e-2,0.030665504
0.0247225,0.030665504,1.0,0.0,5e-07,9e-2,0.030720888
0.024723,0.030720888,1.0,0.0,5e-07,9e-2,0.030776273
0.0247235,0.030776273,1.0,0.0,5e-07,9e-2,0.030831657
0.024724,0.030831657,1.0,0.0,5e-07,9e-2,0.030887041
0.0247245,0.030887041,1.0,0.0,5e-07,9e-2,0.030942425
0.024725,0.030942425,1.0,0.0,5e-07,9e-2,0.030997809
0.0247255,0.030997809,1.0,0.0,5e-07,9e-2,0.031053191
0.024726,0.031053191,1.0,0.0,5e-07,9e-2,0.031108575
0.0247265,0.031108575,1.0,0.0,5e-07,9e-2,0.031163957
0.024727,0.031163957,1.0,0.0,5e-07,9e-2,0.031219339
0.0247275,0.031219339,1.0,0.0,5e-07,9e-2,0.03127472
0.024728,0.03127472,1.0,0.0,5e-07,9e-2,0.031330105
0.0247285,0.031330105,1.0,0.0,5e-07,9e-2,0.031385485
0.024729,0.031385485,1.0,0.0,5e-07,9e-2,0.031440865
0.0247295,0.031440865,1.0,0.0,5e-07,9e-2,0.031496245
0.02473,0.031496245,0.0,0.0,5e-07,9e-2,0.031547472
0.0247305,0.031547472,0.0,0.0,5e-07,9e-2,0.03148756
0.024731,0.03148756,0.0,1.0,5e-07,9e-2,0.03143183
0.0247315,0.03143183,0.0,1.0,5e-07,9e-2,0.0313761
0.024732,0.0313761,0.0,1.0,5e-07,9e-2,0.031320374
0.0247325,0.031320374,0.0,1.0,5e-07,9e-2,0.031264644
0.024733,0.031264644,0.0,1.0,5e-07,9e-2,0.031208914
0.0247335,0.031208914,0.0,1.0,5e-07,9e-2,0.031153185
0.024734,0.031153185,0.0,1.0,5e-07,9e-2,0.031097457
0.0247345,0.031097457,0.0,1.0,5e-07,9e-2,0.031041728
0.024735,0.031041728,0.0,1.0,5e-07,9e-2,0.030986002
0.0247355,0.030986002,0.0,1.0,5e-07,9e-2,0.030930273
0.024736,0.030930273,0.0,1.0,5e-07,9e-2,0.030874547
0.0247365,0.030874547,0.0,1.0,5e-07,9e-2,0.03081882
0.024737,0.03081882,0.0,1.0,5e-07,9e-2,0.030763093
0.0247375,0.030763093,0.0,1.0,5e-07,9e-2,0.030707367
0.024738,0.030707367,0.0,1.0,5e-07,9e-2,0.03065164
0.0247385,0.03065164,0.0,1.0,5e-07,9e-2,0.030595915
0.024739,0.030595915,0.0,1.0,5e-07,9e-2,0.030540189
0.0247395,0.030540189,0.0,1.0,5e-07,9e-2,0.030484464
0.02474,0.030484464,0.0,1.0,5e-07,9e-2,0.03042874
0.0247405,0.03042874,0.0,1.0,5e-07,9e-2,0.030373015
0.024741,0.030373015,0.0,1.0,5e-07,9e-2,0.030317292
0.0247415,0.030317292,0.0,1.0,5e-07,9e-2,0.030261567
0.024742,0.030261567,0.0,1.0,5e-07,9e-2,0.030205844
0.0247425,0.030205844,0.0,1.0,5e-07,9e-2,0.030150121
0.024743,0.030150121,0.0,1.0,5e-07,9e-2,0.030094398
0.0247435,0.030094398,0.0,1.0,5e-07,9e-2,0.030038675
0.024744,0.030038675,0.0,1.0,5e-07,9e-2,0.029982952
0.0247445,0.029982952,0.0,1.0,5e-07,9e-2,0.029927231
0.024745,0.029927231,0.0,1.0,5e-07,9e-2,0.029871508
0.0247455,0.029871508,0.0,1.0,5e-07,9e-2,0.029815787
0.024746,0.029815787,0.0,1.0,5e-07,9e-2,0.029760066
0.0247465,0.029760066,0.0,1.0,5e-07,9e-2,0.029704345
0.024747,0.029704345,0.0,1.0,5e-07,9e-2,0.029648626
0.0247475,0.029648626,0.0,1.0,5e-07,9e-2,0.029592905
0.024748,0.029592905,0.0,1.0,5e-07,9e-2,0.029537186
0.0247485,0.029537186,0.0,1.0,5e-07,9e-2,0.029481465
0.024749,0.029481465,0.0,1.0,5e-07,9e-2,0.029425746
0.0247495,0.029425746,0.0,1.0,5e-07,9e-2,0.029370029
0.02475,0.029370029,0.0,1.0,5e-07,9e-2,0.02931431
0.0247505,0.02931431,0.0,1.0,5e-07,9e-2,0.02925859
0.024751,0.02925859,0.0,1.0,5e-07,9e-2,0.029202873
0.0247515,0.029202873,0.0,1.0,5e-07,9e-2,0.029147156
0.024752,0.029147156,0.0,1.0,5e-07,9e-2,0.029091438
0.0247525,0.029091438,0.0,1.0,5e-07,9e-2,0.029035721
0.024753,0.029035721,0.0,1.0,5e-07,9e-2,0.028980004
0.0247535,0.028980004,0.0,1.0,5e-07,9e-2,0.028924288
0.024754,0.028924288,0.0,1.0,5e-07,9e-2,0.028868573
0.0247545,0.028868573,0.0,1.0,5e-07,9e-2,0.028812855
0.024755,0.028812855,0.0,1.0,5e-07,9e-2,0.02875714
0.0247555,0.02875714,0.0,1.0,5e-07,9e-2,0.028701425
0.024756,0.028701425,0.0,1.0,5e-07,9e-2,0.028645711
0.0247565,0.028645711,0.0,1.0,5e-07,9e-2,0.028589996
0.024757,0.028589996,0.0,1.0,5e-07,9e-2,0.028534282
0.0247575,0.028534282,0.0,1.0,5e-07,9e-2,0.028478568
0.024758,0.028478568,0.0,1.0,5e-07,9e-2,0.028422855
0.0247585,0.028422855,0.0,1.0,5e-07,9e-2,0.028367141
0.024759,0.028367141,0.0,1.0,5e-07,9e-2,0.028311428
0.0247595,0.028311428,0.0,1.0,5e-07,9e-2,0.028255716
0.02476,0.028255716,0.0,1.0,5e-07,9e-2,0.028200002
0.0247605,0.028200002,0.0,1.0,5e-07,9e-2,0.02814429
0.024761,0.02814429,0.0,1.0,5e-07,9e-2,0.028088579
0.0247615,0.028088579,0.0,1.0,5e-07,9e-2,0.028032867
0.024762,0.028032867,0.0,1.0,5e-07,9e-2,0.027977157
0.0247625,0.027977157,0.0,1.0,5e-07,9e-2,0.027921446
0.024763,0.027921446,0.0,1.0,5e-07,9e-2,0.027865736
0.0247635,0.027865736,0.0,1.0,5e-07,9e-2,0.027810024
0.024764,0.027810024,0.0,1.0,5e-07,9e-2,0.027754314
0.0247645,0.027754314,0.0,1.0,5e-07,9e-2,0.027698606
0.024765,0.027698606,0.0,1.0,5e-07,9e-2,0.027642896
0.0247655,0.027642896,0.0,1.0,5e-07,9e-2,0.027587187
0.024766,0.027587187,0.0,1.0,5e-07,9e-2,0.027531479
0.0247665,0.027531479,0.0,1.0,5e-07,9e-2,0.02747577
0.024767,0.02747577,0.0,1.0,5e-07,9e-2,0.027420063
0.0247675,0.027420063,0.0,1.0,5e-07,9e-2,0.027364355
0.024768,0.027364355,0.0,1.0,5e-07,9e-2,0.027308647
0.0247685,0.027308647,0.0,1.0,5e-07,9e-2,0.02725294
0.024769,0.02725294,0.0,1.0,5e-07,9e-2,0.027197232
0.0247695,0.027197232,0.0,1.0,5e-07,9e-2,0.027141526
0.02477,0.027141526,0.0,1.0,5e-07,9e-2,0.02708582
0.0247705,0.02708582,0.0,0.0,5e-07,9e-2,0.027030114
0.024771,0.027030114,0.0,0.0,5e-07,9e-2,0.02697441
0.0247715,0.02697441,1.0,0.0,5e-07,9e-2,0.026968839
0.024772,0.026968839,1.0,0.0,5e-07,9e-2,0.02707411
0.0247725,0.02707411,1.0,0.0,5e-07,9e-2,0.027129514
0.024773,0.027129514,1.0,0.0,5e-07,9e-2,0.027184919
0.0247735,0.027184919,1.0,0.0,5e-07,9e-2,0.027240323
0.024774,0.027240323,1.0,0.0,5e-07,9e-2,0.027295727
0.0247745,0.027295727,1.0,0.0,5e-07,9e-2,0.027351132
0.024775,0.027351132,1.0,0.0,5e-07,9e-2,0.027406534
0.0247755,0.027406534,1.0,0.0,5e-07,9e-2,0.027461937
0.024776,0.027461937,1.0,0.0,5e-07,9e-2,0.027517341
0.0247765,0.027517341,1.0,0.0,5e-07,9e-2,0.027572744
0.024777,0.027572744,1.0,0.0,5e-07,9e-2,0.027628144
0.0247775,0.027628144,1.0,0.0,5e-07,9e-2,0.027683547
0.024778,0.027683547,1.0,0.0,5e-07,9e-2,0.02773895
0.0247785,0.02773895,1.0,0.0,5e-07,9e-2,0.02779435
0.024779,0.02779435,1.0,0.0,5e-07,9e-2,0.02784975
0.0247795,0.02784975,1.0,0.0,5e-07,9e-2,0.027905151
0.02478,0.027905151,1.0,0.0,5e-07,9e-2,0.027960552
0.0247805,0.027960552,1.0,0.0,5e-07,9e-2,0.028015953
0.024781,0.028015953,1.0,0.0,5e-07,9e-2,0.028071351
0.0247815,0.028071351,1.0,0.0,5e-07,9e-2,0.028126752
0.024782,0.028126752,1.0,0.0,5e-07,9e-2,0.02818215
0.0247825,0.02818215,1.0,0.0,5e-07,9e-2,0.02823755
0.024783,0.02823755,1.0,0.0,5e-07,9e-2,0.028292948
0.0247835,0.028292948,1.0,0.0,5e-07,9e-2,0.028348345
0.024784,0.028348345,1.0,0.0,5e-07,9e-2,0.028403744
0.0247845,0.028403744,1.0,0.0,5e-07,9e-2,0.028459141
0.024785,0.028459141,1.0,0.0,5e-07,9e-2,0.028514538
0.0247855,0.028514538,1.0,0.0,5e-07,9e-2,0.028569935
0.024786,0.028569935,1.0,0.0,5e-07,9e-2,0.028625332
0.0247865,0.028625332,1.0,0.0,5e-07,9e-2,0.028680729
0.024787,0.028680729,1.0,0.0,5e-07,9e-2,0.028736126
0.0247875,0.028736126,1.0,0.0,5e-07,9e-2,0.02879152
0.024788,0.02879152,1.0,0.0,5e-07,9e-2,0.028846916
0.0247885,0.028846916,1.0,0.0,5e-07,9e-2,0.02890231
0.024789,0.02890231,1.0,0.0,5e-07,9e-2,0.028957706
0.0247895,0.028957706,1.0,0.0,5e-07,9e-2,0.029013101
0.02479,0.029013101,1.0,0.0,5e-07,9e-2,0.029068494
0.0247905,0.029068494,1.0,0.0,5e-07,9e-2,0.02912389
0.024791,0.02912389,1.0,0.0,5e-07,9e-2,0.029179282
0.0247915,0.029179282,1.0,0.0,5e-07,9e-2,0.029234676
0.024792,0.029234676,1.0,0.0,5e-07,9e-2,0.029290069
0.0247925,0.029290069,1.0,0.0,5e-07,9e-2,0.029345462
0.024793,0.029345462,1.0,0.0,5e-07,9e-2,0.029400853
0.0247935,0.029400853,1.0,0.0,5e-07,9e-2,0.029456245
0.024794,0.029456245,1.0,0.0,5e-07,9e-2,0.029511638
0.0247945,0.029511638,1.0,0.0,5e-07,9e-2,0.02956703
0.024795,0.02956703,1.0,0.0,5e-07,9e-2,0.02962242
0.0247955,0.02962242,1.0,0.0,5e-07,9e-2,0.02967781
0.024796,0.02967781,1.0,0.0,5e-07,9e-2,0.029733201
0.0247965,0.029733201,1.0,0.0,5e-07,9e-2,0.029788591
0.024797,0.029788591,1.0,0.0,5e-07,9e-2,0.029843982
0.0247975,0.029843982,1.0,0.0,5e-07,9e-2,0.029899372
0.024798,0.029899372,1.0,0.0,5e-07,9e-2,0.029954761
0.0247985,0.029954761,1.0,0.0,5e-07,9e-2,0.030010149
0.024799,0.030010149,1.0,0.0,5e-07,9e-2,0.030065538
0.0247995,0.030065538,1.0,0.0,5e-07,9e-2,0.030120926
0.0248,0.030120926,1.0,0.0,5e-07,9e-2,0.030176314
0.0248005,0.030176314,1.0,0.0,5e-07,9e-2,0.030231703
0.024801,0.030231703,1.0,0.0,5e-07,9e-2,0.030287089
0.0248015,0.030287089,1.0,0.0,5e-07,9e-2,0.030342476
0.024802,0.030342476,1.0,0.0,5e-07,9e-2,0.030397864
0.0248025,0.030397864,1.0,0.0,5e-07,9e-2,0.03045325
0.024803,0.03045325,1.0,0.0,5e-07,9e-2,0.030508636
0.0248035,0.030508636,1.0,0.0,5e-07,9e-2,0.030564023
0.024804,0.030564023,1.0,0.0,5e-07,9e-2,0.030619407
0.0248045,0.030619407,1.0,0.0,5e-07,9e-2,0.030674793
0.024805,0.030674793,1.0,0.0,5e-07,9e-2,0.030730179
0.0248055,0.030730179,1.0,0.0,5e-07,9e-2,0.030785562
0.024806,0.030785562,1.0,0.0,5e-07,9e-2,0.030840946
0.0248065,0.030840946,1.0,0.0,5e-07,9e-2,0.030896332
0.024807,0.030896332,1.0,0.0,5e-07,9e-2,0.030951714
0.0248075,0.030951714,1.0,0.0,5e-07,9e-2,0.031007098
0.024808,0.031007098,1.0,0.0,5e-07,9e-2,0.031062482
0.0248085,0.031062482,1.0,0.0,5e-07,9e-2,0.031117864
0.024809,0.031117864,1.0,0.0,5e-07,9e-2,0.031173248
0.0248095,0.031173248,1.0,0.0,5e-07,9e-2,0.03122863
0.02481,0.03122863,1.0,0.0,5e-07,9e-2,0.031284012
0.0248105,0.031284012,1.0,0.0,5e-07,9e-2,0.031339392
0.024811,0.031339392,1.0,0.0,5e-07,9e-2,0.031394772
0.0248115,0.031394772,1.0,0.0,5e-07,9e-2,0.031450156
0.024812,0.031450156,1.0,0.0,5e-07,9e-2,0.031505536
0.0248125,0.031505536,1.0,0.0,5e-07,9e-2,0.031560916
0.024813,0.031560916,1.0,0.0,5e-07,9e-2,0.031616297
0.0248135,0.031616297,1.0,0.0,5e-07,9e-2,0.031671677
0.024814,0.031671677,1.0,0.0,5e-07,9e-2,0.031727057
0.0248145,0.031727057,1.0,0.0,5e-07,9e-2,0.031782433
0.024815,0.031782433,1.0,0.0,5e-07,9e-2,0.031837814
0.0248155,0.031837814,1.0,0.0,5e-07,9e-2,0.03189319
0.024816,0.03189319,1.0,0.0,5e-07,9e-2,0.03194857
0.0248165,0.03194857,1.0,0.0,5e-07,9e-2,0.032003947
0.024817,0.032003947,1.0,0.0,5e-07,9e-2,0.032059327
0.0248175,0.032059327,1.0,0.0,5e-07,9e-2,0.032114703
0.024818,0.032114703,1.0,0.0,5e-07,9e-2,0.03217008
0.0248185,0.03217008,1.0,0.0,5e-07,9e-2,0.032225456
0.024819,0.032225456,1.0,0.0,5e-07,9e-2,0.032280833
0.0248195,0.032280833,1.0,0.0,5e-07,9e-2,0.03233621
0.02482,0.03233621,1.0,0.0,5e-07,9e-2,0.032391585
0.0248205,0.032391585,1.0,0.0,5e-07,9e-2,0.03244696
0.024821,0.03244696,1.0,0.0,5e-07,9e-2,0.032502335
0.0248215,0.032502335,1.0,0.0,5e-07,9e-2,0.03255771
0.024822,0.03255771,1.0,0.0,5e-07,9e-2,0.032613084
0.0248225,0.032613084,1.0,0.0,5e-07,9e-2,0.03266846
0.024823,0.03266846,1.0,0.0,5e-07,9e-2,0.032723833
0.0248235,0.032723833,1.0,0.0,5e-07,9e-2,0.032779206
0.024824,0.032779206,1.0,0.0,5e-07,9e-2,0.03283458
0.0248245,0.03283458,1.0,0.0,5e-07,9e-2,0.03288995
0.024825,0.03288995,1.0,0.0,5e-07,9e-2,0.032945324
0.0248255,0.032945324,1.0,0.0,5e-07,9e-2,0.033000696
0.024826,0.033000696,1.0,0.0,5e-07,9e-2,0.03305607
0.0248265,0.03305607,1.0,0.0,5e-07,9e-2,0.033111442
0.024827,0.033111442,1.0,0.0,5e-07,9e-2,0.033166815
0.0248275,0.033166815,1.0,0.0,5e-07,9e-2,0.033222184
0.024828,0.033222184,1.0,0.0,5e-07,9e-2,0.033277556
0.0248285,0.033277556,1.0,0.0,5e-07,9e-2,0.033332925
0.024829,0.033332925,1.0,0.0,5e-07,9e-2,0.033388294
0.0248295,0.033388294,1.0,0.0,5e-07,9e-2,0.033443667
0.02483,0.033443667,0.0,0.0,5e-07,9e-2,0.033496957
0.0248305,0.033496957,0.0,0.0,5e-07,9e-2,0.033439126
0.024831,0.033439126,0.0,1.0,5e-07,9e-2,0.033383384
0.0248315,0.033383384,0.0,1.0,5e-07,9e-2,0.033327647
0.024832,0.033327647,0.0,1.0,5e-07,9e-2,0.033271905
0.0248325,0.033271905,0.0,1.0,5e-07,9e-2,0.033216164
0.024833,0.033216164,0.0,1.0,5e-07,9e-2,0.033160426
0.0248335,0.033160426,0.0,1.0,5e-07,9e-2,0.033104684
0.024834,0.033104684,0.0,1.0,5e-07,9e-2,0.033048946
0.0248345,0.033048946,0.0,1.0,5e-07,9e-2,0.032993205
0.024835,0.032993205,0.0,1.0,5e-07,9e-2,0.032937467
0.0248355,0.032937467,0.0,1.0,5e-07,9e-2,0.03288173
0.024836,0.03288173,0.0,1.0,5e-07,9e-2,0.03282599
0.0248365,0.03282599,0.0,1.0,5e-07,9e-2,0.032770254
0.024837,0.032770254,0.0,1.0,5e-07,9e-2,0.032714516
0.0248375,0.032714516,0.0,1.0,5e-07,9e-2,0.032658778
0.024838,0.032658778,0.0,1.0,5e-07,9e-2,0.03260304
0.0248385,0.03260304,0.0,1.0,5e-07,9e-2,0.032547306
0.024839,0.032547306,0.0,1.0,5e-07,9e-2,0.03249157
0.0248395,0.03249157,0.0,1.0,5e-07,9e-2,0.032435834
0.02484,0.032435834,0.0,1.0,5e-07,9e-2,0.032380097
0.0248405,0.032380097,0.0,1.0,5e-07,9e-2,0.032324363
0.024841,0.032324363,0.0,1.0,5e-07,9e-2,0.03226863
0.0248415,0.03226863,0.0,1.0,5e-07,9e-2,0.032212894
0.024842,0.032212894,0.0,1.0,5e-07,9e-2,0.032157157
0.0248425,0.032157157,0.0,1.0,5e-07,9e-2,0.032101423
0.024843,0.032101423,0.0,1.0,5e-07,9e-2,0.032045692
