time,value,top,bot,time_step,L_value,next_value
0.016056,-2.627234,0.0,1.0,5e-07,1e-4,-2.6640058
0.0160565,-2.6640058,0.0,1.0,5e-07,1e-4,-2.7005942
0.016057,-2.7005942,0.0,1.0,5e-07,1e-4,-2.737
0.0160575,-2.737,0.0,1.0,5e-07,1e-4,-2.7732244
0.016058,-2.7732244,0.0,1.0,5e-07,1e-4,-2.8092682
0.0160585,-2.8092682,0.0,1.0,5e-07,1e-4,-2.845132
0.016059,-2.845132,0.0,1.0,5e-07,1e-4,-2.8808172
0.0160595,-2.8808172,0.0,1.0,5e-07,1e-4,-2.9163241
0.01606,-2.9163241,0.0,1.0,5e-07,1e-4,-2.9516542
0.0160605,-2.9516542,0.0,1.0,5e-07,1e-4,-2.9868078
0.016061,-2.9868078,0.0,1.0,5e-07,1e-4,-3.0217865
0.0160615,-3.0217865,0.0,1.0,5e-07,1e-4,-3.0565903
0.016062,-3.0565903,0.0,1.0,5e-07,1e-4,-3.0912209
0.0160625,-3.0912209,0.0,1.0,5e-07,1e-4,-3.1256785
0.016063,-3.1256785,0.0,1.0,5e-07,1e-4,-3.1599643
0.0160635,-3.1599643,0.0,1.0,5e-07,1e-4,-3.1940792
0.016064,-3.1940792,0.0,1.0,5e-07,1e-4,-3.2280238
0.0160645,-3.2280238,0.0,1.0,5e-07,1e-4,-3.261799
0.016065,-3.261799,0.0,1.0,5e-07,1e-4,-3.295406
0.0160655,-3.295406,0.0,1.0,5e-07,1e-4,-3.3288453
0.016066,-3.3288453,0.0,1.0,5e-07,1e-4,-3.3621178
0.0160665,-3.3621178,0.0,1.0,5e-07,1e-4,-3.3952243
0.016067,-3.3952243,0.0,1.0,5e-07,1e-4,-3.428166
0.0160675,-3.428166,0.0,1.0,5e-07,1e-4,-3.460943
0.016068,-3.460943,0.0,1.0,5e-07,1e-4,-3.4935567
0.0160685,-3.4935567,0.0,1.0,5e-07,1e-4,-3.5260077
0.016069,-3.5260077,0.0,1.0,5e-07,1e-4,-3.558297
0.0160695,-3.558297,0.0,1.0,5e-07,1e-4,-3.590425
0.01607,-3.590425,0.0,1.0,5e-07,1e-4,-3.622393
0.0160705,-3.622393,0.0,1.0,5e-07,1e-4,-3.6542015
0.016071,-3.6542015,0.0,1.0,5e-07,1e-4,-3.685851
0.0160715,-3.685851,0.0,1.0,5e-07,1e-4,-3.717343
0.016072,-3.717343,0.0,1.0,5e-07,1e-4,-3.748678
0.0160725,-3.748678,0.0,1.0,5e-07,1e-4,-3.7798567
0.016073,-3.7798567,0.0,1.0,5e-07,1e-4,-3.8108797
0.0160735,-3.8108797,0.0,1.0,5e-07,1e-4,-3.841748
0.016074,-3.841748,0.0,1.0,5e-07,1e-4,-3.8724625
0.0160745,-3.8724625,0.0,1.0,5e-07,1e-4,-3.9030237
0.016075,-3.9030237,0.0,1.0,5e-07,1e-4,-3.9334326
0.0160755,-3.9334326,0.0,1.0,5e-07,1e-4,-3.9636896
0.016076,-3.9636896,0.0,1.0,5e-07,1e-4,-3.9937959
0.0160765,-3.9937959,0.0,1.0,5e-07,1e-4,-4.0237517
0.016077,-4.0237517,0.0,1.0,5e-07,1e-4,-4.053559
0.0160775,-4.053559,0.0,1.0,5e-07,1e-4,-4.0832167
0.016078,-4.0832167,0.0,1.0,5e-07,1e-4,-4.1127267
0.0160785,-4.1127267,0.0,1.0,5e-07,1e-4,-4.1420894
0.016079,-4.1420894,0.0,1.0,5e-07,1e-4,-4.171306
0.0160795,-4.171306,0.0,1.0,5e-07,1e-4,-4.200377
0.01608,-4.200377,0.0,0.0,5e-07,1e-4,-4.2184553
0.0160805,-4.2184553,0.0,0.0,5e-07,1e-4,-4.1209474
0.016081,-4.1209474,1.0,0.0,5e-07,1e-4,-4.050519
0.0160815,-4.050519,1.0,0.0,5e-07,1e-4,-3.9804416
0.016082,-3.9804416,1.0,0.0,5e-07,1e-4,-3.910714
0.0160825,-3.910714,1.0,0.0,5e-07,1e-4,-3.8413339
0.016083,-3.8413339,1.0,0.0,5e-07,1e-4,-3.7723
0.0160835,-3.7723,1.0,0.0,5e-07,1e-4,-3.7036104
0.016084,-3.7036104,1.0,0.0,5e-07,1e-4,-3.6352634
0.0160845,-3.6352634,1.0,0.0,5e-07,1e-4,-3.5672572
0.016085,-3.5672572,1.0,0.0,5e-07,1e-4,-3.4995902
0.0160855,-3.4995902,1.0,0.0,5e-07,1e-4,-3.4322608
0.016086,-3.4322608,1.0,0.0,5e-07,1e-4,-3.365267
0.0160865,-3.365267,1.0,0.0,5e-07,1e-4,-3.2986076
0.016087,-3.2986076,1.0,0.0,5e-07,1e-4,-3.2322805
0.0160875,-3.2322805,1.0,0.0,5e-07,1e-4,-3.166284
0.016088,-3.166284,1.0,0.0,5e-07,1e-4,-3.100617
0.0160885,-3.100617,1.0,0.0,5e-07,1e-4,-3.0352774
0.016089,-3.0352774,1.0,0.0,5e-07,1e-4,-2.9702637
0.0160895,-2.9702637,1.0,0.0,5e-07,1e-4,-2.9055743
0.01609,-2.9055743,1.0,0.0,5e-07,1e-4,-2.8412075
0.0160905,-2.8412075,1.0,0.0,5e-07,1e-4,-2.7771616
0.016091,-2.7771616,1.0,0.0,5e-07,1e-4,-2.7134352
0.0160915,-2.7134352,1.0,0.0,5e-07,1e-4,-2.6500268
0.016092,-2.6500268,1.0,0.0,5e-07,1e-4,-2.5869346
0.0160925,-2.5869346,1.0,0.0,5e-07,1e-4,-2.5241568
0.016093,-2.5241568,1.0,0.0,5e-07,1e-4,-2.4616923
0.0160935,-2.4616923,1.0,0.0,5e-07,1e-4,-2.3995395
0.016094,-2.3995395,1.0,0.0,5e-07,1e-4,-2.3376966
0.0160945,-2.3376966,1.0,0.0,5e-07,1e-4,-2.276162
0.016095,-2.276162,1.0,0.0,5e-07,1e-4,-2.2149343
0.0160955,-2.2149343,1.0,0.0,5e-07,1e-4,-2.1540122
0.016096,-2.1540122,1.0,0.0,5e-07,1e-4,-2.0933938
0.0160965,-2.0933938,1.0,0.0,5e-07,1e-4,-2.0330777
0.016097,-2.0330777,1.0,0.0,5e-07,1e-4,-1.9730624
0.0160975,-1.9730624,1.0,0.0,5e-07,1e-4,-1.9133465
0.016098,-1.9133465,1.0,0.0,5e-07,1e-4,-1.8539284
0.0160985,-1.8539284,1.0,0.0,5e-07,1e-4,-1.7948067
0.016099,-1.7948067,1.0,0.0,5e-07,1e-4,-1.7359799
0.0160995,-1.7359799,1.0,0.0,5e-07,1e-4,-1.6774465
0.0161,-1.6774465,1.0,0.0,5e-07,1e-4,-1.619205
0.0161005,-1.619205,1.0,0.0,5e-07,1e-4,-1.5612539
0.016101,-1.5612539,1.0,0.0,5e-07,1e-4,-1.5035919
0.0161015,-1.5035919,1.0,0.0,5e-07,1e-4,-1.4462175
0.016102,-1.4462175,1.0,0.0,5e-07,1e-4,-1.3891293
0.0161025,-1.3891293,1.0,0.0,5e-07,1e-4,-1.3323258
0.016103,-1.3323258,1.0,0.0,5e-07,1e-4,-1.2758056
0.0161035,-1.2758056,1.0,0.0,5e-07,1e-4,-1.2195673
0.016104,-1.2195673,1.0,0.0,5e-07,1e-4,-1.1636094
0.0161045,-1.1636094,1.0,0.0,5e-07,1e-4,-1.1079307
0.016105,-1.1079307,1.0,0.0,5e-07,1e-4,-1.0525297
0.0161055,-1.0525297,1.0,0.0,5e-07,1e-4,-0.99740493
0.016106,-0.99740493,1.0,0.0,5e-07,1e-4,-0.9425551
0.0161065,-0.9425551,1.0,0.0,5e-07,1e-4,-0.8879789
0.016107,-0.8879789,1.0,0.0,5e-07,1e-4,-0.8336749
0.0161075,-0.8336749,1.0,0.0,5e-07,1e-4,-0.7796417
0.016108,-0.7796417,1.0,0.0,5e-07,1e-4,-0.72587806
0.0161085,-0.72587806,1.0,0.0,5e-07,1e-4,-0.6723825
0.016109,-0.6723825,1.0,0.0,5e-07,1e-4,-0.61915374
0.0161095,-0.61915374,1.0,0.0,5e-07,1e-4,-0.5661905
0.01611,-0.5661905,1.0,0.0,5e-07,1e-4,-0.5134914
0.0161105,-0.5134914,1.0,0.0,5e-07,1e-4,-0.46105516
0.016111,-0.46105516,1.0,0.0,5e-07,1e-4,-0.40888044
0.0161115,-0.40888044,1.0,0.0,5e-07,1e-4,-0.35696593
0.016112,-0.35696593,1.0,0.0,5e-07,1e-4,-0.30531034
0.0161125,-0.30531034,1.0,0.0,5e-07,1e-4,-0.2539124
0.016113,-0.2539124,1.0,0.0,5e-07,1e-4,-0.20277078
0.0161135,-0.20277078,1.0,0.0,5e-07,1e-4,-0.15188426
0.016114,-0.15188426,1.0,0.0,5e-07,1e-4,-0.10125152
0.0161145,-0.10125152,1.0,0.0,5e-07,1e-4,-0.050871316
0.016115,-0.050871316,1.0,0.0,5e-07,1e-4,-0.00074238837
0.0161155,-0.00074238837,1.0,0.0,5e-07,1e-4,0.049136523
0.016116,0.049136523,1.0,0.0,5e-07,1e-4,0.09876666
0.0161165,0.09876666,1.0,0.0,5e-07,1e-4,0.14814927
0.016117,0.14814927,1.0,0.0,5e-07,1e-4,0.19728558
0.0161175,0.19728558,1.0,0.0,5e-07,1e-4,0.24617682
0.016118,0.24617682,1.0,0.0,5e-07,1e-4,0.2948242
0.0161185,0.2948242,1.0,0.0,5e-07,1e-4,0.343229
0.016119,0.343229,1.0,0.0,5e-07,1e-4,0.39139232
0.0161195,0.39139232,1.0,0.0,5e-07,1e-4,0.43931547
0.01612,0.43931547,1.0,0.0,5e-07,1e-4,0.48699957
0.0161205,0.48699957,0.0,0.0,5e-07,1e-4,0.5107227
0.016121,0.5107227,0.0,0.0,5e-07,1e-4,0.43208903
0.0161215,0.43208903,0.0,1.0,5e-07,1e-4,0.3800588
0.016122,0.3800588,0.0,1.0,5e-07,1e-4,0.32828802
0.0161225,0.32828802,0.0,1.0,5e-07,1e-4,0.27677548
0.016123,0.27677548,0.0,1.0,5e-07,1e-4,0.22551984
0.0161235,0.22551984,0.0,1.0,5e-07,1e-4,0.17451985
0.016124,0.17451985,0.0,1.0,5e-07,1e-4,0.123774216
0.0161245,0.123774216,0.0,1.0,5e-07,1e-4,0.07328168
0.016125,0.07328168,0.0,1.0,5e-07,1e-4,0.023040982
0.0161255,0.023040982,0.0,1.0,5e-07,1e-4,-0.026949143
0.016126,-0.026949143,0.0,1.0,5e-07,1e-4,-0.07668994
0.0161265,-0.07668994,0.0,1.0,5e-07,1e-4,-0.12618266
0.016127,-0.12618266,0.0,1.0,5e-07,1e-4,-0.17542852
0.0161275,-0.17542852,0.0,1.0,5e-07,1e-4,-0.22442879
0.016128,-0.22442879,0.0,1.0,5e-07,1e-4,-0.27318466
0.0161285,-0.27318466,0.0,1.0,5e-07,1e-4,-0.32169735
0.016129,-0.32169735,0.0,1.0,5e-07,1e-4,-0.3699681
0.0161295,-0.3699681,0.0,1.0,5e-07,1e-4,-0.41799805
0.01613,-0.41799805,0.0,1.0,5e-07,1e-4,-0.46578848
0.0161305,-0.46578848,0.0,1.0,5e-07,1e-4,-0.5133406
0.016131,-0.5133406,0.0,1.0,5e-07,1e-4,-0.5606555
0.0161315,-0.5606555,0.0,1.0,5e-07,1e-4,-0.6077344
0.016132,-0.6077344,0.0,1.0,5e-07,1e-4,-0.6545785
0.0161325,-0.6545785,0.0,1.0,5e-07,1e-4,-0.70118904
0.016133,-0.70118904,0.0,1.0,5e-07,1e-4,-0.74756706
0.0161335,-0.74756706,0.0,1.0,5e-07,1e-4,-0.79371375
0.016134,-0.79371375,0.0,1.0,5e-07,1e-4,-0.83963025
0.0161345,-0.83963025,0.0,1.0,5e-07,1e-4,-0.8853178
0.016135,-0.8853178,0.0,1.0,5e-07,1e-4,-0.9307775
0.0161355,-0.9307775,0.0,1.0,5e-07,1e-4,-0.97601044
0.016136,-0.97601044,0.0,1.0,5e-07,1e-4,-1.0210178
0.0161365,-1.0210178,0.0,1.0,5e-07,1e-4,-1.0658007
0.016137,-1.0658007,0.0,1.0,5e-07,1e-4,-1.1103601
0.0161375,-1.1103601,0.0,1.0,5e-07,1e-4,-1.1546974
0.016138,-1.1546974,0.0,1.0,5e-07,1e-4,-1.1988136
0.0161385,-1.1988136,0.0,1.0,5e-07,1e-4,-1.2427096
0.016139,-1.2427096,0.0,1.0,5e-07,1e-4,-1.2863867
0.0161395,-1.2863867,0.0,1.0,5e-07,1e-4,-1.3298461
0.01614,-1.3298461,0.0,1.0,5e-07,1e-4,-1.3730887
0.0161405,-1.3730887,0.0,1.0,5e-07,1e-4,-1.4161155
0.016141,-1.4161155,0.0,1.0,5e-07,1e-4,-1.4589279
0.0161415,-1.4589279,0.0,1.0,5e-07,1e-4,-1.5015267
0.016142,-1.5015267,0.0,1.0,5e-07,1e-4,-1.543913
0.0161425,-1.543913,0.0,1.0,5e-07,1e-4,-1.5860878
0.016143,-1.5860878,0.0,1.0,5e-07,1e-4,-1.6280525
0.0161435,-1.6280525,0.0,1.0,5e-07,1e-4,-1.6698077
0.016144,-1.6698077,0.0,1.0,5e-07,1e-4,-1.7113547
0.0161445,-1.7113547,0.0,1.0,5e-07,1e-4,-1.7526945
0.016145,-1.7526945,0.0,1.0,5e-07,1e-4,-1.7938281
0.0161455,-1.7938281,0.0,1.0,5e-07,1e-4,-1.8347566
0.016146,-1.8347566,0.0,1.0,5e-07,1e-4,-1.8754809
0.0161465,-1.8754809,0.0,1.0,5e-07,1e-4,-1.916002
0.016147,-1.916002,0.0,1.0,5e-07,1e-4,-1.9563212
0.0161475,-1.9563212,0.0,1.0,5e-07,1e-4,-1.9964392
0.016148,-1.9964392,0.0,1.0,5e-07,1e-4,-2.0363572
0.0161485,-2.0363572,0.0,1.0,5e-07,1e-4,-2.076076
0.016149,-2.076076,0.0,1.0,5e-07,1e-4,-2.1155968
0.0161495,-2.1155968,0.0,1.0,5e-07,1e-4,-2.1549203
0.01615,-2.1549203,0.0,1.0,5e-07,1e-4,-2.194048
0.0161505,-2.194048,0.0,1.0,5e-07,1e-4,-2.2329803
0.016151,-2.2329803,0.0,1.0,5e-07,1e-4,-2.2717183
0.0161515,-2.2717183,0.0,1.0,5e-07,1e-4,-2.3102634
0.016152,-2.3102634,0.0,1.0,5e-07,1e-4,-2.3486161
0.0161525,-2.3486161,0.0,1.0,5e-07,1e-4,-2.3867774
0.016153,-2.3867774,0.0,1.0,5e-07,1e-4,-2.4247487
0.0161535,-2.4247487,0.0,1.0,5e-07,1e-4,-2.4625304
0.016154,-2.4625304,0.0,1.0,5e-07,1e-4,-2.5001235
0.0161545,-2.5001235,0.0,1.0,5e-07,1e-4,-2.5375295
0.016155,-2.5375295,0.0,1.0,5e-07,1e-4,-2.5747485
0.0161555,-2.5747485,0.0,1.0,5e-07,1e-4,-2.6117823
0.016156,-2.6117823,0.0,1.0,5e-07,1e-4,-2.648631
0.0161565,-2.648631,0.0,1.0,5e-07,1e-4,-2.6852963
0.016157,-2.6852963,0.0,1.0,5e-07,1e-4,-2.7217784
0.0161575,-2.7217784,0.0,1.0,5e-07,1e-4,-2.7580788
0.016158,-2.7580788,0.0,1.0,5e-07,1e-4,-2.794198
0.0161585,-2.794198,0.0,1.0,5e-07,1e-4,-2.830137
0.016159,-2.830137,0.0,1.0,5e-07,1e-4,-2.865897
0.0161595,-2.865897,0.0,1.0,5e-07,1e-4,-2.9014783
0.01616,-2.9014783,0.0,1.0,5e-07,1e-4,-2.9368825
0.0161605,-2.9368825,0.0,1.0,5e-07,1e-4,-2.9721098
0.016161,-2.9721098,0.0,1.0,5e-07,1e-4,-3.0071616
0.0161615,-3.0071616,0.0,1.0,5e-07,1e-4,-3.0420384
0.016162,-3.0420384,0.0,1.0,5e-07,1e-4,-3.0767415
0.0161625,-3.0767415,0.0,1.0,5e-07,1e-4,-3.1112714
0.016163,-3.1112714,0.0,1.0,5e-07,1e-4,-3.1456292
0.0161635,-3.1456292,0.0,1.0,5e-07,1e-4,-3.1798153
0.016164,-3.1798153,0.0,1.0,5e-07,1e-4,-3.2138312
0.0161645,-3.2138312,0.0,1.0,5e-07,1e-4,-3.2476773
0.016165,-3.2476773,0.0,1.0,5e-07,1e-4,-3.2813547
0.0161655,-3.2813547,0.0,1.0,5e-07,1e-4,-3.3148642
0.016166,-3.3148642,0.0,1.0,5e-07,1e-4,-3.3482063
0.0161665,-3.3482063,0.0,1.0,5e-07,1e-4,-3.3813822
0.016167,-3.3813822,0.0,1.0,5e-07,1e-4,-3.4143927
0.0161675,-3.4143927,0.0,1.0,5e-07,1e-4,-3.4472387
0.016168,-3.4472387,0.0,1.0,5e-07,1e-4,-3.4799206
0.0161685,-3.4799206,0.0,1.0,5e-07,1e-4,-3.5124397
0.016169,-3.5124397,0.0,1.0,5e-07,1e-4,-3.5447965
0.0161695,-3.5447965,0.0,1.0,5e-07,1e-4,-3.576992
0.01617,-3.576992,0.0,1.0,5e-07,1e-4,-3.609027
0.0161705,-3.609027,0.0,1.0,5e-07,1e-4,-3.640902
0.016171,-3.640902,0.0,1.0,5e-07,1e-4,-3.6726182
0.0161715,-3.6726182,0.0,1.0,5e-07,1e-4,-3.7041762
0.016172,-3.7041762,0.0,1.0,5e-07,1e-4,-3.7355766
0.0161725,-3.7355766,0.0,1.0,5e-07,1e-4,-3.7668207
0.016173,-3.7668207,0.0,1.0,5e-07,1e-4,-3.7979088
0.0161735,-3.7979088,0.0,1.0,5e-07,1e-4,-3.8288417
0.016174,-3.8288417,0.0,1.0,5e-07,1e-4,-3.8596206
0.0161745,-3.8596206,0.0,1.0,5e-07,1e-4,-3.890246
0.016175,-3.890246,0.0,1.0,5e-07,1e-4,-3.9207184
0.0161755,-3.9207184,0.0,1.0,5e-07,1e-4,-3.9510388
0.016176,-3.9510388,0.0,1.0,5e-07,1e-4,-3.981208
0.0161765,-3.981208,0.0,1.0,5e-07,1e-4,-4.011227
0.016177,-4.011227,0.0,1.0,5e-07,1e-4,-4.041096
0.0161775,-4.041096,0.0,1.0,5e-07,1e-4,-4.0708165
0.016178,-4.0708165,0.0,1.0,5e-07,1e-4,-4.100388
0.0161785,-4.100388,0.0,1.0,5e-07,1e-4,-4.1298127
0.016179,-4.1298127,0.0,1.0,5e-07,1e-4,-4.1590905
0.0161795,-4.1590905,0.0,1.0,5e-07,1e-4,-4.188222
0.01618,-4.188222,0.0,0.0,5e-07,1e-4,-4.2034397
0.0161805,-4.2034397,0.0,0.0,5e-07,1e-4,-4.098951
0.016181,-4.098951,1.0,0.0,5e-07,1e-4,-4.028632
0.0161815,-4.028632,1.0,0.0,5e-07,1e-4,-3.958664
0.016182,-3.958664,1.0,0.0,5e-07,1e-4,-3.889045
0.0161825,-3.889045,1.0,0.0,5e-07,1e-4,-3.819773
0.016183,-3.819773,1.0,0.0,5e-07,1e-4,-3.7508466
0.0161835,-3.7508466,1.0,0.0,5e-07,1e-4,-3.682264
0.016184,-3.682264,1.0,0.0,5e-07,1e-4,-3.6140234
0.0161845,-3.6140234,1.0,0.0,5e-07,1e-4,-3.5461233
0.016185,-3.5461233,1.0,0.0,5e-07,1e-4,-3.4785616
0.0161855,-3.4785616,1.0,0.0,5e-07,1e-4,-3.411337
0.016186,-3.411337,1.0,0.0,5e-07,1e-4,-3.3444476
0.0161865,-3.3444476,1.0,0.0,5e-07,1e-4,-3.2778919
0.016187,-3.2778919,1.0,0.0,5e-07,1e-4,-3.2116683
0.0161875,-3.2116683,1.0,0.0,5e-07,1e-4,-3.1457748
0.016188,-3.1457748,1.0,0.0,5e-07,1e-4,-3.08021
0.0161885,-3.08021,1.0,0.0,5e-07,1e-4,-3.0149722
0.016189,-3.0149722,1.0,0.0,5e-07,1e-4,-2.9500597
0.0161895,-2.9500597,1.0,0.0,5e-07,1e-4,-2.8854709
0.01619,-2.8854709,1.0,0.0,5e-07,1e-4,-2.8212044
0.0161905,-2.8212044,1.0,0.0,5e-07,1e-4,-2.7572584
0.016191,-2.7572584,1.0,0.0,5e-07,1e-4,-2.6936312
0.0161915,-2.6936312,1.0,0.0,5e-07,1e-4,-2.6303215
0.016192,-2.6303215,1.0,0.0,5e-07,1e-4,-2.5673275
0.0161925,-2.5673275,1.0,0.0,5e-07,1e-4,-2.5046477
0.016193,-2.5046477,1.0,0.0,5e-07,1e-4,-2.4422805
0.0161935,-2.4422805,1.0,0.0,5e-07,1e-4,-2.3802245
0.016194,-2.3802245,1.0,0.0,5e-07,1e-4,-2.3184779
0.0161945,-2.3184779,1.0,0.0,5e-07,1e-4,-2.257039
0.016195,-2.257039,1.0,0.0,5e-07,1e-4,-2.1959069
0.0161955,-2.1959069,1.0,0.0,5e-07,1e-4,-2.1350796
0.016196,-2.1350796,1.0,0.0,5e-07,1e-4,-2.0745556
0.0161965,-2.0745556,1.0,0.0,5e-07,1e-4,-2.0143335
0.016197,-2.0143335,1.0,0.0,5e-07,1e-4,-1.9544117
0.0161975,-1.9544117,1.0,0.0,5e-07,1e-4,-1.8947889
0.016198,-1.8947889,1.0,0.0,5e-07,1e-4,-1.8354634
0.0161985,-1.8354634,1.0,0.0,5e-07,1e-4,-1.7764337
0.016199,-1.7764337,1.0,0.0,5e-07,1e-4,-1.7176986
0.0161995,-1.7176986,1.0,0.0,5e-07,1e-4,-1.6592562
0.0162,-1.6592562,1.0,0.0,5e-07,1e-4,-1.6011055
0.0162005,-1.6011055,1.0,0.0,5e-07,1e-4,-1.5432447
0.016201,-1.5432447,1.0,0.0,5e-07,1e-4,-1.4856726
0.0162015,-1.4856726,1.0,0.0,5e-07,1e-4,-1.4283875
0.016202,-1.4283875,1.0,0.0,5e-07,1e-4,-1.3713882
0.0162025,-1.3713882,1.0,0.0,5e-07,1e-4,-1.3146732
0.016203,-1.3146732,1.0,0.0,5e-07,1e-4,-1.258241
0.0162035,-1.258241,1.0,0.0,5e-07,1e-4,-1.2020903
0.016204,-1.2020903,1.0,0.0,5e-07,1e-4,-1.1462196
0.0162045,-1.1462196,1.0,0.0,5e-07,1e-4,-1.0906277
0.016205,-1.0906277,1.0,0.0,5e-07,1e-4,-1.0353129
0.0162055,-1.0353129,1.0,0.0,5e-07,1e-4,-0.980274
0.016206,-0.980274,1.0,0.0,5e-07,1e-4,-0.9255097
0.0162065,-0.9255097,1.0,0.0,5e-07,1e-4,-0.87101847
0.016207,-0.87101847,1.0,0.0,5e-07,1e-4,-0.81679904
0.0162075,-0.81679904,1.0,0.0,5e-07,1e-4,-0.76285005
0.016208,-0.76285005,1.0,0.0,5e-07,1e-4,-0.7091701
0.0162085,-0.7091701,1.0,0.0,5e-07,1e-4,-0.6557579
0.016209,-0.6557579,1.0,0.0,5e-07,1e-4,-0.6026121
0.0162095,-0.6026121,1.0,0.0,5e-07,1e-4,-0.5497313
0.01621,-0.5497313,1.0,0.0,5e-07,1e-4,-0.49711433
0.0162105,-0.49711433,1.0,0.0,5e-07,1e-4,-0.44475976
0.016211,-0.44475976,1.0,0.0,5e-07,1e-4,-0.3926663
0.0162115,-0.3926663,1.0,0.0,5e-07,1e-4,-0.34083265
0.016212,-0.34083265,1.0,0.0,5e-07,1e-4,-0.28925756
0.0162125,-0.28925756,1.0,0.0,5e-07,1e-4,-0.23793966
0.016213,-0.23793966,1.0,0.0,5e-07,1e-4,-0.18687773
0.0162135,-0.18687773,1.0,0.0,5e-07,1e-4,-0.13607046
0.016214,-0.13607046,1.0,0.0,5e-07,1e-4,-0.085516594
0.0162145,-0.085516594,1.0,0.0,5e-07,1e-4,-0.03521487
0.016215,-0.03521487,1.0,0.0,5e-07,1e-4,0.014835972
0.0162155,0.014835972,1.0,0.0,5e-07,1e-4,0.064637184
0.016216,0.064637184,1.0,0.0,5e-07,1e-4,0.11419001
0.0162165,0.11419001,1.0,0.0,5e-07,1e-4,0.16349569
0.016217,0.16349569,1.0,0.0,5e-07,1e-4,0.21255547
0.0162175,0.21255547,1.0,0.0,5e-07,1e-4,0.26137054
0.016218,0.26137054,1.0,0.0,5e-07,1e-4,0.30994216
0.0162185,0.30994216,1.0,0.0,5e-07,1e-4,0.35827154
0.016219,0.35827154,1.0,0.0,5e-07,1e-4,0.40635985
0.0162195,0.40635985,1.0,0.0,5e-07,1e-4,0.45420834
0.01622,0.45420834,1.0,0.0,5e-07,1e-4,0.5018182
0.0162205,0.5018182,0.0,0.0,5e-07,1e-4,0.5302416
0.016221,0.5302416,0.0,0.0,5e-07,1e-4,0.45671389
0.0162215,0.45671389,0.0,1.0,5e-07,1e-4,0.4045608
0.016222,0.4045608,0.0,1.0,5e-07,1e-4,0.35266784
0.0162225,0.35266784,0.0,1.0,5e-07,1e-4,0.30103368
0.016223,0.30103368,0.0,1.0,5e-07,1e-4,0.24965706
0.0162235,0.24965706,0.0,1.0,5e-07,1e-4,0.1985367
0.016224,0.1985367,0.0,1.0,5e-07,1e-4,0.14767128
0.0162245,0.14767128,0.0,1.0,5e-07,1e-4,0.097059555
0.016225,0.097059555,0.0,1.0,5e-07,1e-4,0.04670026
0.0162255,0.04670026,0.0,1.0,5e-07,1e-4,-0.0034078653
0.016226,-0.0034078653,0.0,1.0,5e-07,1e-4,-0.05326608
0.0162265,-0.05326608,0.0,1.0,5e-07,1e-4,-0.10287562
0.016227,-0.10287562,0.0,1.0,5e-07,1e-4,-0.15223773
0.0162275,-0.15223773,0.0,1.0,5e-07,1e-4,-0.20135365
0.016228,-0.20135365,0.0,1.0,5e-07,1e-4,-0.2502246
0.0162285,-0.2502246,0.0,1.0,5e-07,1e-4,-0.29885182
0.016229,-0.29885182,0.0,1.0,5e-07,1e-4,-0.34723648
0.0162295,-0.34723648,0.0,1.0,5e-07,1e-4,-0.39537984
0.01623,-0.39537984,0.0,1.0,5e-07,1e-4,-0.44328308
0.0162305,-0.44328308,0.0,1.0,5e-07,1e-4,-0.49094743
0.016231,-0.49094743,0.0,1.0,5e-07,1e-4,-0.538374
0.0162315,-0.538374,0.0,1.0,5e-07,1e-4,-0.5855641
0.016232,-0.5855641,0.0,1.0,5e-07,1e-4,-0.63251877
0.0162325,-0.63251877,0.0,1.0,5e-07,1e-4,-0.6792393
0.016233,-0.6792393,0.0,1.0,5e-07,1e-4,-0.7257268
0.0162335,-0.7257268,0.0,1.0,5e-07,1e-4,-0.7719824
0.016234,-0.7719824,0.0,1.0,5e-07,1e-4,-0.81800735
0.0162345,-0.81800735,0.0,1.0,5e-07,1e-4,-0.86380273
0.016235,-0.86380273,0.0,1.0,5e-07,1e-4,-0.90936965
0.0162355,-0.90936965,0.0,1.0,5e-07,1e-4,-0.9547094
0.016236,-0.9547094,0.0,1.0,5e-07,1e-4,-0.999823
0.0162365,-0.999823,0.0,1.0,5e-07,1e-4,-1.0447115
0.016237,-1.0447115,0.0,1.0,5e-07,1e-4,-1.0893762
0.0162375,-1.0893762,0.0,1.0,5e-07,1e-4,-1.1338181
0.016238,-1.1338181,0.0,1.0,5e-07,1e-4,-1.1780384
0.0162385,-1.1780384,0.0,1.0,5e-07,1e-4,-1.2220381
0.016239,-1.2220381,0.0,1.0,5e-07,1e-4,-1.2658184
0.0162395,-1.2658184,0.0,1.0,5e-07,1e-4,-1.3093803
0.01624,-1.3093803,0.0,1.0,5e-07,1e-4,-1.3527249
0.0162405,-1.3527249,0.0,1.0,5e-07,1e-4,-1.3958534
0.016241,-1.3958534,0.0,1.0,5e-07,1e-4,-1.4387667
0.0162415,-1.4387667,0.0,1.0,5e-07,1e-4,-1.481466
0.016242,-1.481466,0.0,1.0,5e-07,1e-4,-1.5239525
0.0162425,-1.5239525,0.0,1.0,5e-07,1e-4,-1.566227
0.016243,-1.566227,0.0,1.0,5e-07,1e-4,-1.6082906
0.0162435,-1.6082906,0.0,1.0,5e-07,1e-4,-1.6501443
0.016244,-1.6501443,0.0,1.0,5e-07,1e-4,-1.6917895
