Time,Iout,IGBT Leg1.PWM_Modulator.TOP_1,IGBT Leg1.PWM_Modulator.BOT_1
0.021051,-8.21346,0.0,1.0
0.0210515,-8.3005905,0.0,1.0
0.021052,-8.3834715,0.0,1.0
0.0210525,-8.462311,0.0,1.0
0.021053,-8.537305,0.0,1.0
0.0210535,-8.608642,0.0,1.0
0.021054,-8.676498,0.0,1.0
0.0210545,-8.741047,0.0,1.0
0.021055,-8.802446,0.0,1.0
0.0210555,-8.860852,0.0,1.0
0.021056,-8.916409,0.0,1.0
0.0210565,-8.969256,0.0,1.0
0.021057,-9.0195265,0.0,1.0
0.0210575,-9.067345,0.0,1.0
0.021058,-9.11283,0.0,1.0
0.0210585,-9.156098,0.0,1.0
0.021059,-9.197256,0.0,1.0
0.0210595,-9.236406,0.0,1.0
0.02106,-9.273647,0.0,1.0
0.0210605,-9.309072,0.0,1.0
0.021061,-9.342769,0.0,1.0
0.0210615,-9.374823,0.0,1.0
0.021062,-9.405313,0.0,1.0
0.0210625,-9.434316,0.0,1.0
0.021063,-9.461905,0.0,1.0
0.0210635,-9.488148,0.0,1.0
0.021064,-9.513111,0.0,1.0
0.0210645,-9.536857,0.0,1.0
0.021065,-9.559444,0.0,1.0
0.0210655,-9.580931,0.0,1.0
0.021066,-9.601369,0.0,1.0
0.0210665,-9.6208105,0.0,1.0
0.021067,-9.639304,0.0,1.0
0.0210675,-9.656896,0.0,1.0
0.021068,-9.673629,0.0,1.0
0.0210685,-9.689546,0.0,1.0
0.021069,-9.704687,0.0,1.0
0.0210695,-9.7190895,0.0,1.0
0.02107,-9.73279,0.0,1.0
0.0210705,-9.745822,0.0,1.0
0.021071,-9.758218,0.0,1.0
0.0210715,-9.77001,0.0,1.0
0.021072,-9.781227,0.0,1.0
0.0210725,-9.791897,0.0,1.0
0.021073,-9.802046,0.0,1.0
0.0210735,-9.8117,0.0,1.0
0.021074,-9.820884,0.0,0.0
0.0210745,-9.822849,0.0,0.0
0.021075,-8.10683,1.0,0.0
0.0210755,-7.2237487,1.0,0.0
0.021076,-6.3837366,1.0,0.0
0.0210765,-5.5846925,1.0,0.0
0.021077,-4.824618,1.0,0.0
0.0210775,-4.1016126,1.0,0.0
0.021078,-3.413869,1.0,0.0
0.0210785,-2.759667,1.0,0.0
0.021079,-2.1373706,1.0,0.0
0.0210795,-1.5454241,1.0,0.0
0.02108,-0.9823471,1.0,0.0
0.0210805,-0.4467317,1.0,0.0
0.021081,0.062761426,1.0,0.0
0.0210815,0.54740626,1.0,0.0
0.021082,1.0084147,1.0,0.0
0.0210825,1.4469395,1.0,0.0
0.021083,1.8640772,1.0,0.0
0.0210835,2.2608707,1.0,0.0
0.021084,2.6383126,1.0,0.0
0.0210845,2.9973464,1.0,0.0
0.021085,3.3388698,1.0,0.0
0.0210855,3.6637368,1.0,0.0
0.021086,3.9727602,1.0,0.0
0.0210865,4.266712,1.0,0.0
0.021087,4.546328,1.0,0.0
0.0210875,4.8123064,1.0,0.0
0.021088,5.0653133,1.0,0.0
0.0210885,5.3059807,1.0,0.0
0.021089,5.5349107,1.0,0.0
0.0210895,5.752676,1.0,0.0
0.02109,5.9598203,1.0,0.0
0.0210905,6.1568623,1.0,0.0
0.021091,6.344294,1.0,0.0
0.0210915,6.522585,1.0,0.0
0.021092,6.6921806,1.0,0.0
0.0210925,6.8535047,1.0,0.0
0.021093,7.0069613,1.0,0.0
0.0210935,7.1529336,1.0,0.0
0.021094,7.2917867,1.0,0.0
0.0210945,7.4238677,1.0,0.0
0.021095,7.549507,1.0,0.0
0.0210955,7.669019,1.0,0.0
0.021096,7.7827024,1.0,0.0
0.0210965,7.890841,1.0,0.0
0.021097,7.993706,1.0,0.0
0.0210975,8.091555,1.0,0.0
0.021098,8.18463,1.0,0.0
0.0210985,8.273167,1.0,0.0
0.021099,8.357386,1.0,0.0
0.0210995,8.437497,1.0,0.0
0.0211,8.5137005,1.0,0.0
0.0211005,8.586188,1.0,0.0
0.021101,8.655141,1.0,0.0
0.0211015,8.720731,1.0,0.0
0.021102,8.783121,1.0,0.0
0.0211025,8.842469,1.0,0.0
0.021103,8.898923,1.0,0.0
0.0211035,8.952622,1.0,0.0
0.021104,9.003704,1.0,0.0
0.0211045,9.052294,1.0,0.0
0.021105,9.098514,1.0,0.0
0.0211055,9.14248,1.0,0.0
0.021106,9.184301,1.0,0.0
0.0211065,9.224084,1.0,0.0
0.021107,9.261926,1.0,0.0
0.0211075,9.297922,1.0,0.0
0.021108,9.332163,1.0,0.0
0.0211085,9.364734,1.0,0.0
0.021109,9.395716,1.0,0.0
0.0211095,9.425187,1.0,0.0
0.02111,9.453221,1.0,0.0
0.0211105,9.479888,1.0,0.0
0.021111,9.505254,1.0,0.0
0.0211115,9.529383,1.0,0.0
0.021112,9.552336,1.0,0.0
0.0211125,9.574168,1.0,0.0
0.021113,9.594936,1.0,0.0
0.0211135,9.614692,1.0,0.0
0.021114,9.633483,1.0,0.0
0.0211145,9.651359,1.0,0.0
0.021115,9.668362,1.0,0.0
0.0211155,9.684536,1.0,0.0
0.021116,9.699922,1.0,0.0
0.0211165,9.714557,1.0,0.0
0.021117,9.7284775,1.0,0.0
0.0211175,9.74172,1.0,0.0
0.021118,9.754316,1.0,0.0
0.0211185,9.766298,1.0,0.0
0.021119,9.777697,1.0,0.0
0.0211195,9.788538,1.0,0.0
0.02112,9.798851,1.0,0.0
0.0211205,9.808661,1.0,0.0
0.021121,9.817993,1.0,0.0
0.0211215,9.82687,1.0,0.0
0.021122,9.835314,1.0,0.0
0.0211225,9.843346,1.0,0.0
0.021123,9.850986,1.0,0.0
0.0211235,9.858253,1.0,0.0
0.021124,9.865166,1.0,0.0
0.0211245,9.871742,1.0,0.0
0.021125,9.877997,1.0,0.0
0.0211255,9.883947,1.0,0.0
0.021126,9.889607,1.0,0.0
0.0211265,9.894991,1.0,0.0
0.021127,9.900112,0.0,0.0
0.0211275,9.9005995,0.0,0.0
0.021128,8.056529,0.0,1.0
0.0211285,7.1759014,0.0,1.0
0.021129,6.338223,0.0,1.0
0.0211295,5.541398,0.0,1.0
0.02113,4.7834353,0.0,1.0
0.0211305,4.0624385,0.0,1.0
0.021131,3.3766055,0.0,1.0
0.0211315,2.7242208,0.0,1.0
0.021132,2.1036532,0.0,1.0
0.0211325,1.513351,0.0,1.0
0.021133,0.9518382,0.0,1.0
0.0211335,0.41771078,0.0,1.0
0.021134,-0.09036698,0.0,1.0
0.0211345,-0.5736655,0.0,1.0
0.021135,-1.0333933,0.0,1.0
0.0211355,-1.4706998,0.0,1.0
0.021136,-1.8866787,0.0,1.0
0.0211365,-2.28237,0.0,1.0
0.021137,-2.6587634,0.0,1.0
0.0211375,-3.0167997,0.0,1.0
0.021138,-3.3573744,0.0,1.0
0.0211385,-3.681339,0.0,1.0
0.021139,-3.9895039,0.0,1.0
0.0211395,-4.282639,0.0,1.0
0.02114,-4.561478,0.0,1.0
0.0211405,-4.826718,0.0,1.0
0.021141,-5.079022,0.0,1.0
0.0211415,-5.3190207,0.0,1.0
0.021142,-5.5473146,0.0,1.0
0.0211425,-5.764475,0.0,1.0
0.021143,-5.971044,0.0,1.0
0.0211435,-6.167538,0.0,1.0
0.021144,-6.3544497,0.0,1.0
0.0211445,-6.532245,0.0,1.0
0.021145,-6.70137,0.0,1.0
0.0211455,-6.862246,0.0,1.0
0.021146,-7.015276,0.0,1.0
0.0211465,-7.1608424,0.0,1.0
0.021147,-7.2993097,0.0,1.0
0.0211475,-7.431024,0.0,1.0
0.021148,-7.5563145,0.0,1.0
0.0211485,-7.6754947,0.0,1.0
0.021149,-7.788862,0.0,1.0
0.0211495,-7.8967004,0.0,1.0
0.02115,-7.9992795,0.0,1.0
0.0211505,-8.096856,0.0,1.0
0.021151,-8.189673,0.0,1.0
0.0211515,-8.277964,0.0,1.0
0.021152,-8.361949,0.0,1.0
0.0211525,-8.441837,0.0,1.0
0.021153,-8.51783,0.0,1.0
0.0211535,-8.5901165,0.0,1.0
0.021154,-8.658877,0.0,1.0
0.0211545,-8.724284,0.0,1.0
0.021155,-8.786502,0.0,1.0
0.0211555,-8.845685,0.0,1.0
0.021156,-8.901981,0.0,1.0
0.0211565,-8.955532,0.0,1.0
0.021157,-9.006472,0.0,1.0
0.0211575,-9.054927,0.0,1.0
0.021158,-9.101018,0.0,1.0
0.0211585,-9.144862,0.0,1.0
0.021159,-9.186568,0.0,1.0
0.0211595,-9.226239,0.0,1.0
0.02116,-9.263976,0.0,1.0
0.0211605,-9.299872,0.0,1.0
0.021161,-9.334018,0.0,1.0
0.0211615,-9.366498,0.0,1.0
0.021162,-9.397394,0.0,1.0
0.0211625,-9.426784,0.0,1.0
0.021163,-9.454741,0.0,1.0
0.0211635,-9.481333,0.0,1.0
0.021164,-9.506628,0.0,1.0
0.0211645,-9.53069,0.0,1.0
0.021165,-9.553579,0.0,1.0
0.0211655,-9.575351,0.0,1.0
0.021166,-9.596062,0.0,1.0
0.0211665,-9.615762,0.0,1.0
0.021167,-9.634501,0.0,1.0
0.0211675,-9.652327,0.0,1.0
0.021168,-9.669283,0.0,1.0
0.0211685,-9.685412,0.0,1.0
0.021169,-9.700755,0.0,1.0
0.0211695,-9.715349,0.0,1.0
0.02117,-9.729232,0.0,1.0
0.0211705,-9.742437,0.0,1.0
0.021171,-9.754999,0.0,1.0
0.0211715,-9.766948,0.0,1.0
0.021172,-9.778314,0.0,1.0
0.0211725,-9.789125,0.0,1.0
0.021173,-9.79941,0.0,1.0
0.0211735,-9.809193,0.0,0.0
0.021174,-9.8178005,0.0,0.0
0.0211745,-8.778786,1.0,0.0
0.021175,-7.8629336,1.0,0.0
0.0211755,-6.9917483,1.0,0.0
0.021176,-6.1630507,1.0,0.0
0.0211765,-5.3747697,1.0,0.0
0.021177,-4.6249332,1.0,0.0
0.0211775,-3.9116666,1.0,0.0
0.021178,-3.2331867,1.0,0.0
0.0211785,-2.5877967,1.0,0.0
0.021179,-1.9738826,1.0,0.0
0.0211795,-1.3899094,1.0,0.0
0.02118,-0.8344169,1.0,0.0
0.0211805,-0.30601618,1.0,0.0
0.021181,0.19661416,1.0,0.0
0.0211815,0.6747309,1.0,0.0
0.021182,1.1295297,1.0,0.0
0.0211825,1.5621476,1.0,0.0
0.021183,1.9736665,1.0,0.0
0.0211835,2.3651154,1.0,0.0
0.021184,2.7374732,1.0,0.0
0.0211845,3.0916708,1.0,0.0
0.021185,3.4285939,1.0,0.0
0.0211855,3.7490852,1.0,0.0
0.021186,4.053946,1.0,0.0
0.0211865,4.3439384,1.0,0.0
0.021187,4.6197877,1.0,0.0
0.0211875,4.882184,1.0,0.0
0.021188,5.1317825,1.0,0.0
0.0211885,5.3692083,1.0,0.0
0.021189,5.5950546,1.0,0.0
0.0211895,5.8098865,1.0,0.0
0.02119,6.0142407,1.0,0.0
0.0211905,6.2086287,1.0,0.0
0.021191,6.393536,1.0,0.0
0.0211915,6.569425,1.0,0.0
0.021192,6.7367363,1.0,0.0
0.0211925,6.8958874,1.0,0.0
0.021193,7.047277,1.0,0.0
0.0211935,7.1912827,1.0,0.0
0.021194,7.3282657,1.0,0.0
0.0211945,7.4585676,1.0,0.0
0.021195,7.582515,1.0,0.0
0.0211955,7.700417,1.0,0.0
0.021196,7.812569,1.0,0.0
0.0211965,7.9192514,1.0,0.0
0.021197,8.020731,1.0,0.0
0.0211975,8.117261,1.0,0.0
0.021198,8.209083,1.0,0.0
0.0211985,8.296427,1.0,0.0
0.021199,8.379511,1.0,0.0
0.0211995,8.458544,1.0,0.0
0.0212,8.533721,1.0,0.0
0.0212005,8.605232,1.0,0.0
0.021201,8.673256,1.0,0.0
0.0212015,8.737962,1.0,0.0
0.021202,8.799512,1.0,0.0
0.0212025,8.858061,1.0,0.0
0.021203,8.9137535,1.0,0.0
0.0212035,8.966731,1.0,0.0
0.021204,9.017124,1.0,0.0
0.0212045,9.06506,1.0,0.0
0.021205,9.110657,1.0,0.0
0.0212055,9.154031,1.0,0.0
0.021206,9.195289,1.0,0.0
0.0212065,9.234535,1.0,0.0
0.021207,9.271868,1.0,0.0
0.0212075,9.307379,1.0,0.0
0.021208,9.341159,1.0,0.0
0.0212085,9.37329,1.0,0.0
0.021209,9.403855,1.0,0.0
0.0212095,9.43293,1.0,0.0
0.02121,9.460587,1.0,0.0
0.0212105,9.486894,1.0,0.0
0.021211,9.511918,1.0,0.0
0.0212115,9.535722,1.0,0.0
0.021212,9.558365,1.0,0.0
0.0212125,9.579904,1.0,0.0
0.021213,9.600392,1.0,0.0
0.0212135,9.619882,1.0,0.0
0.021214,9.63842,1.0,0.0
0.0212145,9.6560545,1.0,0.0
0.021215,9.672829,1.0,0.0
0.0212155,9.688786,1.0,0.0
0.021216,9.703963,1.0,0.0
0.0212165,9.718401,1.0,0.0
0.021217,9.732135,1.0,0.0
0.0212175,9.745199,1.0,0.0
0.021218,9.757626,1.0,0.0
0.0212185,9.769446,1.0,0.0
0.021219,9.780691,1.0,0.0
0.0212195,9.791387,1.0,0.0
0.02122,9.80156,1.0,0.0
0.0212205,9.811238,1.0,0.0
0.021221,9.820445,1.0,0.0
0.0212215,9.829202,1.0,0.0
0.021222,9.837532,1.0,0.0
0.0212225,9.845455,1.0,0.0
0.021223,9.852993,1.0,0.0
0.0212235,9.860162,1.0,0.0
0.021224,9.866982,1.0,0.0
0.0212245,9.873469,1.0,0.0
0.021225,9.879641,1.0,0.0
0.0212255,9.88551,1.0,0.0
0.021226,9.891094,1.0,0.0
0.0212265,9.896405,1.0,0.0
0.021227,9.901458,0.0,0.0
0.0212275,9.90332,0.0,0.0
0.021228,8.338073,0.0,1.0
0.0212285,7.443714,0.0,1.0
0.021229,6.592974,0.0,1.0
0.0212295,5.7837253,0.0,1.0
0.02123,5.0139437,0.0,1.0
0.0212305,4.281705,0.0,1.0
0.021231,3.5851781,0.0,1.0
0.0212315,2.9226213,0.0,1.0
0.021232,2.2923775,0.0,1.0
0.0212325,1.6928712,0.0,1.0
0.021233,1.1226032,0.0,1.0
0.0212335,0.5801474,0.0,1.0
0.021234,0.064147495,0.0,1.0
0.0212345,-0.42668676,0.0,1.0
0.021235,-0.89358276,0.0,1.0
0.0212355,-1.337708,0.0,1.0
0.021236,-1.760173,0.0,1.0
0.0212365,-2.162034,0.0,1.0
0.021237,-2.5442963,0.0,1.0
0.0212375,-2.907915,0.0,1.0
0.021238,-3.2538002,0.0,1.0
0.0212385,-3.5828161,0.0,1.0
0.021239,-3.895786,0.0,1.0
0.0212395,-4.193492,0.0,1.0
0.02124,-4.476679,0.0,1.0
0.0212405,-4.746054,0.0,1.0
0.021241,-5.002292,0.0,1.0
0.0212415,-5.246033,0.0,1.0
0.021242,-5.477887,0.0,1.0
0.0212425,-5.698433,0.0,1.0
0.021243,-5.908223,0.0,1.0
0.0212435,-6.1077814,0.0,1.0
0.021244,-6.297607,0.0,1.0
0.0212445,-6.4781747,0.0,1.0
0.021245,-6.649936,0.0,1.0
0.0212455,-6.8133206,0.0,1.0
0.021246,-6.968737,0.0,1.0
0.0212465,-7.1165733,0.0,1.0
0.021247,-7.2572,0.0,1.0
0.0212475,-7.390968,0.0,1.0
0.021248,-7.518212,0.0,1.0
0.0212485,-7.63925,0.0,1.0
0.021249,-7.754385,0.0,1.0
0.0212495,-7.863905,0.0,1.0
0.02125,-7.968084,0.0,1.0
0.0212505,-8.067182,0.0,1.0
0.021251,-8.161446,0.0,1.0
0.0212515,-8.251113,0.0,1.0
0.021252,-8.336408,0.0,1.0
0.0212525,-8.4175415,0.0,1.0
0.021253,-8.4947195,0.0,1.0
0.0212535,-8.568132,0.0,1.0
0.021254,-8.637966,0.0,1.0
0.0212545,-8.704393,0.0,1.0
0.021255,-8.76758,0.0,1.0
0.0212555,-8.827686,0.0,1.0
0.021256,-8.884861,0.0,1.0
0.0212565,-8.939247,0.0,1.0
0.021257,-8.99098,0.0,1.0
0.0212575,-9.040191,0.0,1.0
0.021258,-9.087001,0.0,1.0
0.0212585,-9.131529,0.0,1.0
0.021259,-9.173884,0.0,1.0
0.0212595,-9.214174,0.0,1.0
0.02126,-9.2525,0.0,1.0
0.0212605,-9.288956,0.0,1.0
0.021261,-9.323634,0.0,1.0
0.0212615,-9.356621,0.0,1.0
0.021262,-9.387999,0.0,1.0
0.0212625,-9.417847,0.0,1.0
0.021263,-9.4462385,0.0,1.0
0.0212635,-9.473246,0.0,1.0
0.021264,-9.498936,0.0,1.0
0.0212645,-9.523373,0.0,1.0
0.021265,-9.546618,0.0,1.0
0.0212655,-9.568729,0.0,1.0
0.021266,-9.589764,0.0,1.0
0.0212665,-9.609771,0.0,1.0
0.021267,-9.628802,0.0,1.0
0.0212675,-9.646906,0.0,1.0
0.021268,-9.664126,0.0,1.0
0.0212685,-9.680508,0.0,1.0
0.021269,-9.696089,0.0,1.0
0.0212695,-9.710911,0.0,1.0
0.02127,-9.72501,0.0,1.0
0.0212705,-9.738421,0.0,1.0
0.021271,-9.751179,0.0,1.0
0.0212715,-9.763314,0.0,1.0
0.021272,-9.7748575,0.0,1.0
0.0212725,-9.785837,0.0,1.0
0.021273,-9.796283,0.0,1.0
0.0212735,-9.806218,0.0,0.0
0.021274,-9.8122425,0.0,0.0
0.0212745,-8.495721,1.0,0.0
0.021275,-7.593674,1.0,0.0
0.0212755,-6.7356205,1.0,0.0
0.021276,-5.9194145,1.0,0.0
0.0212765,-5.1430154,1.0,0.0
0.021277,-4.404482,1.0,0.0
0.0212775,-3.7019672,1.0,0.0
0.021278,-3.0337143,1.0,0.0
0.0212785,-2.3980527,1.0,0.0
0.021279,-1.7933924,1.0,0.0
0.0212795,-1.2182219,1.0,0.0
0.02128,-0.67110276,1.0,0.0
0.0212805,-0.15066692,1.0,0.0
0.021281,0.34438694,1.0,0.0
0.0212815,0.81529677,1.0,0.0
0.021282,1.26324,1.0,0.0
0.0212825,1.6893368,1.0,0.0
0.021283,2.0946527,1.0,0.0
0.0212835,2.480201,1.0,0.0
0.021284,2.846946,1.0,0.0
0.0212845,3.1958044,1.0,0.0
0.021285,3.527649,1.0,0.0
0.0212855,3.8433094,1.0,0.0
0.021286,4.1435747,1.0,0.0
0.0212865,4.429196,1.0,0.0
0.021287,4.700887,1.0,0.0
0.0212875,4.959328,1.0,0.0
0.021288,5.2051644,1.0,0.0
0.0212885,5.4390116,1.0,0.0
0.021289,5.6614532,1.0,0.0
0.0212895,5.873047,1.0,0.0
0.02129,6.074321,1.0,0.0
0.0212905,6.2657785,1.0,0.0
0.021291,6.4478984,1.0,0.0
0.0212915,6.6211367,1.0,0.0
0.021292,6.7859254,1.0,0.0
0.0212925,6.942678,1.0,0.0
0.021293,7.0917854,1.0,0.0
0.0212935,7.2336206,1.0,0.0
0.021294,7.3685384,1.0,0.0
0.0212945,7.4968762,1.0,0.0
0.021295,7.618955,1.0,0.0
0.0212955,7.7350802,1.0,0.0
0.021296,7.8455415,1.0,0.0
0.0212965,7.950616,1.0,0.0
0.021297,8.050566,1.0,0.0
0.0212975,8.14564,1.0,0.0
0.021298,8.236078,1.0,0.0
0.0212985,8.322106,1.0,0.0
0.021299,8.403938,1.0,0.0
0.0212995,8.481779,1.0,0.0
0.0213,8.555823,1.0,0.0
0.0213005,8.626257,1.0,0.0
0.021301,8.693254,1.0,0.0
0.0213015,8.756986,1.0,0.0
0.021302,8.817608,1.0,0.0
0.0213025,8.875274,1.0,0.0
0.021303,8.930127,1.0,0.0
0.0213035,8.982306,1.0,0.0
0.021304,9.0319395,1.0,0.0
0.0213045,9.079152,1.0,0.0
0.021305,9.124063,1.0,0.0
0.0213055,9.166782,1.0,0.0
0.021306,9.207419,1.0,0.0
0.0213065,9.246074,1.0,0.0
0.021307,9.282843,1.0,0.0
0.0213075,9.31782,1.0,0.0
0.021308,9.3510895,1.0,0.0
0.0213085,9.382737,1.0,0.0
0.021309,9.412842,1.0,0.0
0.0213095,9.441478,1.0,0.0
0.02131,9.468717,1.0,0.0
0.0213105,9.494628,1.0,0.0
0.021311,9.519276,1.0,0.0
0.0213115,9.542721,1.0,0.0
0.021312,9.565022,1.0,0.0
0.0213125,9.586236,1.0,0.0
0.021313,9.606416,1.0,0.0
0.0213135,9.625611,1.0,0.0
0.021314,9.64387,1.0,0.0
0.0213145,9.661239,1.0,0.0
0.021315,9.677761,1.0,0.0
0.0213155,9.693477,1.0,0.0
0.021316,9.7084255,1.0,0.0
0.0213165,9.722646,1.0,0.0
0.021317,9.736173,1.0,0.0
0.0213175,9.74904,1.0,0.0
0.021318,9.761279,1.0,0.0
0.0213185,9.772922,1.0,0.0
0.021319,9.783997,1.0,0.0
0.0213195,9.794531,1.0,0.0
0.02132,9.804552,1.0,0.0
0.0213205,9.814084,1.0,0.0
0.021321,9.823152,1.0,0.0
0.0213215,9.831777,1.0,0.0
0.021322,9.839981,1.0,0.0
0.0213225,9.847785,1.0,0.0
0.021323,9.855208,1.0,0.0
0.0213235,9.86227,1.0,0.0
0.021324,9.868987,1.0,0.0
0.0213245,9.875377,1.0,0.0
0.021325,9.881454,1.0,0.0
0.0213255,9.887237,1.0,0.0
0.021326,9.8927355,1.0,0.0
0.0213265,9.897967,1.0,0.0
0.021327,9.902944,0.0,0.0
0.0213275,9.906198,0.0,0.0
0.021328,8.631974,0.0,1.0
0.0213285,7.7232823,0.0,1.0
0.021329,6.8589077,0.0,1.0
0.0213295,6.036689,0.0,1.0
0.02133,5.2545705,0.0,1.0
0.0213305,4.5105963,0.0,1.0
0.021331,3.8029063,0.0,1.0
0.0213315,3.1297305,0.0,1.0
0.021332,2.489386,0.0,1.0
0.0213325,1.8802714,0.0,1.0
0.021333,1.3008637,0.0,1.0
0.0213335,0.74971414,0.0,1.0
0.021334,0.22544438,0.0,1.0
0.0213345,-0.27325642,0.0,1.0
0.021335,-0.7476353,0.0,1.0
0.0213355,-1.1988784,0.0,1.0
0.021336,-1.6281142,0.0,1.0
0.0213365,-2.0364158,0.0,1.0
0.021337,-2.4248044,0.0,1.0
0.0213375,-2.7942512,0.0,1.0
0.021338,-3.1456797,0.0,1.0
0.0213385,-3.4799688,0.0,1.0
0.021339,-3.7979546,0.0,1.0
0.0213395,-4.100432,0.0,1.0
0.02134,-4.3881574,0.0,1.0
0.0213405,-4.66185,0.0,1.0
0.021341,-4.9221945,0.0,1.0
0.0213415,-5.1698422,0.0,1.0
0.021342,-5.4054117,0.0,1.0
0.0213425,-5.6294923,0.0,1.0
0.021343,-5.8426447,0.0,1.0
0.0213435,-6.045401,0.0,1.0
0.021344,-6.2382693,0.0,1.0
0.0213445,-6.421731,0.0,1.0
0.021345,-6.5962453,0.0,1.0
0.0213455,-6.7622485,0.0,1.0
0.021346,-6.9201555,0.0,1.0
0.0213465,-7.070361,0.0,1.0
0.021347,-7.213241,0.0,1.0
0.0213475,-7.349153,0.0,1.0
0.021348,-7.4784365,0.0,1.0
0.0213485,-7.6014147,0.0,1.0
0.021349,-7.7183948,0.0,1.0
0.0213495,-7.82967,0.0,1.0
0.02135,-7.9355183,0.0,1.0
0.0213505,-8.036204,0.0,1.0
0.021351,-8.13198,0.0,1.0
0.0213515,-8.223084,0.0,1.0
0.021352,-8.309746,0.0,1.0
0.0213525,-8.39218,0.0,1.0
0.021353,-8.470594,0.0,1.0
0.0213535,-8.545184,0.0,1.0
0.021354,-8.616137,0.0,1.0
0.0213545,-8.683628,0.0,1.0
0.021355,-8.7478285,0.0,1.0
0.0213555,-8.808898,0.0,1.0
0.021356,-8.866988,0.0,1.0
0.0213565,-8.922246,0.0,1.0
0.021357,-8.974809,0.0,1.0
0.0213575,-9.024808,0.0,1.0
0.021358,-9.072369,0.0,1.0
0.0213585,-9.11761,0.0,1.0
0.021359,-9.160645,0.0,1.0
0.0213595,-9.20158,0.0,1.0
0.02136,-9.24052,0.0,1.0
0.0213605,-9.27756,0.0,1.0
0.021361,-9.312794,0.0,1.0
0.0213615,-9.34631,0.0,1.0
0.021362,-9.37819,0.0,1.0
0.0213625,-9.408516,0.0,1.0
0.021363,-9.437363,0.0,1.0
0.0213635,-9.464804,0.0,1.0
0.021364,-9.490905,0.0,1.0
0.0213645,-9.515734,0.0,1.0
0.021365,-9.539351,0.0,1.0
0.0213655,-9.561818,0.0,1.0
0.021366,-9.583188,0.0,1.0
0.0213665,-9.603517,0.0,1.0
0.021367,-9.622853,0.0,1.0
0.0213675,-9.641247,0.0,1.0
0.021368,-9.658744,0.0,1.0
0.0213685,-9.675386,0.0,1.0
0.021369,-9.691218,0.0,1.0
0.0213695,-9.706278,0.0,1.0
0.02137,-9.720603,0.0,1.0
0.0213705,-9.734229,0.0,1.0
0.021371,-9.747191,0.0,1.0
0.0213715,-9.759521,0.0,1.0
0.021372,-9.771249,0.0,1.0
0.0213725,-9.782405,0.0,1.0
0.021373,-9.793017,0.0,1.0
0.0213735,-9.803112,0.0,0.0
0.021374,-9.806353,0.0,0.0
0.0213745,-8.200433,1.0,0.0
0.021375,-7.312787,1.0,0.0
0.0213755,-6.4684324,1.0,0.0
0.021376,-5.6652575,1.0,0.0
0.0213765,-4.9012537,1.0,0.0
0.021377,-4.174511,1.0,0.0
0.0213775,-3.483212,1.0,0.0
0.021378,-2.825628,1.0,0.0
0.0213785,-2.2001147,1.0,0.0
0.021379,-1.605108,1.0,0.0
0.0213795,-1.0391203,1.0,0.0
0.02138,-0.500736,1.0,0.0
0.0213805,0.01139092,1.0,0.0
0.021381,0.49854115,1.0,0.0
0.0213815,0.9619328,1.0,0.0
0.021382,1.4027245,1.0,0.0
0.0213825,1.8220186,1.0,0.0
0.021383,2.2208633,1.0,0.0
0.0213835,2.6002564,1.0,0.0
0.021384,2.961146,1.0,0.0
0.0213845,3.304435,1.0,0.0
0.021385,3.6309817,1.0,0.0
0.0213855,3.9416022,1.0,0.0
0.021386,4.237074,1.0,0.0
0.0213865,4.518135,1.0,0.0
0.021387,4.7854886,1.0,0.0
0.0213875,5.0398035,1.0,0.0
0.021388,5.2817154,1.0,0.0
0.0213885,5.5118284,1.0,0.0
0.021389,5.730719,1.0,0.0
0.0213895,5.938935,1.0,0.0
0.02139,6.1369953,1.0,0.0
0.0213905,6.325396,1.0,0.0
0.021391,6.5046086,1.0,0.0
0.0213915,6.675081,1.0,0.0
0.021392,6.8372393,1.0,0.0
0.0213925,6.991489,1.0,0.0
0.021393,7.1382155,1.0,0.0
0.0213935,7.2777863,1.0,0.0
0.021394,7.4105506,1.0,0.0
0.0213945,7.5368395,1.0,0.0
0.021395,7.656969,1.0,0.0
0.0213955,7.77124,1.0,0.0
0.021396,7.879938,1.0,0.0
0.0213965,7.9833345,1.0,0.0
0.021397,8.081689,1.0,0.0
0.0213975,8.175245,1.0,0.0
0.021398,8.26424,1.0,0.0
0.0213985,8.348894,1.0,0.0
0.021399,8.4294195,1.0,0.0
0.0213995,8.506018,1.0,0.0
0.0214,8.57888,1.0,0.0
0.0214005,8.648189,1.0,0.0
0.021401,8.714117,1.0,0.0
0.0214015,8.776831,1.0,0.0
0.021402,8.836485,1.0,0.0
0.0214025,8.89323,1.0,0.0
0.021403,8.947208,1.0,0.0
0.0214035,8.998553,1.0,0.0
0.021404,9.047395,1.0,0.0
0.0214045,9.093854,1.0,0.0
0.021405,9.138047,1.0,0.0
0.0214055,9.180085,1.0,0.0
0.021406,9.220073,1.0,0.0
0.0214065,9.25811,1.0,0.0
0.021407,9.294292,1.0,0.0
0.0214075,9.328711,1.0,0.0
0.021408,9.361449,1.0,0.0
0.0214085,9.392592,1.0,0.0
0.021409,9.422215,1.0,0.0
0.0214095,9.450395,1.0,0.0
0.02141,9.4772,1.0,0.0
0.0214105,9.502696,1.0,0.0
0.021411,9.52695,1.0,0.0
0.0214115,9.550021,1.0,0.0
0.021412,9.571967,1.0,0.0
