Time,Iout,IGBT Leg1.PWM_Modulator.TOP_1,IGBT Leg1.PWM_Modulator.BOT_1
0.042765,0.65286195,0.0,1.0
0.0427655,0.6475368,0.0,1.0
0.042766,0.6422144,0.0,1.0
0.0427665,0.63689464,0.0,1.0
0.042767,0.6315775,0.0,1.0
0.0427675,0.626263,0.0,1.0
0.042768,0.62095124,0.0,1.0
0.0427685,0.6156421,0.0,1.0
0.042769,0.6103356,0.0,1.0
0.0427695,0.6050318,0.0,1.0
0.04277,0.59973055,0.0,1.0
0.0427705,0.59443206,0.0,1.0
0.042771,0.5891361,0.0,1.0
0.0427715,0.5838429,0.0,0.0
0.042772,0.5785523,0.0,0.0
0.0427725,0.57326436,1.0,0.0
0.042773,0.5694325,1.0,0.0
0.0427735,0.57544297,1.0,0.0
0.042774,0.58015406,1.0,0.0
0.0427745,0.5848628,1.0,0.0
0.042775,0.5895692,1.0,0.0
0.0427755,0.59427327,1.0,0.0
0.042776,0.59897494,1.0,0.0
0.0427765,0.6036743,1.0,0.0
0.042777,0.60837126,1.0,0.0
0.0427775,0.6130659,1.0,0.0
0.042778,0.6177582,1.0,0.0
0.0427785,0.62244815,1.0,0.0
0.042779,0.62713575,1.0,0.0
0.0427795,0.63182104,1.0,0.0
0.04278,0.63650393,1.0,0.0
0.0427805,0.6411845,1.0,0.0
0.042781,0.64586276,1.0,0.0
0.0427815,0.6505386,1.0,0.0
0.042782,0.6552122,1.0,0.0
0.0427825,0.65988344,1.0,0.0
0.042783,0.66455233,1.0,0.0
0.0427835,0.6692189,1.0,0.0
0.042784,0.6738831,1.0,0.0
0.0427845,0.678545,1.0,0.0
0.042785,0.6832046,1.0,0.0
0.0427855,0.6878618,1.0,0.0
0.042786,0.6925167,1.0,0.0
0.0427865,0.6971693,1.0,0.0
0.042787,0.70181954,1.0,0.0
0.0427875,0.70646745,1.0,0.0
0.042788,0.71111304,1.0,0.0
0.0427885,0.71575636,1.0,0.0
0.042789,0.7203973,1.0,0.0
0.0427895,0.72503597,1.0,0.0
0.04279,0.72967225,1.0,0.0
0.0427905,0.7343063,1.0,0.0
0.042791,0.738938,1.0,0.0
0.0427915,0.74356735,1.0,0.0
0.042792,0.7481944,1.0,0.0
0.0427925,0.7528191,1.0,0.0
0.042793,0.7574416,1.0,0.0
0.0427935,0.7620617,1.0,0.0
0.042794,0.7666795,1.0,0.0
0.0427945,0.771295,1.0,0.0
0.042795,0.77590823,1.0,0.0
0.0427955,0.7805191,1.0,0.0
0.042796,0.7851277,1.0,0.0
0.0427965,0.789734,1.0,0.0
0.042797,0.794338,1.0,0.0
0.0427975,0.79893965,1.0,0.0
0.042798,0.80353904,1.0,0.0
0.0427985,0.8081361,1.0,0.0
0.042799,0.8127309,1.0,0.0
0.0427995,0.8173234,1.0,0.0
0.0428,0.8219136,1.0,0.0
0.0428005,0.8265015,1.0,0.0
0.042801,0.83108705,1.0,0.0
0.0428015,0.8356704,1.0,0.0
0.042802,0.8402514,1.0,0.0
0.0428025,0.84483016,1.0,0.0
0.042803,0.8494066,1.0,0.0
0.0428035,0.8539807,1.0,0.0
0.042804,0.8585526,1.0,0.0
0.0428045,0.86312217,1.0,0.0
0.042805,0.8676895,1.0,0.0
0.0428055,0.8722545,1.0,0.0
0.042806,0.8768172,1.0,0.0
0.0428065,0.8813777,1.0,0.0
0.042807,0.88593584,1.0,0.0
0.0428075,0.8904917,1.0,0.0
0.042808,0.89504534,1.0,0.0
0.0428085,0.8995967,1.0,0.0
0.042809,0.9041458,1.0,0.0
0.0428095,0.90869254,1.0,0.0
0.04281,0.91323704,1.0,0.0
0.0428105,0.9177793,1.0,0.0
0.042811,0.9223193,1.0,0.0
0.0428115,0.926857,1.0,0.0
0.042812,0.93139243,1.0,0.0
0.0428125,0.9359256,1.0,0.0
0.042813,0.9404565,1.0,0.0
0.0428135,0.94498515,1.0,0.0
0.042814,0.9495115,1.0,0.0
0.0428145,0.95403564,1.0,0.0
0.042815,0.9585575,1.0,0.0
0.0428155,0.96307707,1.0,0.0
0.042816,0.9675944,1.0,0.0
0.0428165,0.9721095,1.0,0.0
0.042817,0.9766223,1.0,0.0
0.0428175,0.98113286,1.0,0.0
0.042818,0.9856412,1.0,0.0
0.0428185,0.99014723,1.0,0.0
0.042819,0.994651,1.0,0.0
0.0428195,0.99915254,1.0,0.0
0.04282,1.0036519,1.0,0.0
0.0428205,1.0081489,1.0,0.0
0.042821,1.0126437,1.0,0.0
0.0428215,1.0171362,1.0,0.0
0.042822,1.0216266,1.0,0.0
0.0428225,1.0261147,1.0,0.0
0.042823,1.0306004,1.0,0.0
0.0428235,1.035084,1.0,0.0
0.042824,1.0395653,1.0,0.0
0.0428245,1.0440445,1.0,0.0
0.042825,1.0485213,1.0,0.0
0.0428255,1.0529959,1.0,0.0
0.042826,1.0574683,1.0,0.0
0.0428265,1.0619385,1.0,0.0
0.042827,1.0664064,1.0,0.0
0.0428275,1.0708721,1.0,0.0
0.042828,1.0753355,1.0,0.0
0.0428285,1.0797968,1.0,0.0
0.042829,1.0842557,0.0,0.0
0.0428295,1.0865399,0.0,0.0
0.04283,1.0782963,0.0,1.0
0.0428305,1.0727586,0.0,1.0
0.042831,1.0672235,0.0,1.0
0.0428315,1.0616913,0.0,1.0
0.042832,1.0561618,0.0,1.0
0.0428325,1.0506351,0.0,1.0
0.042833,1.0451112,0.0,1.0
0.0428335,1.03959,0.0,1.0
0.042834,1.0340716,0.0,1.0
0.0428345,1.028556,0.0,1.0
0.042835,1.023043,0.0,1.0
0.0428355,1.017533,0.0,1.0
0.042836,1.0120255,0.0,1.0
0.0428365,1.0065209,0.0,1.0
0.042837,1.001019,0.0,1.0
0.0428375,0.9955199,0.0,1.0
0.042838,0.99002343,0.0,1.0
0.0428385,0.98452985,0.0,1.0
0.042839,0.97903895,0.0,1.0
0.0428395,0.9735508,0.0,1.0
0.04284,0.9680654,0.0,1.0
0.0428405,0.9625827,0.0,1.0
0.042841,0.9571028,0.0,1.0
0.0428415,0.9516256,0.0,1.0
0.042842,0.9461512,0.0,1.0
0.0428425,0.9406795,0.0,1.0
0.042843,0.93521047,0.0,1.0
0.0428435,0.92974424,0.0,1.0
0.042844,0.92428076,0.0,1.0
0.0428445,0.91881996,0.0,1.0
0.042845,0.9133619,0.0,1.0
0.0428455,0.9079066,0.0,1.0
0.042846,0.902454,0.0,1.0
0.0428465,0.8970041,0.0,1.0
0.042847,0.89155704,0.0,1.0
0.0428475,0.8861126,0.0,1.0
0.042848,0.8806709,0.0,1.0
0.0428485,0.8752319,0.0,1.0
0.042849,0.8697957,0.0,1.0
0.0428495,0.8643621,0.0,1.0
0.04285,0.8589313,0.0,1.0
0.0428505,0.8535032,0.0,1.0
0.042851,0.8480778,0.0,1.0
0.0428515,0.8426551,0.0,1.0
0.042852,0.83723515,0.0,1.0
0.0428525,0.83181787,0.0,1.0
0.042853,0.8264033,0.0,1.0
0.0428535,0.82099146,0.0,1.0
0.042854,0.81558233,0.0,1.0
0.0428545,0.8101759,0.0,1.0
0.042855,0.80477214,0.0,1.0
0.0428555,0.7993711,0.0,1.0
0.042856,0.7939728,0.0,1.0
0.0428565,0.78857714,0.0,1.0
0.042857,0.78318423,0.0,1.0
0.0428575,0.77779394,0.0,1.0
0.042858,0.7724064,0.0,1.0
0.0428585,0.76702154,0.0,1.0
0.042859,0.7616394,0.0,1.0
0.0428595,0.7562599,0.0,1.0
0.04286,0.75088316,0.0,1.0
0.0428605,0.745509,0.0,1.0
0.042861,0.74013764,0.0,1.0
0.0428615,0.7347689,0.0,1.0
0.042862,0.72940284,0.0,1.0
0.0428625,0.7240395,0.0,1.0
0.042863,0.71867883,0.0,1.0
0.0428635,0.7133208,0.0,1.0
0.042864,0.7079655,0.0,1.0
0.0428645,0.7026129,0.0,1.0
0.042865,0.6972629,0.0,1.0
0.0428655,0.6919156,0.0,1.0
0.042866,0.68657094,0.0,1.0
0.0428665,0.681229,0.0,1.0
0.042867,0.67588973,0.0,1.0
0.0428675,0.67055315,0.0,1.0
0.042868,0.6652192,0.0,1.0
0.0428685,0.6598879,0.0,1.0
0.042869,0.6545593,0.0,1.0
0.0428695,0.64923334,0.0,1.0
0.04287,0.64391005,0.0,1.0
