time,value,top,bot,time_step,L_value,next_value
0.000563,2.6138012,1.0,0.0,5e-07,6e-5,2.675097
0.0005635,2.675097,1.0,0.0,5e-07,6e-5,2.7358842
0.000564,2.7358842,1.0,0.0,5e-07,6e-5,2.7961671
0.0005645,2.7961671,1.0,0.0,5e-07,6e-5,2.8559496
0.000565,2.8559496,1.0,0.0,5e-07,6e-5,2.915236
0.0005655,2.915236,1.0,0.0,5e-07,6e-5,2.9740303
0.000566,2.9740303,1.0,0.0,5e-07,6e-5,3.0323367
0.0005665,3.0323367,1.0,0.0,5e-07,6e-5,3.0901594
0.000567,3.0901594,1.0,0.0,5e-07,6e-5,3.1475022
0.0005675,3.1475022,1.0,0.0,5e-07,6e-5,3.204369
0.000568,3.204369,1.0,0.0,5e-07,6e-5,3.260764
0.0005685,3.260764,1.0,0.0,5e-07,6e-5,3.316691
0.000569,3.316691,1.0,0.0,5e-07,6e-5,3.3721538
0.0005695,3.3721538,0.0,0.0,5e-07,6e-5,3.4223435
0.00057,3.4223435,0.0,0.0,5e-07,6e-5,3.301209
0.0005705,3.301209,0.0,1.0,5e-07,6e-5,3.1908262
0.000571,3.1908262,0.0,1.0,5e-07,6e-5,3.0813594
0.0005715,3.0813594,0.0,1.0,5e-07,6e-5,2.972801
0.000572,2.972801,0.0,1.0,5e-07,6e-5,2.8651435
0.0005725,2.8651435,0.0,1.0,5e-07,6e-5,2.7583795
0.000573,2.7583795,0.0,1.0,5e-07,6e-5,2.6525013
0.0005735,2.6525013,0.0,1.0,5e-07,6e-5,2.547502
0.000574,2.547502,0.0,1.0,5e-07,6e-5,2.443374
0.0005745,2.443374,0.0,1.0,5e-07,6e-5,2.34011
0.000575,2.34011,0.0,1.0,5e-07,6e-5,2.237703
0.0005755,2.237703,0.0,1.0,5e-07,6e-5,2.1361458
0.000576,2.1361458,0.0,1.0,5e-07,6e-5,2.0354316
0.0005765,2.0354316,0.0,1.0,5e-07,6e-5,1.9355531
0.000577,1.9355531,0.0,1.0,5e-07,6e-5,1.8365034
0.0005775,1.8365034,0.0,1.0,5e-07,6e-5,1.7382758
0.000578,1.7382758,0.0,1.0,5e-07,6e-5,1.6408632
0.0005785,1.6408632,0.0,1.0,5e-07,6e-5,1.5442591
0.000579,1.5442591,0.0,1.0,5e-07,6e-5,1.4484566
0.0005795,1.4484566,0.0,1.0,5e-07,6e-5,1.3534492
0.00058,1.3534492,0.0,1.0,5e-07,6e-5,1.2592304
0.0005805,1.2592304,0.0,1.0,5e-07,6e-5,1.1657933
0.000581,1.1657933,0.0,1.0,5e-07,6e-5,1.0731316
0.0005815,1.0731316,0.0,1.0,5e-07,6e-5,0.98123896
0.000582,0.98123896,0.0,1.0,5e-07,6e-5,0.8901088
0.0005825,0.8901088,0.0,1.0,5e-07,6e-5,0.799735
0.000583,0.799735,0.0,1.0,5e-07,6e-5,0.7101112
0.0005835,0.7101112,0.0,1.0,5e-07,6e-5,0.6212311
0.000584,0.6212311,0.0,1.0,5e-07,6e-5,0.5330886
0.0005845,0.5330886,0.0,1.0,5e-07,6e-5,0.4456776
0.000585,0.4456776,0.0,1.0,5e-07,6e-5,0.35899198
0.0005855,0.35899198,0.0,1.0,5e-07,6e-5,0.27302572
0.000586,0.27302572,0.0,1.0,5e-07,6e-5,0.1877729
0.0005865,0.1877729,0.0,1.0,5e-07,6e-5,0.10322755
0.000587,0.10322755,0.0,1.0,5e-07,6e-5,0.019383822
0.0005875,0.019383822,0.0,1.0,5e-07,6e-5,-0.06376411
0.000588,-0.06376411,0.0,1.0,5e-07,6e-5,-0.14622203
0.0005885,-0.14622203,0.0,1.0,5e-07,6e-5,-0.22799565
0.000589,-0.22799565,0.0,1.0,5e-07,6e-5,-0.30909064
0.0005895,-0.30909064,0.0,1.0,5e-07,6e-5,-0.38951266
0.00059,-0.38951266,0.0,1.0,5e-07,6e-5,-0.46926728
0.0005905,-0.46926728,0.0,1.0,5e-07,6e-5,-0.54836005
0.000591,-0.54836005,0.0,1.0,5e-07,6e-5,-0.6267964
0.0005915,-0.6267964,0.0,1.0,5e-07,6e-5,-0.7045819
0.000592,-0.7045819,0.0,1.0,5e-07,6e-5,-0.7817219
0.0005925,-0.7817219,0.0,1.0,5e-07,6e-5,-0.85822165
0.000593,-0.85822165,0.0,1.0,5e-07,6e-5,-0.9340866
0.0005935,-0.9340866,0.0,1.0,5e-07,6e-5,-1.0093219
0.000594,-1.0093219,0.0,1.0,5e-07,6e-5,-1.083933
0.0005945,-1.083933,0.0,1.0,5e-07,6e-5,-1.1579248
0.000595,-1.1579248,0.0,1.0,5e-07,6e-5,-1.2313026
0.0005955,-1.2313026,0.0,1.0,5e-07,6e-5,-1.3040714
0.000596,-1.3040714,0.0,1.0,5e-07,6e-5,-1.3762364
0.0005965,-1.3762364,0.0,1.0,5e-07,6e-5,-1.4478025
0.000597,-1.4478025,0.0,1.0,5e-07,6e-5,-1.5187747
0.0005975,-1.5187747,0.0,1.0,5e-07,6e-5,-1.5891579
0.000598,-1.5891579,0.0,1.0,5e-07,6e-5,-1.658957
0.0005985,-1.658957,0.0,1.0,5e-07,6e-5,-1.728177
0.000599,-1.728177,0.0,1.0,5e-07,6e-5,-1.7968223
0.0005995,-1.7968223,0.0,1.0,5e-07,6e-5,-1.8648981
0.0006,-1.8648981,0.0,1.0,5e-07,6e-5,-1.9324089
0.0006005,-1.9324089,0.0,1.0,5e-07,6e-5,-1.9993595
0.000601,-1.9993595,0.0,1.0,5e-07,6e-5,-2.0657544
0.0006015,-2.0657544,0.0,1.0,5e-07,6e-5,-2.1315985
0.000602,-2.1315985,0.0,1.0,5e-07,6e-5,-2.196896
0.0006025,-2.196896,0.0,1.0,5e-07,6e-5,-2.2616518
0.000603,-2.2616518,0.0,1.0,5e-07,6e-5,-2.32587
0.0006035,-2.32587,0.0,1.0,5e-07,6e-5,-2.3895555
0.000604,-2.3895555,0.0,1.0,5e-07,6e-5,-2.4527123
0.0006045,-2.4527123,0.0,1.0,5e-07,6e-5,-2.5153449
0.000605,-2.5153449,0.0,1.0,5e-07,6e-5,-2.577458
0.0006055,-2.577458,0.0,1.0,5e-07,6e-5,-2.6390555
0.000606,-2.6390555,0.0,1.0,5e-07,6e-5,-2.7001417
0.0006065,-2.7001417,0.0,1.0,5e-07,6e-5,-2.7607212
0.000607,-2.7607212,0.0,1.0,5e-07,6e-5,-2.8207977
0.0006075,-2.8207977,0.0,1.0,5e-07,6e-5,-2.8803759
0.000608,-2.8803759,0.0,1.0,5e-07,6e-5,-2.9394596
0.0006085,-2.9394596,0.0,1.0,5e-07,6e-5,-2.9980528
0.000609,-2.9980528,0.0,1.0,5e-07,6e-5,-3.05616
0.0006095,-3.05616,0.0,1.0,5e-07,6e-5,-3.113785
0.00061,-3.113785,0.0,1.0,5e-07,6e-5,-3.1709316
0.0006105,-3.1709316,0.0,1.0,5e-07,6e-5,-3.2276042
0.000611,-3.2276042,0.0,1.0,5e-07,6e-5,-3.283806
0.0006115,-3.283806,0.0,1.0,5e-07,6e-5,-3.339542
0.000612,-3.339542,0.0,1.0,5e-07,6e-5,-3.3948152
0.0006125,-3.3948152,0.0,1.0,5e-07,6e-5,-3.4496295
0.000613,-3.4496295,0.0,1.0,5e-07,6e-5,-3.5039892
0.0006135,-3.5039892,0.0,1.0,5e-07,6e-5,-3.5578978
0.000614,-3.5578978,0.0,1.0,5e-07,6e-5,-3.611359
0.0006145,-3.611359,0.0,1.0,5e-07,6e-5,-3.6643763
0.000615,-3.6643763,0.0,1.0,5e-07,6e-5,-3.7169538
0.0006155,-3.7169538,0.0,1.0,5e-07,6e-5,-3.769095
0.000616,-3.769095,0.0,1.0,5e-07,6e-5,-3.8208034
0.0006165,-3.8208034,0.0,1.0,5e-07,6e-5,-3.8720827
0.000617,-3.8720827,0.0,1.0,5e-07,6e-5,-3.9229364
0.0006175,-3.9229364,0.0,1.0,5e-07,6e-5,-3.9733684
0.000618,-3.9733684,0.0,1.0,5e-07,6e-5,-4.0233817
0.0006185,-4.0233817,0.0,1.0,5e-07,6e-5,-4.07298
0.000619,-4.07298,0.0,1.0,5e-07,6e-5,-4.122166
0.0006195,-4.122166,0.0,1.0,5e-07,6e-5,-4.1709447
0.00062,-4.1709447,0.0,1.0,5e-07,6e-5,-4.2193184
0.0006205,-4.2193184,0.0,1.0,5e-07,6e-5,-4.2672906
0.000621,-4.2672906,0.0,1.0,5e-07,6e-5,-4.3148646
0.0006215,-4.3148646,0.0,1.0,5e-07,6e-5,-4.362044
0.000622,-4.362044,0.0,1.0,5e-07,6e-5,-4.4088316
0.0006225,-4.4088316,0.0,1.0,5e-07,6e-5,-4.455231
0.000623,-4.455231,0.0,0.0,5e-07,6e-5,-4.4604077
0.0006235,-4.4604077,0.0,0.0,5e-07,6e-5,-4.233903
0.000624,-4.233903,1.0,0.0,5e-07,6e-5,-4.11578
0.0006245,-4.11578,1.0,0.0,5e-07,6e-5,-3.998637
0.000625,-3.998637,1.0,0.0,5e-07,6e-5,-3.8824663
0.0006255,-3.8824663,1.0,0.0,5e-07,6e-5,-3.7672598
0.000626,-3.7672598,1.0,0.0,5e-07,6e-5,-3.6530094
0.0006265,-3.6530094,1.0,0.0,5e-07,6e-5,-3.5397072
0.000627,-3.5397072,1.0,0.0,5e-07,6e-5,-3.427345
0.0006275,-3.427345,1.0,0.0,5e-07,6e-5,-3.3159153
0.000628,-3.3159153,1.0,0.0,5e-07,6e-5,-3.2054105
0.0006285,-3.2054105,1.0,0.0,5e-07,6e-5,-3.0958226
0.000629,-3.0958226,1.0,0.0,5e-07,6e-5,-2.9871442
0.0006295,-2.9871442,1.0,0.0,5e-07,6e-5,-2.8793678
0.00063,-2.8793678,1.0,0.0,5e-07,6e-5,-2.7724857
0.0006305,-2.7724857,1.0,0.0,5e-07,6e-5,-2.6664906
0.000631,-2.6664906,1.0,0.0,5e-07,6e-5,-2.5613751
0.0006315,-2.5613751,1.0,0.0,5e-07,6e-5,-2.4571319
0.000632,-2.4571319,1.0,0.0,5e-07,6e-5,-2.3537538
0.0006325,-2.3537538,1.0,0.0,5e-07,6e-5,-2.2512336
0.000633,-2.2512336,1.0,0.0,5e-07,6e-5,-2.1495643
0.0006335,-2.1495643,1.0,0.0,5e-07,6e-5,-2.0487385
0.000634,-2.0487385,1.0,0.0,5e-07,6e-5,-1.9487495
0.0006345,-1.9487495,1.0,0.0,5e-07,6e-5,-1.8495904
0.000635,-1.8495904,1.0,0.0,5e-07,6e-5,-1.7512541
0.0006355,-1.7512541,1.0,0.0,5e-07,6e-5,-1.6537338
0.000636,-1.6537338,1.0,0.0,5e-07,6e-5,-1.5570229
0.0006365,-1.5570229,1.0,0.0,5e-07,6e-5,-1.4611146
0.000637,-1.4611146,1.0,0.0,5e-07,6e-5,-1.3660022
0.0006375,-1.3660022,1.0,0.0,5e-07,6e-5,-1.271679
0.000638,-1.271679,1.0,0.0,5e-07,6e-5,-1.1781386
0.0006385,-1.1781386,1.0,0.0,5e-07,6e-5,-1.0853746
0.000639,-1.0853746,1.0,0.0,5e-07,6e-5,-0.9933803
0.0006395,-0.9933803,1.0,0.0,5e-07,6e-5,-0.90214944
0.00064,-0.90214944,1.0,0.0,5e-07,6e-5,-0.81167567
0.0006405,-0.81167567,1.0,0.0,5e-07,6e-5,-0.72195274
0.000641,-0.72195274,1.0,0.0,5e-07,6e-5,-0.6329744
0.0006415,-0.6329744,1.0,0.0,5e-07,6e-5,-0.5447345
0.000642,-0.5447345,1.0,0.0,5e-07,6e-5,-0.4572268
0.0006425,-0.4572268,1.0,0.0,5e-07,6e-5,-0.37044534
0.000643,-0.37044534,1.0,0.0,5e-07,6e-5,-0.28438404
0.0006435,-0.28438404,1.0,0.0,5e-07,6e-5,-0.19903696
0.000644,-0.19903696,1.0,0.0,5e-07,6e-5,-0.11439813
0.0006445,-0.11439813,1.0,0.0,5e-07,6e-5,-0.0304617
0.000645,-0.0304617,1.0,0.0,5e-07,6e-5,0.052778166
0.0006455,0.052778166,1.0,0.0,5e-07,6e-5,0.13532725
0.000646,0.13532725,1.0,0.0,5e-07,6e-5,0.21719128
0.0006465,0.21719128,1.0,0.0,5e-07,6e-5,0.29837593
0.000647,0.29837593,1.0,0.0,5e-07,6e-5,0.37888688
0.0006475,0.37888688,1.0,0.0,5e-07,6e-5,0.45872968
0.000648,0.45872968,1.0,0.0,5e-07,6e-5,0.5379099
0.0006485,0.5379099,1.0,0.0,5e-07,6e-5,0.616433
0.000649,0.616433,1.0,0.0,5e-07,6e-5,0.69430447
0.0006495,0.69430447,1.0,0.0,5e-07,6e-5,0.77152973
0.00065,0.77152973,1.0,0.0,5e-07,6e-5,0.84811413
0.0006505,0.84811413,1.0,0.0,5e-07,6e-5,0.9240629
0.000651,0.9240629,1.0,0.0,5e-07,6e-5,0.9993815
0.0006515,0.9993815,1.0,0.0,5e-07,6e-5,1.074075
0.000652,1.074075,1.0,0.0,5e-07,6e-5,1.1481487
0.0006525,1.1481487,1.0,0.0,5e-07,6e-5,1.2216076
0.000653,1.2216076,1.0,0.0,5e-07,6e-5,1.2944568
0.0006535,1.2944568,1.0,0.0,5e-07,6e-5,1.3667016
0.000654,1.3667016,1.0,0.0,5e-07,6e-5,1.4383469
0.0006545,1.4383469,1.0,0.0,5e-07,6e-5,1.5093975
0.000655,1.5093975,1.0,0.0,5e-07,6e-5,1.5798585
0.0006555,1.5798585,1.0,0.0,5e-07,6e-5,1.6497347
0.000656,1.6497347,1.0,0.0,5e-07,6e-5,1.7190312
0.0006565,1.7190312,1.0,0.0,5e-07,6e-5,1.7877525
0.000657,1.7877525,1.0,0.0,5e-07,6e-5,1.8559036
0.0006575,1.8559036,1.0,0.0,5e-07,6e-5,1.9234891
0.000658,1.9234891,1.0,0.0,5e-07,6e-5,1.9905137
0.0006585,1.9905137,1.0,0.0,5e-07,6e-5,2.056982
0.000659,2.056982,1.0,0.0,5e-07,6e-5,2.1228988
0.0006595,2.1228988,1.0,0.0,5e-07,6e-5,2.1882687
0.00066,2.1882687,1.0,0.0,5e-07,6e-5,2.2530959
0.0006605,2.2530959,1.0,0.0,5e-07,6e-5,2.3173852
0.000661,2.3173852,1.0,0.0,5e-07,6e-5,2.381141
0.0006615,2.381141,1.0,0.0,5e-07,6e-5,2.4443676
0.000662,2.4443676,1.0,0.0,5e-07,6e-5,2.5070696
0.0006625,2.5070696,1.0,0.0,5e-07,6e-5,2.5692513
0.000663,2.5692513,1.0,0.0,5e-07,6e-5,2.6309168
0.0006635,2.6309168,1.0,0.0,5e-07,6e-5,2.6920707
0.000664,2.6920707,1.0,0.0,5e-07,6e-5,2.752717
0.0006645,2.752717,1.0,0.0,5e-07,6e-5,2.8128603
0.000665,2.8128603,1.0,0.0,5e-07,6e-5,2.872504
0.0006655,2.872504,1.0,0.0,5e-07,6e-5,2.931653
0.000666,2.931653,1.0,0.0,5e-07,6e-5,2.9903111
0.0006665,2.9903111,1.0,0.0,5e-07,6e-5,3.0484827
0.000667,3.0484827,1.0,0.0,5e-07,6e-5,3.1061711
0.0006675,3.1061711,1.0,0.0,5e-07,6e-5,3.163381
0.000668,3.163381,1.0,0.0,5e-07,6e-5,3.2201161
0.0006685,3.2201161,1.0,0.0,5e-07,6e-5,3.2763805
0.000669,3.2763805,1.0,0.0,5e-07,6e-5,3.3321779
0.0006695,3.3321779,0.0,0.0,5e-07,6e-5,3.3667617
0.00067,3.3667617,0.0,0.0,5e-07,6e-5,3.2142372
0.0006705,3.2142372,0.0,1.0,5e-07,6e-5,3.1045763
0.000671,3.1045763,0.0,1.0,5e-07,6e-5,2.9958253
0.0006715,2.9958253,0.0,1.0,5e-07,6e-5,2.8879766
0.000672,2.8879766,0.0,1.0,5e-07,6e-5,2.781023
0.0006725,2.781023,0.0,1.0,5e-07,6e-5,2.674957
0.000673,2.674957,0.0,1.0,5e-07,6e-5,2.5697713
0.0006735,2.5697713,0.0,1.0,5e-07,6e-5,2.4654586
0.000674,2.4654586,0.0,1.0,5e-07,6e-5,2.3620114
0.0006745,2.3620114,0.0,1.0,5e-07,6e-5,2.2594225
0.000675,2.2594225,0.0,1.0,5e-07,6e-5,2.1576853
0.0006755,2.1576853,0.0,1.0,5e-07,6e-5,2.0567923
0.000676,2.0567923,0.0,1.0,5e-07,6e-5,1.9567364
0.0006765,1.9567364,0.0,1.0,5e-07,6e-5,1.8575109
0.000677,1.8575109,0.0,1.0,5e-07,6e-5,1.7591089
0.0006775,1.7591089,0.0,1.0,5e-07,6e-5,1.6615235
0.000678,1.6615235,0.0,1.0,5e-07,6e-5,1.5647479
0.0006785,1.5647479,0.0,1.0,5e-07,6e-5,1.4687755
0.000679,1.4687755,0.0,1.0,5e-07,6e-5,1.3735995
0.0006795,1.3735995,0.0,1.0,5e-07,6e-5,1.2792133
0.00068,1.2792133,0.0,1.0,5e-07,6e-5,1.1856104
0.0006805,1.1856104,0.0,1.0,5e-07,6e-5,1.0927843
0.000681,1.0927843,0.0,1.0,5e-07,6e-5,1.0007285
0.0006815,1.0007285,0.0,1.0,5e-07,6e-5,0.9094367
0.000682,0.9094367,0.0,1.0,5e-07,6e-5,0.8189025
0.0006825,0.8189025,0.0,1.0,5e-07,6e-5,0.7291196
0.000683,0.7291196,0.0,1.0,5e-07,6e-5,0.64008176
0.0006835,0.64008176,0.0,1.0,5e-07,6e-5,0.55178285
0.000684,0.55178285,0.0,1.0,5e-07,6e-5,0.46421668
0.0006845,0.46421668,0.0,1.0,5e-07,6e-5,0.3773772
0.000685,0.3773772,0.0,1.0,5e-07,6e-5,0.2912584
0.0006855,0.2912584,0.0,1.0,5e-07,6e-5,0.20585424
0.000686,0.20585424,0.0,1.0,5e-07,6e-5,0.121158846
0.0006865,0.121158846,0.0,1.0,5e-07,6e-5,0.03716631
0.000687,0.03716631,0.0,1.0,5e-07,6e-5,-0.0461292
0.0006875,-0.0461292,0.0,1.0,5e-07,6e-5,-0.12873346
0.000688,-0.12873346,0.0,1.0,5e-07,6e-5,-0.21065222
0.0006885,-0.21065222,0.0,1.0,5e-07,6e-5,-0.29189116
0.000689,-0.29189116,0.0,1.0,5e-07,6e-5,-0.3724559
0.0006895,-0.3724559,0.0,1.0,5e-07,6e-5,-0.45235208
0.00069,-0.45235208,0.0,1.0,5e-07,6e-5,-0.5315852
0.0006905,-0.5315852,0.0,1.0,5e-07,6e-5,-0.6101608
0.000691,-0.6101608,0.0,1.0,5e-07,6e-5,-0.68808436
0.0006915,-0.68808436,0.0,1.0,5e-07,6e-5,-0.7653612
0.000692,-0.7653612,0.0,1.0,5e-07,6e-5,-0.8419968
0.0006925,-0.8419968,0.0,1.0,5e-07,6e-5,-0.91799635
0.000693,-0.91799635,0.0,1.0,5e-07,6e-5,-0.9933652
0.0006935,-0.9933652,0.0,1.0,5e-07,6e-5,-1.0681087
0.000694,-1.0681087,0.0,1.0,5e-07,6e-5,-1.1422318
0.0006945,-1.1422318,0.0,1.0,5e-07,6e-5,-1.2157398
0.000695,-1.2157398,0.0,1.0,5e-07,6e-5,-1.2886379
0.0006955,-1.2886379,0.0,1.0,5e-07,6e-5,-1.3609309
0.000696,-1.3609309,0.0,1.0,5e-07,6e-5,-1.432624
0.0006965,-1.432624,0.0,1.0,5e-07,6e-5,-1.5037222
0.000697,-1.5037222,0.0,1.0,5e-07,6e-5,-1.5742303
0.0006975,-1.5742303,0.0,1.0,5e-07,6e-5,-1.6441532
0.000698,-1.6441532,0.0,1.0,5e-07,6e-5,-1.713496
0.0006985,-1.713496,0.0,1.0,5e-07,6e-5,-1.7822633
0.000699,-1.7822633,0.0,1.0,5e-07,6e-5,-1.8504598
0.0006995,-1.8504598,0.0,1.0,5e-07,6e-5,-1.9180905
0.0007,-1.9180905,0.0,1.0,5e-07,6e-5,-1.9851599
0.0007005,-1.9851599,0.0,1.0,5e-07,6e-5,-2.0516727
0.000701,-2.0516727,0.0,1.0,5e-07,6e-5,-2.1176336
0.0007015,-2.1176336,0.0,1.0,5e-07,6e-5,-2.183047
0.000702,-2.183047,0.0,1.0,5e-07,6e-5,-2.2479177
0.0007025,-2.2479177,0.0,1.0,5e-07,6e-5,-2.31225
0.000703,-2.31225,0.0,1.0,5e-07,6e-5,-2.3760483
0.0007035,-2.3760483,0.0,1.0,5e-07,6e-5,-2.4393172
0.000704,-2.4393172,0.0,1.0,5e-07,6e-5,-2.5020611
0.0007045,-2.5020611,0.0,1.0,5e-07,6e-5,-2.5642843
0.000705,-2.5642843,0.0,1.0,5e-07,6e-5,-2.625991
0.0007055,-2.625991,0.0,1.0,5e-07,6e-5,-2.687186
0.000706,-2.687186,0.0,1.0,5e-07,6e-5,-2.7478728
0.0007065,-2.7478728,0.0,1.0,5e-07,6e-5,-2.808056
0.000707,-2.808056,0.0,1.0,5e-07,6e-5,-2.86774
0.0007075,-2.86774,0.0,1.0,5e-07,6e-5,-2.9269285
0.000708,-2.9269285,0.0,1.0,5e-07,6e-5,-2.9856257
0.0007085,-2.9856257,0.0,1.0,5e-07,6e-5,-3.043836
0.000709,-3.043836,0.0,1.0,5e-07,6e-5,-3.1015632
0.0007095,-3.1015632,0.0,1.0,5e-07,6e-5,-3.1588113
0.00071,-3.1588113,0.0,1.0,5e-07,6e-5,-3.2155843
0.0007105,-3.2155843,0.0,1.0,5e-07,6e-5,-3.271886
0.000711,-3.271886,0.0,1.0,5e-07,6e-5,-3.3277209
0.0007115,-3.3277209,0.0,1.0,5e-07,6e-5,-3.3830922
0.000712,-3.3830922,0.0,1.0,5e-07,6e-5,-3.438004
0.0007125,-3.438004,0.0,1.0,5e-07,6e-5,-3.49246
0.000713,-3.49246,0.0,1.0,5e-07,6e-5,-3.5464642
0.0007135,-3.5464642,0.0,1.0,5e-07,6e-5,-3.6000202
0.000714,-3.6000202,0.0,1.0,5e-07,6e-5,-3.6531317
0.0007145,-3.6531317,0.0,1.0,5e-07,6e-5,-3.7058027
0.000715,-3.7058027,0.0,1.0,5e-07,6e-5,-3.7580364
0.0007155,-3.7580364,0.0,1.0,5e-07,6e-5,-3.8098364
0.000716,-3.8098364,0.0,1.0,5e-07,6e-5,-3.8612068
0.0007165,-3.8612068,0.0,1.0,5e-07,6e-5,-3.9121509
0.000717,-3.9121509,0.0,1.0,5e-07,6e-5,-3.9626722
0.0007175,-3.9626722,0.0,1.0,5e-07,6e-5,-4.012774
0.000718,-4.012774,0.0,1.0,5e-07,6e-5,-4.0624604
0.0007185,-4.0624604,0.0,1.0,5e-07,6e-5,-4.1117344
0.000719,-4.1117344,0.0,1.0,5e-07,6e-5,-4.160599
0.0007195,-4.160599,0.0,1.0,5e-07,6e-5,-4.209059
0.00072,-4.209059,0.0,1.0,5e-07,6e-5,-4.2571163
0.0007205,-4.2571163,0.0,1.0,5e-07,6e-5,-4.3047748
0.000721,-4.3047748,0.0,1.0,5e-07,6e-5,-4.3520374
0.0007215,-4.3520374,0.0,1.0,5e-07,6e-5,-4.3989086
0.000722,-4.3989086,0.0,1.0,5e-07,6e-5,-4.44539
0.0007225,-4.44539,0.0,1.0,5e-07,6e-5,-4.4914865
0.000723,-4.4914865,0.0,0.0,5e-07,6e-5,-4.509772
0.0007235,-4.509772,0.0,0.0,5e-07,6e-5,-4.317112
0.000724,-4.317112,1.0,0.0,5e-07,6e-5,-4.1982985
0.0007245,-4.1982985,1.0,0.0,5e-07,6e-5,-4.080471
0.000725,-4.080471,1.0,0.0,5e-07,6e-5,-3.9636211
0.0007255,-3.9636211,1.0,0.0,5e-07,6e-5,-3.8477411
0.000726,-3.8477411,1.0,0.0,5e-07,6e-5,-3.732823
0.0007265,-3.732823,1.0,0.0,5e-07,6e-5,-3.618858
0.000727,-3.618858,1.0,0.0,5e-07,6e-5,-3.5058393
0.0007275,-3.5058393,1.0,0.0,5e-07,6e-5,-3.3937583
0.000728,-3.3937583,1.0,0.0,5e-07,6e-5,-3.2826073
0.0007285,-3.2826073,1.0,0.0,5e-07,6e-5,-3.172379
0.000729,-3.172379,1.0,0.0,5e-07,6e-5,-3.0630653
0.0007295,-3.0630653,1.0,0.0,5e-07,6e-5,-2.9546587
0.00073,-2.9546587,1.0,0.0,5e-07,6e-5,-2.8471518
0.0007305,-2.8471518,1.0,0.0,5e-07,6e-5,-2.740537
0.000731,-2.740537,1.0,0.0,5e-07,6e-5,-2.6348069
0.0007315,-2.6348069,1.0,0.0,5e-07,6e-5,-2.5299544
0.000732,-2.5299544,1.0,0.0,5e-07,6e-5,-2.425972
0.0007325,-2.425972,1.0,0.0,5e-07,6e-5,-2.3228526
0.000733,-2.3228526,1.0,0.0,5e-07,6e-5,-2.2205887
0.0007335,-2.2205887,1.0,0.0,5e-07,6e-5,-2.1191738
0.000734,-2.1191738,1.0,0.0,5e-07,6e-5,-2.0186002
0.0007345,-2.0186002,1.0,0.0,5e-07,6e-5,-1.9188614
0.000735,-1.9188614,1.0,0.0,5e-07,6e-5,-1.8199502
0.0007355,-1.8199502,1.0,0.0,5e-07,6e-5,-1.7218599
0.000736,-1.7218599,1.0,0.0,5e-07,6e-5,-1.6245836
0.0007365,-1.6245836,1.0,0.0,5e-07,6e-5,-1.5281146
0.000737,-1.5281146,1.0,0.0,5e-07,6e-5,-1.4324461
0.0007375,-1.4324461,1.0,0.0,5e-07,6e-5,-1.3375716
0.000738,-1.3375716,1.0,0.0,5e-07,6e-5,-1.2434844
0.0007385,-1.2434844,1.0,0.0,5e-07,6e-5,-1.1501781
0.000739,-1.1501781,1.0,0.0,5e-07,6e-5,-1.0576459
0.0007395,-1.0576459,1.0,0.0,5e-07,6e-5,-0.9658818
0.00074,-0.9658818,1.0,0.0,5e-07,6e-5,-0.8748792
0.0007405,-0.8748792,1.0,0.0,5e-07,6e-5,-0.7846317
0.000741,-0.7846317,1.0,0.0,5e-07,6e-5,-0.6951332
0.0007415,-0.6951332,1.0,0.0,5e-07,6e-5,-0.6063774
0.000742,-0.6063774,1.0,0.0,5e-07,6e-5,-0.51835823
0.0007425,-0.51835823,1.0,0.0,5e-07,6e-5,-0.43106943
0.000743,-0.43106943,1.0,0.0,5e-07,6e-5,-0.34450504
0.0007435,-0.34450504,1.0,0.0,5e-07,6e-5,-0.25865903
0.000744,-0.25865903,1.0,0.0,5e-07,6e-5,-0.17352541
0.0007445,-0.17352541,1.0,0.0,5e-07,6e-5,-0.089098305
0.000745,-0.089098305,1.0,0.0,5e-07,6e-5,-0.0053718276
0.0007455,-0.0053718276,1.0,0.0,5e-07,6e-5,0.07765982
0.000746,0.07765982,1.0,0.0,5e-07,6e-5,0.16000243
0.0007465,0.16000243,1.0,0.0,5e-07,6e-5,0.24166168
0.000747,0.24166168,1.0,0.0,5e-07,6e-5,0.32264328
0.0007475,0.32264328,1.0,0.0,5e-07,6e-5,0.40295282
0.000748,0.40295282,1.0,0.0,5e-07,6e-5,0.48259592
0.0007485,0.48259592,1.0,0.0,5e-07,6e-5,0.5615781
0.000749,0.5615781,1.0,0.0,5e-07,6e-5,0.6399048
0.0007495,0.6399048,1.0,0.0,5e-07,6e-5,0.71758145
0.00075,0.71758145,1.0,0.0,5e-07,6e-5,0.79461354
0.0007505,0.79461354,1.0,0.0,5e-07,6e-5,0.87100637
0.000751,0.87100637,1.0,0.0,5e-07,6e-5,0.9467652
0.0007515,0.9467652,1.0,0.0,5e-07,6e-5,1.0218953
0.000752,1.0218953,1.0,0.0,5e-07,6e-5,1.096402
0.0007525,1.096402,1.0,0.0,5e-07,6e-5,1.1702904
0.000753,1.1702904,1.0,0.0,5e-07,6e-5,1.2435656
0.0007535,1.2435656,1.0,0.0,5e-07,6e-5,1.3162326
0.000754,1.3162326,1.0,0.0,5e-07,6e-5,1.3882966
0.0007545,1.3882966,1.0,0.0,5e-07,6e-5,1.4597627
