time,Ia,Ib,Ic,topA,botA,topB,botB,topC,botC,La_value,Lb_value,Lc_value,Lag_value,Lbg_value,Lcg_value,Ca_value,Cb_value,Cc_value,time_step,Ia_next_value,Ib_next_value,Ic_next_value
0.0449,6.1846137,-3.3970437,-2.7875702,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.1064363,-3.3549547,-2.7514818
0.04491,6.1064363,-3.3549547,-2.7514818,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.4320183,-2.9874403,-2.4445782
0.04492,5.4320183,-2.9874403,-2.4445782,1,0,0,1,0,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.679614,-2.6275902,-2.0520236
0.04493,4.679614,-2.6275902,-2.0520236,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.740344,-2.675433,-2.0649111
0.04494,4.740344,-2.675433,-2.0649111,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.1624484,-2.8761895,-2.286259
0.04495,5.1624484,-2.8761895,-2.286259,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.181049,-2.8467896,-2.3342593
0.04496,5.181049,-2.8467896,-2.3342593,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.8319783,-2.6098886,-2.2220898
0.04497,4.8319783,-2.6098886,-2.2220898,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.029203,-2.6296105,-2.3995924
0.04498,5.029203,-2.6296105,-2.3995924,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.882822,-3.0206487,-2.862173
0.04499,5.882822,-3.0206487,-2.862173,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.4264455,-3.3004625,-3.1259832
0.045,6.4264455,-3.3004625,-3.1259832,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.3438435,-3.2637503,-3.080093
0.04501,6.3438435,-3.2637503,-3.080093,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.641644,-2.9097846,-2.7318592
0.04502,5.641644,-2.9097846,-2.7318592,1,0,0,1,0,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.8418994,-2.570523,-2.2713766
0.04503,4.8418994,-2.570523,-2.2713766,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.84125,-2.643717,-2.197533
0.04504,4.84125,-2.643717,-2.197533,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.1946015,-2.8718846,-2.3227172
0.04505,5.1946015,-2.8718846,-2.3227172,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.1441884,-2.8691573,-2.275031
0.04506,5.1441884,-2.8691573,-2.275031,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.73268,-2.655584,-2.0770957
0.04507,4.73268,-2.655584,-2.0770957,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.879938,-2.6931248,-2.186813
0.04508,4.879938,-2.6931248,-2.186813,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.7004733,-3.0949435,-2.6055298
0.04509,5.7004733,-3.0949435,-2.6055298,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.230452,-3.3777328,-2.852719
0.0451,6.230452,-3.3777328,-2.852719,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.154166,-3.3362281,-2.8179383
0.04511,6.154166,-3.3362281,-2.8179383,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.4764037,-2.9690785,-2.5073252
0.04512,5.4764037,-2.9690785,-2.5073252,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.7155075,-2.53879,-2.1767175
0.04513,4.7155075,-2.53879,-2.1767175,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.7692776,-2.5000536,-2.269224
0.04514,4.7692776,-2.5000536,-2.269224,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.2328563,-2.6575942,-2.575262
0.04515,5.2328563,-2.6575942,-2.575262,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.2994065,-2.6157022,-2.6837044
0.04516,5.2994065,-2.6157022,-2.6837044,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.9861298,-2.3904505,-2.5956793
0.04517,4.9861298,-2.3904505,-2.5956793,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.202549,-2.4431083,-2.7594407
0.04518,5.202549,-2.4431083,-2.7594407,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.058929,-2.8337474,-3.2251818
0.04519,6.058929,-2.8337474,-3.2251818,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.586495,-3.080929,-3.505566
0.0452,6.586495,-3.080929,-3.505566,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.4724793,-3.0290225,-3.4434571
0.04521,6.4724793,-3.0290225,-3.4434571,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.7274575,-2.680647,-3.0468104
0.04522,5.7274575,-2.680647,-3.0468104,1,0,0,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.8782196,-2.2251523,-2.6530674
0.04523,4.8782196,-2.2251523,-2.6530674,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.8265862,-2.1606624,-2.6659236
0.04524,4.8265862,-2.1606624,-2.6659236,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.1325684,-2.2984502,-2.8341181
0.04525,5.1325684,-2.2984502,-2.8341181,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.0429325,-2.2652328,-2.7776995
0.04526,5.0429325,-2.2652328,-2.7776995,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.60388,-2.0821207,-2.5217593
0.04527,4.60388,-2.0821207,-2.5217593,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.737501,-2.205535,-2.5319664
0.04528,4.737501,-2.205535,-2.5319664,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.5590653,-2.6355152,-2.92355
0.04529,5.5590653,-2.6355152,-2.92355,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.1040134,-2.8905246,-3.2134888
0.0453,6.1040134,-2.8905246,-3.2134888,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.0545664,-2.8594933,-3.1950731
0.04531,6.0545664,-2.8594933,-3.1950731,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.4127226,-2.547304,-2.865419
0.04532,5.4127226,-2.547304,-2.865419,1,0,0,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.693411,-2.139587,-2.5538242
0.04533,4.693411,-2.139587,-2.5538242,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.7844634,-2.1293018,-2.6551616
0.04534,4.7844634,-2.1293018,-2.6551616,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.23124,-2.322094,-2.9091458
0.04535,5.23124,-2.322094,-2.9091458,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.266661,-2.3392067,-2.9274545
0.04536,5.266661,-2.3392067,-2.9274545,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.9252305,-2.1969724,-2.7282584
0.04537,4.9252305,-2.1969724,-2.7282584,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.1205487,-2.3481703,-2.7723784
0.04538,5.1205487,-2.3481703,-2.7723784,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.9633083,-2.7906487,-3.1726596
0.04539,5.9633083,-2.7906487,-3.1726596,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.488574,-3.0422835,-3.4462907
0.0454,6.488574,-3.0422835,-3.4462907,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.382249,-2.9930124,-3.3892367
0.04541,6.382249,-2.9930124,-3.3892367,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.654628,-2.6489604,-3.0056677
0.04542,5.654628,-2.6489604,-3.0056677,1,0,0,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.8319683,-2.1308444,-2.7011242
0.04543,4.8319683,-2.1308444,-2.7011242,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.8069263,-1.9833416,-2.8235848
0.04544,4.8069263,-1.9833416,-2.8235848,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.139958,-2.0558012,-3.0841568
0.04545,5.139958,-2.0558012,-3.0841568,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.075454,-1.9836738,-3.0917802
0.04546,5.075454,-1.9836738,-3.0917802,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.657247,-1.7911123,-2.8661346
0.04547,4.657247,-1.7911123,-2.8661346,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.80555,-1.934254,-2.8712962
0.04548,4.80555,-1.934254,-2.8712962,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.6299233,-2.3564808,-3.2734425
0.04549,5.6299233,-2.3564808,-3.2734425,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.1744103,-2.583664,-3.5907464
0.0455,6.1744103,-2.583664,-3.5907464,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.118189,-2.5510242,-3.567165
0.04551,6.118189,-2.5510242,-3.567165,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.466516,-2.264263,-3.202253
0.04552,5.466516,-2.264263,-3.202253,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.7397537,-1.7717981,-2.9679558
0.04553,4.7397537,-1.7717981,-2.9679558,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.809923,-1.6501098,-3.1598136
0.04554,4.809923,-1.6501098,-3.1598136,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.233226,-1.7766632,-3.4565628
0.04555,5.233226,-1.7766632,-3.4565628,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.2458735,-1.7835653,-3.4623084
0.04556,5.2458735,-1.7835653,-3.4623084,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.884682,-1.6864285,-3.1982534
0.04557,4.884682,-1.6864285,-3.1982534,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.065087,-1.931292,-3.1337948
0.04558,5.065087,-1.931292,-3.1337948,1,0,0,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.887012,-2.3961036,-3.4909084
0.04559,5.887012,-2.3961036,-3.4909084,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.410135,-2.6137547,-3.7963798
0.0456,6.410135,-2.6137547,-3.7963798,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.311203,-2.563773,-3.7474303
0.04561,6.311203,-2.563773,-3.7474303,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.599655,-2.2585986,-3.3410566
0.04562,5.599655,-2.2585986,-3.3410566,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.783075,-1.710345,-3.0727298
0.04563,4.783075,-1.710345,-3.0727298,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.748243,-1.5118809,-3.236362
0.04564,4.748243,-1.5118809,-3.236362,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.075542,-1.5754672,-3.5000749
0.04565,5.075542,-1.5754672,-3.5000749,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.0116944,-1.5416478,-3.4700465
0.04566,5.0116944,-1.5416478,-3.4700465,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.600397,-1.4294091,-3.170988
0.04567,4.600397,-1.4294091,-3.170988,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.7609034,-1.6851591,-3.0757442
0.04568,4.7609034,-1.6851591,-3.0757442,1,0,0,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.5714817,-2.1399863,-3.4314954
0.04569,5.5714817,-2.1399863,-3.4314954,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.1030097,-2.3495374,-3.7534726
0.0457,6.1030097,-2.3495374,-3.7534726,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.041256,-2.31544,-3.7258158
0.04571,6.041256,-2.31544,-3.7258158,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.3944535,-2.0471952,-3.3472583
0.04572,5.3944535,-2.0471952,-3.3472583,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.6857185,-1.5296146,-3.1561038
0.04573,4.6857185,-1.5296146,-3.1561038,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.770561,-1.3716096,-3.3989518
0.04574,4.770561,-1.3716096,-3.3989518,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.2109537,-1.487102,-3.723852
0.04575,5.2109537,-1.487102,-3.723852,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.2420797,-1.5116498,-3.73043
0.04576,5.2420797,-1.5116498,-3.73043,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.8989477,-1.4582593,-3.4406881
0.04577,4.8989477,-1.4582593,-3.4406881,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.0951996,-1.7675047,-3.327695
0.04578,5.0951996,-1.7675047,-3.327695,1,0,0,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.9188833,-2.2534747,-3.6654084
0.04579,5.9188833,-2.2534747,-3.6654084,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.449427,-2.4608,-3.9886272
0.0458,6.449427,-2.4608,-3.9886272,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.355217,-2.410822,-3.9443948
0.04581,6.355217,-2.410822,-3.9443948,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.6465735,-2.1176517,-3.528922
0.04582,5.6465735,-2.1176517,-3.528922,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.835918,-1.5336028,-3.302315
0.04583,4.835918,-1.5336028,-3.302315,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.7922635,-1.2794484,-3.512815
0.04584,4.7922635,-1.2794484,-3.512815,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.105722,-1.3084937,-3.7972279
0.04585,5.105722,-1.3084937,-3.7972279,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.0255275,-1.2675642,-3.7579634
0.04586,5.0255275,-1.2675642,-3.7579634,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.597199,-1.1755773,-3.4216218
0.04587,4.597199,-1.1755773,-3.4216218,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.741483,-1.4753597,-3.2661235
0.04588,4.741483,-1.4753597,-3.2661235,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.5268016,-1.933991,-3.5928106
0.04589,5.5268016,-1.933991,-3.5928106,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.0487256,-2.1254158,-3.9233096
0.0459,6.0487256,-2.1254158,-3.9233096,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.9847775,-2.0911577,-3.8936195
0.04591,5.9847775,-2.0911577,-3.8936195,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.345109,-1.8409427,-3.5041661
0.04592,5.345109,-1.8409427,-3.5041661,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.6395,-1.2672863,-3.3722136
0.04593,4.6395,-1.2672863,-3.3722136,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.7045727,-1.0086795,-3.695893
0.04594,4.7045727,-1.0086795,-3.695893,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.129489,-1.0556954,-4.0737934
0.04595,5.129489,-1.0556954,-4.0737934,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.153532,-1.0565001,-4.097032
0.04596,5.153532,-1.0565001,-4.097032,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.812341,-1.0252994,-3.787042
0.04597,4.812341,-1.0252994,-3.787042,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.018186,-1.3969456,-3.6212406
0.04598,5.018186,-1.3969456,-3.6212406,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.8211665,-1.8726323,-3.948534
0.04599,5.8211665,-1.8726323,-3.948534,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.3432016,-2.0455866,-4.297615
0.046,6.3432016,-2.0455866,-4.297615,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.2523193,-1.9964774,-4.255842
0.04601,6.2523193,-1.9964774,-4.255842,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.565093,-1.7364032,-3.8286896
0.04602,5.565093,-1.7364032,-3.8286896,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.8026376,-1.1087326,-3.6939049
0.04603,4.8026376,-1.1087326,-3.6939049,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.7839856,-0.7715299,-4.012456
0.04604,4.7839856,-0.7715299,-4.012456,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.119253,-0.7617952,-4.357458
0.04605,5.119253,-0.7617952,-4.357458,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.0582967,-0.7368086,-4.3214884
0.04606,5.0582967,-0.7368086,-4.3214884,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.6212416,-0.70053667,-3.9207048
0.04607,4.6212416,-0.70053667,-3.9207048,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.7114167,-1.0763642,-3.6350524
0.04608,4.7114167,-1.0763642,-3.6350524,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.412621,-1.525619,-3.887002
0.04609,5.412621,-1.525619,-3.887002,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.891276,-1.6675462,-4.2237296
0.0461,5.891276,-1.6675462,-4.2237296,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.8060436,-1.6208681,-4.1851754
0.04611,5.8060436,-1.6208681,-4.1851754,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.1686225,-1.3997211,-3.7689016
0.04612,5.1686225,-1.3997211,-3.7689016,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.4930944,-0.84256417,-3.65053
0.04613,4.4930944,-0.84256417,-3.65053,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.5831337,-0.5966181,-3.9865158
0.04614,4.5831337,-0.5966181,-3.9865158,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.9912047,-0.6659943,-4.3252106
0.04615,4.9912047,-0.6659943,-4.3252106,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.9990597,-0.71945196,-4.279608
0.04616,4.9990597,-0.71945196,-4.279608,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.632338,-0.7593028,-3.8730354
0.04617,4.632338,-0.7593028,-3.8730354,1,0,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,4.7886157,-1.2021356,-3.5864804
0.04618,4.7886157,-1.2021356,-3.5864804,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.545466,-1.7031047,-3.8423615
0.04619,5.545466,-1.7031047,-3.8423615,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.0642643,-1.8769969,-4.1872673
0.0462,6.0642643,-1.8769969,-4.1872673,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,6.000364,-1.840213,-4.1601505
0.04621,6.000364,-1.840213,-4.1601505,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1e-05,5.3697066,-1.6012919,-3.7684147
