time,Ia,Ib,Ic,topA,botA,topB,botB,topC,botC,La_value,Lb_value,Lc_value,Lag_value,Lbg_value,Lcg_value,Ca_value,Cb_value,Cc_value,time_step,Ia_next_value,Ib_next_value,Ic_next_value
0.097505,-5.3273997,-0.55269843,5.8800983,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-6.0313563,-0.39032012,6.421676
0.09751,-6.0313563,-0.39032012,6.421676,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-6.020104,-0.28749147,6.3075953
0.097515,-6.020104,-0.28749147,6.3075953,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.2480683,-0.23551026,5.4835787
0.09752,-5.2480683,-0.23551026,5.4835787,0,1,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.1021976,-0.10355463,4.2057524
0.097525,-4.1021976,-0.10355463,4.2057524,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.0535502,0.070111975,2.9834383
0.09753,-3.0535502,0.070111975,2.9834383,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.4379866,0.055945627,2.382041
0.097535,-2.4379866,0.055945627,2.382041,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.4644895,-0.3093189,2.7738085
0.09754,-2.4644895,-0.3093189,2.7738085,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.072274,-0.97927797,4.051552
0.097545,-3.072274,-0.97927797,4.051552,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.9842653,-1.7489936,5.7332587
0.09755,-3.9842653,-1.7489936,5.7332587,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.8601813,-2.391334,7.2515154
0.097555,-4.8601813,-2.391334,7.2515154,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.38139,-2.7148545,8.096245
0.09756,-5.38139,-2.7148545,8.096245,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.3291745,-2.61154,7.9407144
0.097565,-5.3291745,-2.61154,7.9407144,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.7049828,-2.150539,6.8555217
0.09757,-4.7049828,-2.150539,6.8555217,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.7652538,-1.5970337,5.3622875
0.097575,-3.7652538,-1.5970337,5.3622875,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.846073,-1.228869,4.074942
0.09758,-2.846073,-1.228869,4.074942,0,1,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.3481393,-1.1000379,3.448177
0.097585,-2.3481393,-1.1000379,3.448177,0,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.5634072,-1.0484754,3.6118824
0.09759,-2.5634072,-1.0484754,3.6118824,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.3443794,-1.0262932,4.370672
0.097595,-3.3443794,-1.0262932,4.370672,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.368248,-1.0078486,5.3760967
0.0976,-4.368248,-1.0078486,5.3760967,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.2665105,-0.969957,6.2364674
0.097605,-5.2665105,-0.969957,6.2364674,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.714527,-0.89725274,6.61178
0.09761,-5.714527,-0.89725274,6.61178,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.5103116,-0.7856536,6.295965
0.097615,-5.5103116,-0.7856536,6.295965,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.646288,-0.6314677,5.2777557
0.09762,-4.646288,-0.6314677,5.2777557,0,1,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.5055618,-0.3452181,3.8507798
0.097625,-3.5055618,-0.3452181,3.8507798,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.547911,-0.027572894,2.575484
0.09763,-2.547911,-0.027572894,2.575484,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.0913491,0.060081415,2.0312676
0.097635,-2.0913491,0.060081415,2.0312676,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.3147116,-0.26656428,2.5812757
0.09764,-2.3147116,-0.26656428,2.5812757,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.1279662,-0.97816443,4.1061306
0.097645,-3.1279662,-0.97816443,4.1061306,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.2082324,-1.8538098,6.062042
0.09765,-4.2082324,-1.8538098,6.062042,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.176213,-2.6332283,7.809441
0.097655,-5.176213,-2.6332283,7.809441,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.6928525,-3.0849226,8.777775
0.09766,-5.6928525,-3.0849226,8.777775,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.543926,-3.0649962,8.608922
0.097665,-5.543926,-3.0649962,8.608922,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.7705135,-2.6310148,7.4015284
0.09767,-4.7705135,-2.6310148,7.4015284,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.6699142,-2.0395348,5.7094493
0.097675,-3.6699142,-2.0395348,5.7094493,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.6162226,-1.5745866,4.1908092
0.09768,-2.6162226,-1.5745866,4.1908092,0,1,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.0285566,-1.3369442,3.3655007
0.097685,-2.0285566,-1.3369442,3.3655007,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.193926,-1.2037051,3.3976312
0.09769,-2.193926,-1.2037051,3.3976312,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.96767,-1.1447358,4.112406
0.097695,-2.96767,-1.1447358,4.112406,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.0339646,-1.134465,5.1684294
0.0977,-4.0339646,-1.134465,5.1684294,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.0184546,-1.1396408,6.1580954
0.097705,-5.0184546,-1.1396408,6.1580954,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.5793314,-1.1270868,6.706418
0.09771,-5.5793314,-1.1270868,6.706418,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.490431,-1.0714792,6.56191
0.097715,-5.490431,-1.0714792,6.56191,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.719017,-0.94962186,5.668639
0.09772,-4.719017,-0.94962186,5.668639,0,1,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.6240497,-0.667536,4.291586
0.097725,-3.6240497,-0.667536,4.291586,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.64331,-0.3471529,2.990463
0.09773,-2.64331,-0.3471529,2.990463,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.1036944,-0.24501659,2.348711
0.097735,-2.1036944,-0.24501659,2.348711,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.2085445,-0.5417804,2.750325
0.09774,-2.2085445,-0.5417804,2.750325,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.9006417,-1.2090317,4.1096735
0.097745,-2.9006417,-1.2090317,4.1096735,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.8901587,-2.0310636,5.921222
0.09775,-3.8901587,-2.0310636,5.921222,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.822967,-2.7557101,7.578677
0.097755,-4.822967,-2.7557101,7.578677,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.3711286,-3.160413,8.531541
0.09776,-5.3711286,-3.160413,8.531541,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.3147793,-3.108778,8.423557
0.097765,-5.3147793,-3.108778,8.423557,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.674051,-2.6625323,7.336583
0.09777,-4.674051,-2.6625323,7.336583,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.7151954,-2.0779808,5.793176
0.097775,-3.7151954,-2.0779808,5.793176,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.7782145,-1.6358187,4.414033
0.09778,-2.7782145,-1.6358187,4.414033,0,1,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.2416146,-1.4550203,3.696635
0.097785,-2.2416146,-1.4550203,3.696635,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.3772957,-1.4039419,3.7812376
0.09779,-2.3772957,-1.4039419,3.7812376,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.051044,-1.4262487,4.4772925
0.097795,-3.051044,-1.4262487,4.4772925,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.9745104,-1.4710492,5.4455595
0.0978,-3.9745104,-1.4710492,5.4455595,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.8110723,-1.4868369,6.2979093
0.097805,-4.8110723,-1.4868369,6.2979093,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.257612,-1.4336858,6.691298
0.09781,-5.257612,-1.4336858,6.691298,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.1180863,-1.2926279,6.410714
0.097815,-5.1180863,-1.2926279,6.410714,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.36538,-1.0625583,5.427938
0.09782,-4.36538,-1.0625583,5.427938,0,1,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.3285015,-0.68667376,4.0151753
0.097825,-3.3285015,-0.68667376,4.0151753,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.4336984,-0.30666414,2.7403626
0.09783,-2.4336984,-0.30666414,2.7403626,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.9914743,-0.1895788,2.181053
0.097835,-1.9914743,-0.1895788,2.181053,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.1854422,-0.5159819,2.7014241
0.09784,-2.1854422,-0.5159819,2.7014241,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.9402523,-1.246762,4.187014
0.097845,-2.9402523,-1.246762,4.187014,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.9540694,-2.1475139,6.1015835
0.09785,-3.9540694,-2.1475139,6.1015835,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.869886,-2.9439626,7.8138485
0.097855,-4.869886,-2.9439626,7.8138485,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.366752,-3.3934584,8.760211
0.09786,-5.366752,-3.3934584,8.760211,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.239963,-3.3464642,8.586427
0.097865,-5.239963,-3.3464642,8.586427,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.5292544,-2.8617218,7.3909764
0.09787,-4.5292544,-2.8617218,7.3909764,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.5201137,-2.2034116,5.7235255
0.097875,-3.5201137,-2.2034116,5.7235255,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.5666804,-1.668986,4.2356663
0.09788,-2.5666804,-1.668986,4.2356663,0,1,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.0517373,-1.3995417,3.4512792
0.097885,-2.0517373,-1.3995417,3.4512792,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.21674,-1.2973524,3.5140924
0.09789,-2.21674,-1.2973524,3.5140924,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.9138112,-1.3214269,4.235238
0.097895,-2.9138112,-1.3214269,4.235238,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.8537683,-1.4175218,5.2712903
0.0979,-3.8537683,-1.4175218,5.2712903,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.7003126,-1.518859,6.2191715
0.097905,-4.7003126,-1.518859,6.2191715,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.151784,-1.5620719,6.7138557
0.09791,-5.151784,-1.5620719,6.7138557,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.0144196,-1.5023519,6.5167713
0.097915,-5.0144196,-1.5023519,6.5167713,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.257544,-1.3197844,5.5773287
0.09792,-4.257544,-1.3197844,5.5773287,0,1,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.1804476,-0.96947473,4.1499224
0.097925,-3.1804476,-0.96947473,4.1499224,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.2092392,-0.6103305,2.8195696
0.09793,-2.2092392,-0.6103305,2.8195696,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.6805899,-0.4984113,2.179001
0.097935,-1.6805899,-0.4984113,2.179001,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.8065373,-0.8066247,2.613162
0.09794,-1.8065373,-0.8066247,2.613162,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.534817,-1.4946694,4.029486
0.097945,-2.534817,-1.4946694,4.029486,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.5757267,-2.3336294,5.909356
0.09795,-3.5757267,-2.3336294,5.909356,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.570529,-3.0599685,7.6304975
0.097955,-4.570529,-3.0599685,7.6304975,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.1831875,-3.444309,8.627497
0.09796,-5.1831875,-3.444309,8.627497,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.184354,-3.349584,8.533937
0.097965,-5.184354,-3.349584,8.533937,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.5857124,-2.8430793,7.428792
0.09797,-4.5857124,-2.8430793,7.428792,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.6482694,-2.1914437,5.839713
0.097975,-3.6482694,-2.1914437,5.839713,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.711096,-1.6883653,4.3994613
0.09798,-2.711096,-1.6883653,4.3994613,0,1,0,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.1408613,-1.4904658,3.6313272
0.097985,-2.1408613,-1.4904658,3.6313272,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.1617746,-1.5051275,3.6669023
0.09799,-2.1617746,-1.5051275,3.6669023,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.6608627,-1.6591289,4.3199916
0.097995,-2.6608627,-1.6591289,4.3199916,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.4051914,-1.8591652,5.2643566
0.098,-3.4051914,-1.8591652,5.2643566,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.113282,-2.0066075,6.1198897
0.098005,-4.113282,-2.0066075,6.1198897,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.5234127,-2.021227,6.5446396
0.09801,-4.5234127,-2.021227,6.5446396,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.4571047,-1.8604167,6.3175216
0.098015,-4.4571047,-1.8604167,6.3175216,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.8706317,-1.5249,5.3955317
0.09802,-3.8706317,-1.5249,5.3955317,0,1,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.01803,-1.0180447,4.0360746
0.098025,-3.01803,-1.0180447,4.0360746,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.2624848,-0.5561119,2.8185968
0.09803,-2.2624848,-0.5561119,2.8185968,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.8924475,-0.41385236,2.3062997
0.098035,-1.8924475,-0.41385236,2.3062997,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.0855525,-0.7652315,2.8507838
0.09804,-2.0855525,-0.7652315,2.8507838,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.7772493,-1.5535358,4.3307853
0.098045,-2.7772493,-1.5535358,4.3307853,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.6907322,-2.5199656,6.210698
0.09805,-3.6907322,-2.5199656,6.210698,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.5021772,-3.3649588,7.8671365
0.098055,-4.5021772,-3.3649588,7.8671365,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.9238787,-3.8258145,8.749693
0.09806,-4.9238787,-3.8258145,8.749693,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.776319,-3.7430215,8.5193405
0.098065,-4.776319,-3.7430215,8.5193405,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.110245,-3.1777825,7.288028
0.09807,-4.110245,-3.1777825,7.288028,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.2053468,-2.40847,5.6138167
0.098075,-3.2053468,-2.40847,5.6138167,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.394405,-1.7554168,4.1498218
0.09808,-2.394405,-1.7554168,4.1498218,0,1,0,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.0038083,-1.4314216,3.4352298
0.098085,-2.0038083,-1.4314216,3.4352298,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.2074637,-1.3877174,3.595181
0.09809,-2.2074637,-1.3877174,3.595181,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.8505554,-1.5597073,4.4102626
0.098095,-2.8505554,-1.5597073,4.4102626,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.6675653,-1.8444607,5.512026
0.0981,-3.6675653,-1.8444607,5.512026,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.3617635,-2.1178029,6.4795666
0.098105,-4.3617635,-2.1178029,6.4795666,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.677293,-2.2643058,6.941599
0.09811,-4.677293,-2.2643058,6.941599,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.4612136,-2.205162,6.6663756
0.098115,-4.4612136,-2.205162,6.6663756,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.704567,-1.9148597,5.6194267
0.09812,-3.704567,-1.9148597,5.6194267,0,1,0,0,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.6679769,-1.4146916,4.0826683
0.098125,-2.6679769,-1.4146916,4.0826683,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.7499638,-0.9366052,2.686569
0.09813,-1.7499638,-0.9366052,2.686569,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.2860749,-0.7513254,2.0374002
0.098135,-1.2860749,-0.7513254,2.0374002,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-1.4833202,-1.0362366,2.5195568
0.09814,-1.4833202,-1.0362366,2.5195568,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.2816145,-1.7446119,4.0262265
0.098145,-2.2816145,-1.7446119,4.0262265,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.3827045,-2.6316478,6.0143523
0.09815,-3.3827045,-2.6316478,6.0143523,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.4207954,-3.4122531,7.8330483
0.098155,-4.4207954,-3.4122531,7.8330483,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.056135,-3.835029,8.891164
0.09816,-5.056135,-3.835029,8.891164,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-5.0600004,-3.7457511,8.805752
0.098165,-5.0600004,-3.7457511,8.805752,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-4.448968,-3.2035415,7.652509
0.09817,-4.448968,-3.2035415,7.652509,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-3.492059,-2.4777977,5.9698567
0.098175,-3.492059,-2.4777977,5.9698567,0,1,0,1,1,0,1e-06,1e-06,1e-06,0.001,0.001,0.001,1e-05,1e-05,1e-05,5e-06,-2.5375326,-1.8751663,4.4126987
