time,Ia,Ib,Ic,topA,botA,topB,botB,topC,botC,La_value,Lb_value,Lc_value,Lag_value,Lbg_value,Lcg_value,Ca_value,Cb_value,Cc_value,time_step,Ia_next_value,Ib_next_value,Ic_next_value
0.082103,2.7313583,-5.670651,2.939293,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,2.613045,-5.4002147,2.78717
0.08211,2.613045,-5.4002147,2.78717,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,2.4143033,-4.9605384,2.5462353
0.082117,2.4143033,-4.9605384,2.5462353,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,2.407696,-4.898829,2.4911332
0.082124,2.407696,-4.898829,2.4911332,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,2.6364298,-5.3030806,2.6666508
0.082131,2.6364298,-5.3030806,2.6666508,1,0,0,1,0,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.0817323,-5.879578,2.797846
0.082138,3.0817323,-5.879578,2.797846,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.4034278,-6.182398,2.77897
0.082145,3.4034278,-6.182398,2.77897,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.5582805,-6.1829977,2.6247172
0.082152,3.5582805,-6.1829977,2.6247172,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.539249,-5.882265,2.343016
0.082159,3.539249,-5.882265,2.343016,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.3477888,-5.29577,1.9479815
0.082166,3.3477888,-5.29577,1.9479815,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.1210008,-4.5532575,1.4322566
0.082173,3.1210008,-4.5532575,1.4322566,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.1225963,-4.202304,1.0797076
0.08218,3.1225963,-4.202304,1.0797076,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.324401,-4.3524003,1.0279993
0.082187,3.324401,-4.3524003,1.0279993,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.582817,-4.7284045,1.1455872
0.082194,3.582817,-4.7284045,1.1455872,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.6696756,-4.8804994,1.2108239
0.082201,3.6696756,-4.8804994,1.2108239,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.5774274,-4.79428,1.2168527
0.082208,3.5774274,-4.79428,1.2168527,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.3206332,-4.493714,1.1730806
0.082215,3.3206332,-4.493714,1.1730806,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.1482117,-4.4659085,1.3176969
0.082222,3.1482117,-4.4659085,1.3176969,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.1752644,-4.9253006,1.7500361
0.082229,3.1752644,-4.9253006,1.7500361,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.4632618,-5.7113285,2.2480667
0.082236,3.4632618,-5.7113285,2.2480667,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.7165315,-6.2962556,2.579724
0.082243,3.7165315,-6.2962556,2.579724,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.7879093,-6.5725594,2.78465
0.08225,3.7879093,-6.5725594,2.78465,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.6744654,-6.527709,2.8532438
0.082257,3.6744654,-6.527709,2.8532438,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.3822892,-6.1648645,2.7825754
0.082264,3.3822892,-6.1648645,2.7825754,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,2.995106,-5.5375466,2.5424407
0.082271,2.995106,-5.5375466,2.5424407,1,0,0,1,0,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,2.8752913,-5.117884,2.2425926
0.082278,2.8752913,-5.117884,2.2425926,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,2.9685361,-5.1544275,2.1858914
0.082285,2.9685361,-5.1544275,2.1858914,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.2089105,-5.5238276,2.3149168
0.082292,3.2089105,-5.5238276,2.3149168,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.3238986,-5.6863613,2.3624628
0.082299,3.3238986,-5.6863613,2.3624628,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.2765462,-5.5712757,2.2947292
0.082306,3.2765462,-5.5712757,2.2947292,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.0696542,-5.185021,2.1153667
0.082313,3.0696542,-5.185021,2.1153667,1,0,0,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,2.8695931,-4.8588524,1.9892592
0.08232,2.8695931,-4.8588524,1.9892592,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,2.8813162,-4.998931,2.117615
0.082327,2.8813162,-4.998931,2.117615,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.1618812,-5.5377374,2.3758562
0.082334,3.1618812,-5.5377374,2.3758562,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.5544088,-5.9860754,2.4316666
0.082341,3.5544088,-5.9860754,2.4316666,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.7727933,-6.1414566,2.368663
0.082348,3.7727933,-6.1414566,2.368663,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.8066468,-5.9970603,2.1904132
0.082355,3.8066468,-5.9970603,2.1904132,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.6548796,-5.560833,1.9059535
0.082362,3.6548796,-5.560833,1.9059535,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.3349314,-4.8596606,1.5247291
0.082369,3.3349314,-4.8596606,1.5247291,1,0,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.2277284,-4.2247,0.99697137
0.082376,3.2277284,-4.2247,0.99697137,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.3379107,-4.0684605,0.7305499
0.082383,3.3379107,-4.0684605,0.7305499,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.6213923,-4.387033,0.76564074
0.08239,3.6213923,-4.387033,0.76564074,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.8158813,-4.66755,0.8516686
0.082397,3.8158813,-4.66755,0.8516686,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.8238163,-4.71975,0.89593345
0.082404,3.8238163,-4.71975,0.89593345,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.6453722,-4.5417724,0.89640033
0.082411,3.6453722,-4.5417724,0.89640033,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.3656578,-4.294684,0.92902637
0.082418,3.3656578,-4.294684,0.92902637,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.253102,-4.499716,1.2466137
0.082425,3.253102,-4.499716,1.2466137,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.3591874,-5.165171,1.8059837
0.082432,3.3591874,-5.165171,1.8059837,1,0,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.7481678,-5.9076233,2.1594555
0.082439,3.7481678,-5.9076233,2.1594555,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.981663,-6.374097,2.3924336
0.082446,3.981663,-6.374097,2.3924336,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.0204024,-6.5285115,2.5081089
0.082453,4.0204024,-6.5285115,2.5081089,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.8630886,-6.3642883,2.5011997
0.08246,3.8630886,-6.3642883,2.5011997,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.517983,-5.8903975,2.3724146
0.082467,3.517983,-5.8903975,2.3724146,0,0,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.2979963,-5.302764,2.0047674
0.082474,3.2979963,-5.302764,2.0047674,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.3559673,-5.073545,1.7175777
0.082481,3.3559673,-5.073545,1.7175777,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.602339,-5.302009,1.6996701
0.082488,3.602339,-5.302009,1.6996701,1,0,0,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.8450987,-5.6167784,1.7716795
0.082495,3.8450987,-5.6167784,1.7716795,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.9001615,-5.65772,1.7575587
0.082502,3.9001615,-5.65772,1.7575587,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.7649813,-5.4228067,1.6578255
0.082509,3.7649813,-5.4228067,1.6578255,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.4711704,-4.9732175,1.502047
0.082516,3.4711704,-4.9732175,1.502047,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.289957,-4.8443704,1.5544131
0.082523,3.289957,-4.8443704,1.5544131,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.30305,-5.1829047,1.8798548
0.08253,3.30305,-5.1829047,1.8798548,1,0,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.6617022,-5.7450886,2.0833864
0.082537,3.6617022,-5.7450886,2.0833864,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.983713,-6.0972333,2.1135201
0.082544,3.983713,-6.0972333,2.1135201,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.110602,-6.1511602,2.040558
0.082551,4.110602,-6.1511602,2.040558,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.0367746,-5.905144,1.8683698
0.082558,4.0367746,-5.905144,1.8683698,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.7664373,-5.3720856,1.6056484
0.082565,3.7664373,-5.3720856,1.6056484,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.499435,-4.6722713,1.1728363
0.082572,3.499435,-4.6722713,1.1728363,1,0,0,1,0,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.559422,-4.2647834,0.7053615
0.082579,3.559422,-4.2647834,0.7053615,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.7985826,-4.3550415,0.556459
0.082586,3.7985826,-4.3550415,0.556459,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.111116,-4.7512283,0.64011246
0.082593,4.111116,-4.7512283,0.64011246,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.236527,-4.943025,0.70649844
0.0826,4.236527,-4.943025,0.70649844,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.155089,-4.89334,0.73825157
0.082607,4.155089,-4.89334,0.73825157,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.8730993,-4.6087303,0.735631
0.082614,3.8730993,-4.6087303,0.735631,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.6062827,-4.5065236,0.9002411
0.082621,3.6062827,-4.5065236,0.9002411,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.5167792,-4.8895144,1.3727355
0.082628,3.5167792,-4.8895144,1.3727355,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.7383006,-5.602983,1.8646823
0.082635,3.7383006,-5.602983,1.8646823,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.0717664,-6.1943793,2.1226132
0.082642,4.0717664,-6.1943793,2.1226132,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.206054,-6.482233,2.2761786
0.082649,4.206054,-6.482233,2.2761786,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.134951,-6.4532995,2.318348
0.082656,4.134951,-6.4532995,2.318348,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.8625457,-6.1099496,2.2474039
0.082663,3.8625457,-6.1099496,2.2474039,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.471935,-5.5044765,2.0325415
0.08267,3.471935,-5.5044765,2.0325415,1,0,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.4293149,-5.0043535,1.5750387
0.082677,3.4293149,-5.0043535,1.5750387,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.5941448,-4.944589,1.3504441
0.082684,3.5941448,-4.944589,1.3504441,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.9011014,-5.279606,1.3785046
0.082691,3.9011014,-5.279606,1.3785046,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.073469,-5.469232,1.3957626
0.082698,4.073469,-5.469232,1.3957626,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.046793,-5.391739,1.3449457
0.082705,4.046793,-5.391739,1.3449457,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.8229756,-5.051712,1.2287365
0.082712,3.8229756,-5.051712,1.2287365,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.5066936,-4.652861,1.1461674
0.082719,3.5066936,-4.652861,1.1461674,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.3586824,-4.7048836,1.3462011
0.082726,3.3586824,-4.7048836,1.3462011,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.4756742,-5.1563945,1.6807203
0.082733,3.4756742,-5.1563945,1.6807203,1,0,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.9193127,-5.6365175,1.7172048
0.08274,3.9193127,-5.6365175,1.7172048,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.1989613,-5.8546686,1.6557076
0.082747,4.1989613,-5.8546686,1.6557076,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.2731233,-5.7868285,1.5137054
0.082754,4.2731233,-5.7868285,1.5137054,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.1388083,-5.4371715,1.2983631
0.082761,4.1388083,-5.4371715,1.2983631,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.8222368,-4.8331137,1.0108768
0.082768,3.8222368,-4.8331137,1.0108768,1,0,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.7951138,-4.256857,0.46174285
0.082775,3.7951138,-4.256857,0.46174285,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.023841,-4.0913053,0.0674644
0.082782,4.023841,-4.0913053,0.0674644,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.3986473,-4.412606,0.0139581645
0.082789,4.3986473,-4.412606,0.0139581645,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.664915,-4.731817,0.066901535
0.082796,4.664915,-4.731817,0.066901535,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.703042,-4.8194795,0.11643746
0.082803,4.703042,-4.8194795,0.11643746,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.5118494,-4.6719975,0.16014849
0.08281,4.5118494,-4.6719975,0.16014849,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.1359553,-4.3664827,0.23052752
0.082817,4.1359553,-4.3664827,0.23052752,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.8555636,-4.440951,0.5853874
0.082824,3.8555636,-4.440951,0.5853874,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.775119,-4.968943,1.193824
0.082831,3.775119,-4.968943,1.193824,1,0,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.090049,-5.627423,1.5373743
0.082838,4.090049,-5.627423,1.5373743,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.3176217,-6.066116,1.7484941
0.082845,4.3176217,-6.066116,1.7484941,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.334084,-6.207844,1.8737597
0.082852,4.334084,-6.207844,1.8737597,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.1392736,-6.046601,1.9073269
0.082859,4.1392736,-6.046601,1.9073269,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.7433252,-5.591163,1.847838
0.082866,3.7433252,-5.591163,1.847838,0,0,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.4777539,-5.0204244,1.5426705
0.082873,3.4777539,-5.0204244,1.5426705,1,0,0,1,0,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.5897503,-4.713577,1.1238264
0.08288,3.5897503,-4.713577,1.1238264,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.8802185,-4.8813634,1.0011449
0.082887,3.8802185,-4.8813634,1.0011449,1,0,0,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.177292,-5.2039256,1.0266341
0.082894,4.177292,-5.2039256,1.0266341,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.2712474,-5.274626,1.0033784
0.082901,4.2712474,-5.274626,1.0033784,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.156758,-5.088051,0.9312932
0.082908,4.156758,-5.088051,0.9312932,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.8447742,-4.663554,0.8187801
0.082915,3.8447742,-4.663554,0.8187801,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.5714364,-4.4632163,0.8917802
0.082922,3.5714364,-4.4632163,0.8917802,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.4819634,-4.7459307,1.2639675
0.082929,3.4819634,-4.7459307,1.2639675,1,0,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,3.797133,-5.274503,1.4773704
0.082936,3.797133,-5.274503,1.4773704,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.2248883,-5.6937804,1.4688922
0.082943,4.2248883,-5.6937804,1.4688922,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.4457173,-5.834434,1.3887165
0.08295,4.4457173,-5.834434,1.3887165,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.449213,-5.690317,1.2411042
0.082957,4.449213,-5.690317,1.2411042,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.235864,-5.269318,1.0334541
0.082964,4.235864,-5.269318,1.0334541,0,1,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.003067,-4.6859646,0.68289787
0.082971,4.003067,-4.6859646,0.68289787,1,0,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.1764607,-4.2900667,0.1136063
0.082978,4.1764607,-4.2900667,0.1136063,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.5202374,-4.3690224,-0.15121508
0.082985,4.5202374,-4.3690224,-0.15121508,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.9192233,-4.7879066,-0.13131675
0.082992,4.9192233,-4.7879066,-0.13131675,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,5.099315,-5.016293,-0.08302209
0.082999,5.099315,-5.016293,-0.08302209,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,5.030344,-4.9995165,-0.030827802
0.083006,5.030344,-4.9995165,-0.030827802,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.716427,-4.739137,0.02271055
0.083013,4.716427,-4.739137,0.02271055,1,0,1,0,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.3067594,-4.514893,0.20813403
0.08302,4.3067594,-4.514893,0.20813403,1,0,0,1,1,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.0370007,-4.7684097,0.73140925
0.083027,4.0370007,-4.7684097,0.73140925,1,0,0,1,0,0,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.0795135,-5.337751,1.2582371
0.083034,4.0795135,-5.337751,1.2582371,1,0,0,1,0,1,1e-06,1e-06,1e-06,1e-05,1e-05,1e-05,0.0001,0.0001,0.0001,7e-06,4.4019537,-5.886712,1.4847586
