time,Ia,Ib,Ic,topA,botA,topB,botB,topC,botC,La_value,Lb_value,Lc_value,Lag_value,Lbg_value,Lcg_value,Ca_value,Cb_value,Cc_value,time_step,Ia_next_value,Ib_next_value,Ic_next_value
0.09045,-0.56438607,5.2540917,-4.6897054,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.8778205,5.425832,-4.5480113
0.09046,-0.8778205,5.425832,-4.5480113,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.2152914,5.2843657,-4.069074
0.09047,-1.2152914,5.2843657,-4.069074,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.006031,5.8743415,-3.8683105
0.09048,-2.006031,5.8743415,-3.8683105,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.2860882,6.7090163,-4.422928
0.09049,-2.2860882,6.7090163,-4.422928,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.2114356,7.003301,-4.791866
0.0905,-2.2114356,7.003301,-4.791866,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.9182335,6.6031733,-4.68494
0.09051,-1.9182335,6.6031733,-4.68494,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.376139,5.6115513,-4.235412
0.09052,-1.376139,5.6115513,-4.235412,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.37808636,4.790399,-4.412313
0.09053,-0.37808636,4.790399,-4.412313,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,0.074643984,4.824699,-4.899343
0.09054,0.074643984,4.824699,-4.899343,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,0.31902906,4.7793283,-5.0983577
0.09055,0.31902906,4.7793283,-5.0983577,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,0.53077906,4.2611322,-4.7919116
0.09056,0.53077906,4.2611322,-4.7919116,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,0.55592483,3.5897517,-4.1456766
0.09057,0.55592483,3.5897517,-4.1456766,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.084425144,3.8600612,-3.775636
0.09058,-0.084425144,3.8600612,-3.775636,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.47183573,4.585958,-4.1141224
0.09059,-0.47183573,4.585958,-4.1141224,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.7040173,4.9616814,-4.257664
0.0906,-0.7040173,4.9616814,-4.257664,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.86551446,4.8447046,-3.97919
0.09061,-0.86551446,4.8447046,-3.97919,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.88034075,4.3090477,-3.4287071
0.09062,-0.88034075,4.3090477,-3.4287071,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.4858676,4.0707994,-3.5849319
0.09063,-0.4858676,4.0707994,-3.5849319,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.62343526,4.7566996,-4.133264
0.09064,-0.62343526,4.7566996,-4.133264,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.89770067,5.366837,-4.4691367
0.09065,-0.89770067,5.366837,-4.4691367,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.0819314,5.443163,-4.3612313
0.09066,-1.0819314,5.443163,-4.3612313,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.2914364,5.24674,-3.9553034
0.09067,-1.2914364,5.24674,-3.9553034,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.9825821,5.825953,-3.8433707
0.09068,-1.9825821,5.825953,-3.8433707,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.2327018,6.6648455,-4.432143
0.09069,-2.2327018,6.6648455,-4.432143,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.1539087,6.9473205,-4.7934117
0.0907,-2.1539087,6.9473205,-4.7934117,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.862278,6.540975,-4.678697
0.09071,-1.862278,6.540975,-4.678697,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.3410344,5.535569,-4.194535
0.09072,-1.3410344,5.535569,-4.194535,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.43467093,4.708709,-4.274038
0.09073,-0.43467093,4.708709,-4.274038,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.094127275,4.758657,-4.66453
0.09074,-0.094127275,4.758657,-4.66453,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,0.05526078,4.735404,-4.7906647
0.09075,0.05526078,4.735404,-4.7906647,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,0.19853117,4.2435765,-4.4421077
0.09076,0.19853117,4.2435765,-4.4421077,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,0.18837747,3.6001883,-3.7885659
0.09077,0.18837747,3.6001883,-3.7885659,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.4674635,3.9056964,-3.438233
0.09078,-0.4674635,3.9056964,-3.438233,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.9045819,4.6722355,-3.7676535
0.09079,-0.9045819,4.6722355,-3.7676535,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.1620358,5.0612836,-3.899248
0.0908,-1.1620358,5.0612836,-3.899248,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.3033645,4.9477167,-3.6443522
0.09081,-1.3033645,4.9477167,-3.6443522,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.2685226,4.391511,-3.1229885
0.09082,-1.2685226,4.391511,-3.1229885,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.9024585,4.14955,-3.2470915
0.09083,-0.9024585,4.14955,-3.2470915,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.0764865,4.848662,-3.772175
0.09084,-1.0764865,4.848662,-3.772175,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.3422145,5.4628525,-4.120638
0.09085,-1.3422145,5.4628525,-4.120638,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.4739498,5.53371,-4.0597606
0.09086,-1.4739498,5.53371,-4.0597606,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.5923876,5.3228817,-3.730494
0.09087,-1.5923876,5.3228817,-3.730494,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.1929257,5.895141,-3.7022152
0.09088,-2.1929257,5.895141,-3.7022152,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.4625525,6.759547,-4.2969947
0.09089,-2.4625525,6.759547,-4.2969947,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.3990617,7.039461,-4.640399
0.0909,-2.3990617,7.039461,-4.640399,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.0984035,6.621445,-4.5230417
0.09091,-2.0984035,6.621445,-4.5230417,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.5567563,5.584501,-4.0277443
0.09092,-1.5567563,5.584501,-4.0277443,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.7338188,4.748058,-4.014239
0.09093,-0.7338188,4.748058,-4.014239,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.49732584,4.8224087,-4.325083
0.09094,-0.49732584,4.8224087,-4.325083,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.43906745,4.872013,-4.4329457
0.09095,-0.43906745,4.872013,-4.4329457,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.3376098,4.4392133,-4.1016035
0.09096,-0.3376098,4.4392133,-4.1016035,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.3589814,3.8805335,-3.521552
0.09097,-0.3589814,3.8805335,-3.521552,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.0077566,4.280477,-3.2727206
0.09098,-1.0077566,4.280477,-3.2727206,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.5235704,5.1448956,-3.6213253
0.09099,-1.5235704,5.1448956,-3.6213253,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.8150156,5.567836,-3.75282
0.091,-1.8150156,5.567836,-3.75282,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.925561,5.437878,-3.5123174
0.09101,-1.925561,5.437878,-3.5123174,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.8104433,4.8048854,-2.9944422
0.09102,-1.8104433,4.8048854,-2.9944422,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.38708,4.447806,-3.0607262
0.09103,-1.38708,4.447806,-3.0607262,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.4837751,5.029161,-3.5453856
0.09104,-1.4837751,5.029161,-3.5453856,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.6596302,5.563111,-3.9034805
0.09105,-1.6596302,5.563111,-3.9034805,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.670469,5.5441585,-3.8736894
0.09106,-1.670469,5.5441585,-3.8736894,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.6717337,5.288174,-3.6164405
0.09107,-1.6717337,5.288174,-3.6164405,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.1705618,5.850184,-3.6796222
0.09108,-2.1705618,5.850184,-3.6796222,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.4219918,6.7206078,-4.2986164
0.09109,-2.4219918,6.7206078,-4.2986164,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.3612783,6.993574,-4.632296
0.0911,-2.3612783,6.993574,-4.632296,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.067125,6.573183,-4.5060577
0.09111,-2.067125,6.573183,-4.5060577,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.5452092,5.528491,-3.9832819
0.09112,-1.5452092,5.528491,-3.9832819,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.82458675,4.6921163,-3.8675294
0.09113,-0.82458675,4.6921163,-3.8675294,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.6967116,4.7799344,-4.083223
0.09114,-0.6967116,4.7799344,-4.083223,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.7268668,4.847152,-4.1202855
0.09115,-0.7268668,4.847152,-4.1202855,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.6849554,4.43435,-3.7493947
0.09116,-0.6849554,4.43435,-3.7493947,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-0.7312376,3.8960626,-3.1648252
0.09117,-0.7312376,3.8960626,-3.1648252,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.3740497,4.317812,-2.9437625
0.09118,-1.3740497,4.317812,-2.9437625,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.9335357,5.2118583,-3.2783227
0.09119,-1.9335357,5.2118583,-3.2783227,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.2431114,5.642727,-3.3996158
0.0912,-2.2431114,5.642727,-3.3996158,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.3293386,5.513252,-3.183913
0.09121,-2.3293386,5.513252,-3.183913,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.160204,4.86312,-2.7029164
0.09122,-2.160204,4.86312,-2.7029164,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.7892965,4.515116,-2.7258193
0.09123,-1.7892965,4.515116,-2.7258193,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.9262738,5.1127744,-3.1865005
0.09124,-1.9262738,5.1127744,-3.1865005,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.098441,5.6546817,-3.5562408
0.09125,-2.098441,5.6546817,-3.5562408,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.0621774,5.634589,-3.572412
0.09126,-2.0621774,5.634589,-3.572412,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.977775,5.36852,-3.3907447
0.09127,-1.977775,5.36852,-3.3907447,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.3699634,5.917009,-3.5470455
0.09128,-2.3699634,5.917009,-3.5470455,0,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.6490123,6.8128033,-4.1637907
0.09129,-2.6490123,6.8128033,-4.1637907,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.6091423,7.087257,-4.4781146
0.0913,-2.6091423,7.087257,-4.4781146,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.31121,6.6590743,-4.3478646
0.09131,-2.31121,6.6590743,-4.3478646,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.7697345,5.589763,-3.8200285
0.09132,-1.7697345,5.589763,-3.8200285,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.1569808,4.756441,-3.5994601
0.09133,-1.1569808,4.756441,-3.5994601,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.1242781,4.8512626,-3.7269845
0.09134,-1.1242781,4.8512626,-3.7269845,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.2068759,4.9183936,-3.7115176
0.09135,-1.2068759,4.9183936,-3.7115176,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.1696721,4.4984536,-3.3287816
0.09136,-1.1696721,4.4984536,-3.3287816,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.1726675,3.9467154,-2.7740479
0.09137,-1.1726675,3.9467154,-2.7740479,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.7320937,4.3517604,-2.6196666
0.09138,-1.7320937,4.3517604,-2.6196666,0,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.3321154,5.2713385,-2.9392228
0.09139,-2.3321154,5.2713385,-2.9392228,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.6583056,5.7097216,-3.0514162
0.0914,-2.6583056,5.7097216,-3.0514162,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.7199824,5.5810976,-2.8611155
0.09141,-2.7199824,5.5810976,-2.8611155,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.5026658,4.9101734,-2.407508
0.09142,-2.5026658,4.9101734,-2.407508,1,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.1692998,4.511601,-2.3423014
0.09143,-2.1692998,4.511601,-2.3423014,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.3145916,5.063513,-2.7489212
0.09144,-2.3145916,5.063513,-2.7489212,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.4566042,5.5647473,-3.1081429
0.09145,-2.4566042,5.5647473,-3.1081429,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.3548684,5.513059,-3.1581907
0.09146,-2.3548684,5.513059,-3.1581907,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.1763089,5.227559,-3.0512502
0.09147,-2.1763089,5.227559,-3.0512502,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.4556327,5.7709203,-3.3152874
0.09148,-2.4556327,5.7709203,-3.3152874,0,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.7295682,6.663343,-3.9337747
0.09149,-2.7295682,6.663343,-3.9337747,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.7032025,6.9254622,-4.22226
0.0915,-2.7032025,6.9254622,-4.22226,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.4094067,6.5010123,-4.0916057
0.09151,-2.4094067,6.5010123,-4.0916057,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.8688958,5.4444966,-3.5756006
0.09152,-1.8688958,5.4444966,-3.5756006,0,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.3427159,4.6422462,-3.2995303
0.09153,-1.3427159,4.6422462,-3.2995303,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.3827723,4.7817645,-3.3989923
0.09154,-1.3827723,4.7817645,-3.3989923,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.5122304,4.900277,-3.388047
0.09155,-1.5122304,4.900277,-3.388047,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.4914619,4.53329,-3.0418282
0.09156,-1.4914619,4.53329,-3.0418282,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.4789729,4.0308266,-2.5518537
0.09157,-1.4789729,4.0308266,-2.5518537,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.9926659,4.4766083,-2.4839427
0.09158,-1.9926659,4.4766083,-2.4839427,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.612031,5.433104,-2.821073
0.09159,-2.612031,5.433104,-2.821073,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.946166,5.8832464,-2.9370804
0.0916,-2.946166,5.8832464,-2.9370804,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.9872627,5.749156,-2.7618933
0.09161,-2.9872627,5.749156,-2.7618933,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.728317,5.0516424,-2.3233252
0.09162,-2.728317,5.0516424,-2.3233252,0,0,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.4969785,4.649183,-2.1522043
0.09163,-2.4969785,4.649183,-2.1522043,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.7182539,5.1869774,-2.4687238
0.09164,-2.7182539,5.1869774,-2.4687238,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.895969,5.6619368,-2.7659676
0.09165,-2.895969,5.6619368,-2.7659676,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.786296,5.574468,-2.7881722
0.09166,-2.786296,5.574468,-2.7881722,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.5571337,5.2472644,-2.6901307
0.09167,-2.5571337,5.2472644,-2.6901307,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.7483828,5.7471523,-2.9987695
0.09168,-2.7483828,5.7471523,-2.9987695,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-3.0608764,6.6369987,-3.5761223
0.09169,-3.0608764,6.6369987,-3.5761223,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-3.0632398,6.8962336,-3.8329937
0.0917,-3.0632398,6.8962336,-3.8329937,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.762415,6.471804,-3.7093894
0.09171,-2.762415,6.471804,-3.7093894,1,0,1,0,1,0,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.1911895,5.4120817,-3.2208922
0.09172,-2.1911895,5.4120817,-3.2208922,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.802246,4.6146517,-2.8124056
0.09173,-1.802246,4.6146517,-2.8124056,0,1,1,0,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.9360415,4.762806,-2.8267643
0.09174,-1.9360415,4.762806,-2.8267643,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.1040738,4.8917933,-2.7877195
0.09175,-2.1040738,4.8917933,-2.7877195,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-2.063136,4.536075,-2.4729388
0.09176,-2.063136,4.536075,-2.4729388,0,1,0,1,0,1,1e-06,1e-06,1e-06,0.0001,0.0001,0.0001,1e-05,1e-05,1e-05,1e-05,-1.9739848,4.044556,-2.0705712
